#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;Ha promesso di partire per l'Hajj.;;;;;;;;x;
EVTOPTA91207;Ah, yes...;Ah, oui...;Ah, ja...;;Ah, sí...;Ah, sí...;;;;;;;;x;
EVTDESC91208;More and more of your waking hours are being spent comparing your worldly possessions with those of other rulers. For someone of your same station to have a more lavish palace or prettier garments is simply unacceptable.;De plus en plus souvent, lors de vos promenades, vous comparez vos possessions mondiales avec celles des autres dirigeants. Pour une personne de même rang que le vôtre, posséder un palais plus majestueux ou des vêtements plus jolis serait tout simplement inacceptable.;Ihr verbringt mehr und mehr Zeit Eures Wachzustands damit, Eure weltlichen Besitztümer mit denen anderer Herrscher zu vergleichen. Für jemand mit Eurem Status ist es einfach nicht akzeptabel, einen verschwenderischeren Palast oder schönere Gewänder zu besitzen.;;Cada vez pasas más horas del día comparando tus posesiones terrenales con las de otros gobernantes. Que alguien de tu mismo nivel tenga un palacio más suntuoso o atuendos más bellos es sencillamente inaceptable.;Spendi sempre più tempo confrontando i tuoi averi con quelli degli altri Sovrani. È semplicemente inaccettabile che qualcuno del tuo stesso rango abbia un palazzo più sontuoso o indumenti più belli dei tuoi.;;;;;;;;x;
EVTOPTA91208;I deserve only the very best.;Je mérite ce qu'il y a de mieux.;Ich verdiene nur das Allerbeste.;;Solo merezco lo mejor.;Mi merito solo il meglio.;;;;;;;;x;
EVTDESC91209;Your foul temper is frequently discussed in hushed voices among your palace staff. Furniture, silverware, mirrors - everything is fair game when your mood turns bad and you feel the need to break or throw something. If your palace was ever looted, would anyone be able to tell the difference?;Votre odieux caractère est un sujet de conversation récurrent, chez vos serviteurs. Meubles, argenterie et miroirs sont tout autant de cibles idéales lorsque vous avez besoin de soulager votre colère. Si votre palais était un jour mis à sac, personne ne verrait la différence...;Euer garstiges Gemüt wird häufig hinter vorgehaltener Hand unter Eurem Palastpersonal diskutiert. Mobiliar, Tafelsilber, Spiegel - alles ist Freiwild, wenn Eure Laune umschlägt und Ihr das Verlangen verspürt, etwas zerbrechen zu müssen oder etwas zu werfen. Wenn Euer Palast jemals ausgeraubt werden würde, wer könnte da den Unterschied erkennen? ;;El personal de tu palacio murmura sobre tu carácter alocado. Muebles, platería, espejos, cualquier cosa sirve cuando te cambia el humor y sientes la necesidad de romper o arrojar algo. Si tu palacio fuera alguna vez saqueado, ¿quién podría notar la diferencia?;Il tuo pessimo umore è spesso oggetto dei bisbigli del personale del palazzo. Mobili, argenteria, specchi - sono tutti oggetti buoni da rompere o spaccare quando il tuo umore è nero. Se un giorno il tuo palazzo fosse saccheggiato, qualcuno sarebbe in grado di notare la differenza?;;;;;;;;x;
EVTOPTA91209;It can all be replaced.;Les objets, ça se remplace.;Es kann alles ersetzt werden.;;Todo puede sustituirse.;Tutto può essere sostituito.;;;;;;;;x;
EVTDESC91210;You order the construction of a massive bronze statue over the main entrance of [Root.Location.GetName] depicting yourself holding a raised sword, challenging the very heavens to strike you down if they dare. This generous gift to the people will help them remember your splendor and brilliance.;Vous donnez l'ordre de construire une gigantesque statue en bronze au-dessus de l'entrée principale de [Root.Location.GetName], vous représentant brandissant un glaive et défiant les dieux de vous abattre. Ce don généreux à vos sujets les aidera à se souvenir de votre splendeur.;Ihr ordnet den Bau einer Bronzestatue über dem Haupteingang von [Root.Location.GetName] an, ein Abbild von Euch mit gezücktem Schwert, sogar den Himmel herausfordernd, dass man Euch niederstrecken soll, wenn man es wagen sollte. Dieses großzügige Geschenk an die Menschen wird ihnen helfen, Eure Herrlichkeit und Euren Scharfsinn immer in Erinnerung zu behalten.;;Ordenas construir una enorme estatua de bronce en la entrada principal de [Root.Location.GetName], en la que apareces tú con una espada en alto, desafiando a los mismos cielos a enfrentarse a ti si se atreven. Este generoso regalo al pueblo les recordará tu esplendor y brillantez.;Ordini di costruire un enorme statua di bronzo, raffigurante te stesso che impugni una spada alzata, sopra l'ingresso principale di [Root.Location.GetName], sfidando gli Dei a distruggerla se ne hanno il coraggio. Questo generoso dono al popolo li aiuterà a ricordare la tua grandezza e genialità.;;;;;;;;x;
EVTOPTA91210;They should be thankful I am their ruler.;Le peuple devrait s'estimer heureux d'avoir un[Root.Get_E] [Root.GetLordLady] te[Root.GetLLle] que moi.;Sie sollten dankbar sein, ich bin ihr Herrscher. ;;Deberían estar agradecidos de que yo les gobierne.;Dovrebbero essermi grati sono il loro Sovrano.;;;;;;;;x;
EVTDESC91211;Your deceitfulness and guile sometimes serve you well, but it has also earned you a reputation among your subjects as someone who is not to be trusted. They simply do not see you as a man of honor.;Votre fausseté et votre fourberie vous sont parfois très utiles, mais elles vous ont également valu chez vos sujets la réputation d'un homme en qui on ne peut pas avoir confiance. À leurs yeux, vous n'êtes pas un homme d'honneur.;Eure Arglist und Tücke kommt Euch manchmal zu Gute, doch es hat Euch auch einen Ruf unter Euren Untertanen eingebracht als jemand, dem man nicht vertrauen kann. Sie sehen Euch einfach nicht als einen Mann der Ehre. ;;Tu astucia y capacidad de engaño a veces te vienen bien, pero te han creado una reputación como persona de no fiar entre tus súbditos, que no acaban de verte como un hombre de honor.;La tua scaltrezza e astuzia sono a volte molto utili, tuttavia sei considerato, tra i tuoi sudditi, come uno di cui non ci si può fidare. Essi semplicemente non ti vedono come un uomo d'onore.;;;;;;;;x;
EVTOPTA91211;Honour is a weakness I cannot afford.;L'honneur est une faiblesse que je ne peux me permettre.;Ehre ist Schwäche, die ich mir nicht leisten kann.;;El honor es una debilidad que no puedo permitirme.;L'onore è una debolezza che non posso permettermi.;;;;;;;;x;
EVTDESC91212;While there are some rulers who take an active role in military affairs, the safety of the palace life is far more appealing to you. Why, if you ventured beyond the palace gates, something could hurt you!;Alors que certains souverains jouent un rôle actif dans les affaires militaires, la sécurité de la vie au palais semble mieux vous correspondre. Et oui, en vous aventurant au-delà des portes du palais, quelque chose pourrait vous arriver !;Während einige Herrscher eine aktive Rolle in den militärischen Angelegenheiten einnehmen, hat das sichere Palastleben einen größeren Anreiz für Euch. Natürlich, wenn Ihr Euch vor die Palasttore wagen würdet, könntet Ihr schließlich verletzt werden! ;;Aunque algunos gobernantes participan de forma activa en los asuntos militares, la seguridad de la vida palaciega te resulta mucho más atractiva. Porque, si te aventuraras más allá de las puertas de palacio, ¡alguien podría herirte!;Sebbene ci siano alcuni Sovrani che partecipano attivamente agli affari militari, tu ti dimostri più interessato alla sicurezza della vita di palazzo. Perché, se ti avventuri oltre i cancelli del palazzo, qualcosa potrebbe farti del male!;;;;;;;;x;
EVTOPTA91212;Guards, I don't like the way that child looked at me...;Gardes, je n'aime pas la façon dont cet enfant me regarde...;Wachen, ich mag nicht, wie das Kind mich anschaut...;;Guardias, no me gusta la forma en que me ha mirado ese niño...;Guardie, non mi piace il modo in cui quel bambino mi ha guardato ...;;;;;;;;x;
EVTDESC91213;While there are always those who moan and mutter about the need to continually better oneself and strive for improvement, you are quite content with the way things are now. The land is yours to rule, you have a beautiful palace and the sun still shines warmly.;À l'inverse des éternels mécontents qui insistent sur la nécessité de sans cesse chercher à s'améliorer et à progresser, vous êtes satisfait de votre situation générale. Vous régnez sur un pays, vous occupez un superbe palais et le soleil brille.;Während es immer welche gibt, die darüber jammern und murren, dass sie sich immer bessern müssen und nach Verbesserung trachten, seid Ihr sehr zufrieden mit den Dingen, wie sie jetzt sind. Das Land wird von Euch regiert, Ihr habt einen wunderschönen Palast und die Sonne scheint warm. ;;Aunque siempre hay quien protesta y refunfuña sobre la necesidad de mejorar continuamente y de esforzarse en progresar, tú estás bastante satisfecho con el estado actual de las cosas. La tierra es toda tuya para gobernar, tienes un bello palacio y el sol aún calienta.;Diversamente da quelli che si lamentano e mormorano sempre sulla necessità di migliorare continuamente se stessi e di compiere sforzo per migliorarsi, tu sei abbastanza soddisfatto della tua situazione. Regni su delle terre, vivi in un bel palazzo e il sole splende ancora calorosamente.;;;;;;;;x;
EVTOPTA91213;There is not a single thing I would change.;Pour rien au monde je ne changerais quoi que ce soit à ma situation.;Es gibt nicht eine Sache, die ich ändern würde. ;;No cambiaría ni una coma.;Non c'è una sola cosa che vorrei cambiare.;;;;;;;;x;
EVTDESC91214;Justice and the rule of law do not interest you, unless they happen to coincide with your own sense of how things should be. Many of your subjects are grumbling about how you seem to hold yourself above the laws they have to observe.;La justice et le respect des lois ne vous intéressent pas, sauf si cela coïncide avec vos idées. Bon nombre de vos sujets n'apprécient guère la façon que vous avez de vous placer au-dessus des lois que eux doivent respecter à la lettre.;Gerechtigkeit und die Regeln der Gesetze interessieren Euch nicht, außer sie überschneiden sich mit Eurem eigenen Empfinden, wie Dinge zu sein haben. Viele Eurer Untertanen murren darüber, wie Ihr euch selbst über die Gesetze stellt, die sie einzuhalten haben. ;;La justicia y el cumplimiento de la ley no te interesan, excepto si coinciden con tu propia creencia sobre cómo deben ser las cosas. Muchos de tus súbditos protestan cuando te ven saltarte leyes que ellos deben acatar obligatoriamente.;La Giustizia e il rispetto delle leggi non ti interessano, a meno che non succeda che coincidano con il tuo modo di vedere le cose. Molti dei tuoi sudditi sono scontenti quando non mostri rispetto delle leggi che loro devono osservare.;;;;;;;;x;
EVTOPTA91214;I AM the law.;La loi, c'est moi.;Ich BIN das Gesetz.;;Yo SOY la ley.;Io SONO la legge.;;;;;;;;x;
EVTDESC91215;Your cynical view of all religious matters has resulted in you only observing those elements of the Muslim faith you find convenient and ignoring the rest. Some of your subjects are muttering about this lack of piousness on your part.;Votre cynisme concernant les affaires religieuses vous a conduit à ne respecter que les aspects qui vous intéressent de la foi musulmane et à ignorer les autres. Certains de vos sujets déplorent votre manque de piété.;Eure zynische Sichtweise auf religiöse Angelegenheiten resultierte darin, dass Ihr nur die Elemente des muslimischen Glaubens einhaltet, die für Euch bequem sind, den Rest ignoriert Ihr. Einige Eurer Untertanen murren über diese fehlende Gottesfürchtigkeit Eurerseits.;;Tu mirada crítica sobre todos los temas religiosos ha desembocado en que solo acates los elementos de la fe musulmana que crees convenientes y que ignores el resto. Algunos de tus súbditos murmuran sobre esta falta de piedad por tu parte.;La tua visione cinica di tutti i problemi religiosi ti ha portato ad osservare solamente quegli elementi della fede Musulmana che sono convenienti per te e ignorare tutti gli altri. Alcuni dei tuoi sudditi mormorano su questa mancanza di devozione da parte tua.;;;;;;;;x;
EVTOPTA91215;Oh, let them mutter.;Laissez-les parler.;Ach, lass sie murren.;;Oh, déjalos que hablen.;Oh, lasciali borbottare.;;;;;;;;x;
EVTDESC91216;You suspect everyone around you of treachery, to the point where your servants and staff are terrified of even breathing in your presence. The size and influence of your palace guard has increased tenfold as everything, good or bad, has to pass through them before reaching you.;Vous suspectez tout le monde de traîtrise, au point que vos serviteurs et vos proches collaborateurs sont terrifiés à la simple idée de respirer en votre présence. La garde du palais a vu son effectif et son autorité décupler. Les gardes servent à présent d'intermédiaires obligatoires entre vous et le reste du monde.;Ihr verdächtigt alle um Euch herum des Verrats bis zu dem Punkt, dass Eure Bediensteten und Mitarbeiter Angst davor hatten, in Eurer Anwesenheit überhaupt auch nur zu atmen. Die Größe und der Einfluss Eurer Palastwache hat sich verzehnfacht, da alles, ob gut oder schlecht, durch sie hindurch müssen, um zu Euch zu kommen. ;;Sospechas que todos los que te rodean te traicionan, hasta el punto de que tus sirvientes y empleados temen incluso respirar en tu presencia. El tamaño y la influencia de la guardia de tu palacio se han multiplicado por diez, dado que cualquier cosa, buena o mala, tiene que pasar por ellos antes de llegar a ti.;Sospetti tutti di tradimento, al punto che i tuoi servi e il personale sono terrorizzati alla semplice idea di respirare in tua presenza. Le dimensioni e l'influenza della guardia di palazzo sono aumentate di dieci volte tanto che tutto, nel bene o nel male, deve passare prima attraverso di loro.;;;;;;;;x;
EVTOPTA91216;They will not catch me unawares.;Ceux qui veulent ma peau peuvent toujours courir !;Sie werden mich nicht unwissend vorfinden. ;;No me pillarán desprevenido.;Non mi prenderanno alla sprovvista.;;;;;;;;x;
EVTDESC91217;You take great pleasure in inflicting cruel punishments on your servants and subjects. If there is no reason to punish them, you find it easy enough to invent one.;Vous prenez un malin plaisir à infliger des châtiments cruels à vos sujets et vos serviteurs. Et même s'ils n'ont rien fait de mal, vous trouvez facilement un prétexte pour les punir.;Ihr findet Gefallen daran, Euren Bediensteten und Untertanen grausame Bestrafungen aufzuerlegen. Wenn es keinen Grund gibt, sie zu bestrafen, fällt es Euch leicht, etwas zu erfinden.;;Infligir castigos crueles a tus sirvientes y súbditos te produce gran placer. Cuando no hay razón para castigarlos, inventar una te resulta de lo más sencillo.;Provi grande piacere nell'infliggere punizioni crudeli ai tuoi servi e sudditi. Anche se non vi è alcun motivo per punirli, tu riesci abbastanza facilmente ad inventarne uno.;;;;;;;;x;
EVTOPTA91217;I will teach you not to blink so much in my presence...;Je vais vous apprendre à cligner autant des yeux en ma présence !;Ich werde Euch beibringen, in meiner Anwesenheit nicht einmal zu blinzeln... ;;Os enseñaré a no parpadear tanto en mi presencia...;Ti insegnerò a non sbattere tanto le palpebre in mia presenza ...;;;;;;;;x;
EVTDESC91218;You always seem to be thinking several steps ahead of the people near you. There are few people alive who can match your mental prowess, and when your intellect is focused on a single problem, people know a solution will be found.;Vous semblez avoir toujours une réflexion plus poussée que vos collaborateurs. Rares sont les personnes capables de telles prouesses mentales, et quand vous vous concentrez sur un problème particulier, une solution finit toujours par être trouvée.;Ihr scheint den Leuten um Euch herum immer einige Schritte voraus zu sein. Es gibt wenig Leute, die Eurer mentalen Leistungsfähigkeit gleichkommen, und wenn Eure Intelligenz auf ein einzelnes Problem fokussiert ist, wissen die Leute, dass eine Lösung gefunden wird. ;;Tu pensamiento parece ir siempre varios pasos por delante del de quienes te rodean. Pocas personas pueden equipararse a tu agudeza mental y, cuando tu intelecto se concentra en un problema, todos saben que hallarás una solución.;Sembri sempre pensare più in là della gente vicino a te. Ci sono poche persone che possono uguagliare la tua abilità mentale, e quando ti concentri su un problema particolare, la gente sa che troverai una soluzione.;;;;;;;;x;
EVTOPTA91218;Allah (glorified and exalted be He) does not play dice.;Allah (qu'Il soit exalté) ne joue pas aux dés.;Allah (verherrlicht sei Er) würfelt nicht. ;;Alá (glorificado y exaltado sea) no juega a los dados.;Allah (Sia lodato e glorificato) non gioca a dadi.;;;;;;;;x;
EVTDESC91219;Your decision to put aside your carnal desires and lead a life of celibacy is applauded by the people, either because they admire your sacrifice or because they are relieved you are less likely to procreate.;La décision de mettre un terme aux plaisirs de la chair et de mener une vie de célibat est applaudie par le peuple, soit parce qu'ils admirent votre sens du sacrifice, soit parce qu'ils sont soulagés de ne plus vous voir procréer à gogo.;Eure Entscheidung, Eure fleischlichen Gelüste zur Seite zu schieben und ein zölibatäres Leben zu führen, wird von den Menschen gutgeheißen, entweder weil sie bewundern, welches Opfer Ihr bringt, oder weil sie erleichtert sind, dass es weniger wahrscheinlich ist, dass Ihr Euch fortpflanzt. ;;La gente aplaude tu decisión de alejarte del deseo carnal y llevar una vida de celibato, bien porque admiran tu sacrificio o bien porque les provoca una sensación de alivio que tus probabilidades de reproducción disminuyan.;La tua decisione di mettere da parte i tuoi desideri carnali e condurre una vita di celibato è approvata dal popolo, sia perché ammirano il tuo sacrificio sia perché sono contenti che tu abbia meno probabilità di procreare.;;;;;;;;x;
EVTOPTA91219;I did it for you!;C'est pour vous que je le fais !;Ich habe es für Euch getan!;;¡Lo he hecho por vosotros!;L'ho fatto per te!;;;;;;;;x;
EVTDESC91220;As a dedicated scholar, you have gained many valuable insights from all the tomes you have studied. From the Quran to ancient treatises on farming techniques and history, there is great wisdom to be found in all.;En tant qu'érudit dévoué, vos nombreuses lectures vous ont apporté de grandes connaissances. Du Coran aux anciens traités d'agriculture en passant par l'histoire, vous savez puiser la sagesse dans tous les ouvrages.;Als engagierter Gelehrter habt Ihr viele wertvolle Einsichten durch all die Folianten gewonnen, die Ihr gelesen habt. Vom Koran bis hin zu antiken Abhandlungen über Farmtechniken und Geschichte, in allem kann große Weisheit gefunden werden.;;Como erudito aplicado que eres, has extraído muchas ideas valiosas de los tomos estudiados. Desde el Corán hasta los tratados antiguos sobre técnicas de cultivo e historia, todos albergan una gran sabiduría.;Come uno studioso devoto, hai guadagnato molte idee preziose da tutti i tomi che hai studiato. Hai trovato grande saggezza sia nel Corano che negli antichi trattati di agricoltura e di storia.;;;;;;;;x;
EVTOPTA91220;There is so much to learn.;Il y a tant à apprendre.;Es gibt so viel zu lernen. ;;Hay tanto que aprender.;C'è così tanto da imparare.;;;;;;;;x;
EVTDESC91221;Your chaste and virtuous lifestyle is held as an example even far beyond the borders of those lands belonging to you. If only all men lived thus.;Votre style de vie chaste et vertueux est un exemple qui s'étend au-delà des frontières de votre territoire. Si seulement tous les hommes vivaient de la même façon.;Euer keuscher und züchtiger Lebenswandel wird als Beispiel gehalten, sogar weit über die Grenzen Eures Landes hinaus. Wenn doch nur alle Männer so leben würden. ;;Tu estilo de vida casto y virtuoso se muestra como ejemplo incluso más allá de las fronteras de tus tierras. Ojalá todos los hombres vivieran de este modo.;Il tuo stile di vita casto e virtuoso è un esempio ben oltre i confini delle tue terre. Se solo tutti gli uomini vivessero così.;;;;;;;;x;
EVTOPTA91221;The world would be a better place.;Le monde serait un endroit meilleur.;Die Welt wäre ein besserer Ort.;;El mundo sería un lugar mejor.;Il mondo sarebbe un posto migliore.;;;;;;;;x;
EVTDESC91222;Where other rulers often abuse their positions and give in to excess, you have always valued moderation in all things. This quality is admired by the people you rule.;Là où les autres dirigeants abusent de leur pouvoir et font des excès, vous prêchez la modération. Votre peuple ne peut être qu'admiratif devant cette grande qualité.;Da, wo andere Herrscher oft ihre Position ausnutzen und an Exzessen teilnehmen, habt Ihr in allen Bereichen immer maßgehalten. Diese Qualität wird von den Menschen, die Ihr regiert, bewundert.;;Mientras otros gobernantes suelen abusar de su posición y se dejan llevar por los excesos, tú siempre has valorado la moderación en todas las cosas. Aquellos a quienes gobiernas admiran esta cualidad.;Mentre gli altri Sovrani spesso abusano della loro posizione e commettono degli eccessi, tu hai sempre applicato la moderazione in tutte le cose. E i sudditi ammirano questa qualità.;;;;;;;;x;
EVTOPTA91222;Indulgence leads to weakness.;La complaisance mène à la faiblesse.;Genuss führt zu Schwäche. ;;La indulgencia conduce a la debilidad.;L'indulgenza porta alla debolezza.;;;;;;;;x;
EVTDESC91223;You are always ready to give to those less fortunate than yourself, and when a rockslide destroyed the homes of several poor families in [Root.Location.GetName], you offered them temporary lodgings in your palace.;Vous êtes toujours prêt à donner aux plus pauvres, et quand un glissement de terrain provoque la destruction de plusieurs habitations à [Root.Location.GetName], vous décidez d'héberger les familles dans votre palais de façon temporaire.;Ihr seid immer bereit, den weniger Glücklichen zu geben, und als ein Bergsturz die Häuser vieler armer Familien in [Root.Location.GetName] zerstörte, habt Ihr sie zeitweise in Euren Palast eingeladen.;;Siempre estás listo para dar a los desafortunados. Cuando un desprendimiento de rocas destruyó los hogares de varias familias pobres en [Root.Location.GetName], les ofreciste alojamiento en palacio de forma temporal.;Sei sempre pronto a dare a chi è meno fortunato di te, e quando una frana ha distrutto le case di molte famiglie povere in [Root.Location.GetName], hai offerto loro alloggio temporaneo nel tuo palazzo.;;;;;;;;x;
EVTOPTA91223;Every day the sun rises, charity is due on every joint of a person.;Chaque nouvelle journée doit être synonyme de charité envers les autres.;Jeden Tag eine gute Tat. ;;Cada vez que sale el sol, nos exige tener caridad con los demás.;Ogni giorno che il sole sorge, ci impone di essere caritatevole verso gli altri.;;;;;;;;x;
EVTDESC91224;Your tireless and diligent work as their ruler has not gone unnoticed by your people. Some have dubbed you 'He Who Appears Everywhere' and claim you possess supernatural powers to exist in more than one place at once.;Votre peuple a remarqué la diligence dont vous faites preuve pour gouverner. Certaines personnes vous ont surnommé « Celui qui apparaît partout » et prétendent que vous avez des pouvoirs surnaturels vous permettant d'être à plusieurs endroits à la fois.;"Eure unermüdliche und gewissenhafte Arbeit als ihr Herrscher ist von Euren Untertanen nicht unbemerkt geblieben. Manche nennen Euch ""Er, der überall erscheint"" und behaupten, dass Ihr übersinnliche Kräfte besitzt, sodass Ihr zeitgleich an mehr als einem Ort sein könnt.";;Tu trabajo incansable y diligente como gobernante no ha pasado desapercibido a tu pueblo. Algunos te han apodado 'El que aparece en todo lugar' y afirman que posees poderes sobrenaturales para estar presente en más de un sitio a la vez.;Il tuo lavoro instancabile e diligente come loro Sovrano non è passato inosservato alla tua gente. Alcuni ti hanno ribattezzato 'Colui che appare ovunque' e sostengono che tu possieda poteri soprannaturali per riuscire ad essere in più posti contemporaneamente.;;;;;;;;x;
EVTOPTA91224;I have never been afraid of a little hard work.;Le travail ne m'a jamais fait peur.;Ich habe mich noch nie vor ein wenig harter Arbeit gefürchtet. ;;Nunca he temido un poco de trabajo duro.;Non ho mai avuto paura di un po' di duro lavoro.;;;;;;;;x;
EVTDESC91225;You have become renowned for your kind rule, and your people love you for it. There are those who would call you soft, but even they are impressed by the devotion your subjects show you.;Vous êtes réputé[Root.Get_E] pour régner avec bonté, et en retour le peuple vous apprécie. Et même si certaines personnes vous trouvent trop indulgent[Root.Get_E], ils n'en sont pas moins impressionnés par l'attachement que vous portent vos sujets.;Ihr werdet als gütiger Herrscher angesehen und Eure Untertanen lieben Euch dafür. Es gibt welche, die Euch als weich bezeichnen würden, doch selbst diese sind von der Hingabe beeindruckt, die Euch Eure Untertanen entgegenbringen. ;;Te has hecho famoso por tu buen mandato y tu pueblo te ama por ello. Algunos te llamarían blando, pero incluso ellos están impresionados por la devoción que demuestran tus súbditos.;Sei diventato famoso per il tuo modo di governare, e il tuo popolo ti ama per questo. Alcuni ritengono che tu sia troppo indulgente, ma anche questi sono colpiti dalla devozione che i tuoi sudditi mostrano nei tuoi confronti.;;;;;;;;x;
EVTOPTA91225;The carrot, not the stick.;La carotte est plus efficace que le bâton !;Zuckerbrot und Peitsche.;;Hay que dar la zanahoria, no el palo.;La carota, non il bastone.;;;;;;;;x;
EVTDESC91226;Your ability to plan for the long-term and see the big picture has served you well as a ruler. Future generations will thank you for the work you do today!;Vos aptitudes à voir sur le long terme et à toujours avoir une vue d'ensemble de la situation sont des atouts pour gouverner. Les générations futures vous remercieront pour le travail que vous accomplissez aujourd'hui !;Eure Fähigkeit, langfristig zu planen und das große Ganze zu erkennen, hat Euch als Herrscher gute Dienste geleistet. Zukünftige Generationen werden Euch für die Arbeit danken, die Ihr heute vollbracht habt! ;;Tu habilidad para planificar a largo plazo y ver las cosas de forma global te ha ido bien para gobernar. ¡Las generaciones futuras te agradecerán el trabajo que haces actualmente!;La tua capacità di pianificare a lungo termine e vedere il grande disegno ti sono stati d'aiuto per governare. Le generazioni future ti ringraziano per quello che stai facendo oggi!;;;;;;;;x;
EVTOPTA91226;Great things come to those who wait.;Tout vient à point à qui sait attendre.;Großartige Dinge kommen zu denen, die warten. ;;Todo llega a quien sabe esperar.;I grandi momenti arrivano per chi sa aspettare.;;;;;;;;x;
EVTDESC91227;You always strive to be humble, never forgetting the roots of yourself and your ancestors. There are many lessons from the past that must still be heeded today.;Vous veillez toujours à faire preuve d'humilité, à ne jamais oublier vos racines et vos ancêtres. Il faut toujours tenir compte des leçons du passé.;Ihr strebt immer an, bescheiden zu sein, niemals Eure Wurzeln zu vergessen. Es gibt viele Lehrstunden aus der Vergangenheit, die noch heute beherzigt werden müssen. ;;Te esfuerzas siempre por ser humilde, sin olvidar jamás tus raíces y las de tus antepasados. Hay muchas lecciones del pasado que aún hay que tener en cuenta.;Ti sforzi sempre di essere umile, senza mai dimenticare le tue radici e i tuoi antenati. Ci sono molte lezioni dal passato che sono ancora utili oggi.;;;;;;;;x;
EVTOPTA91227;I will not forget.;Je n'oublierai jamais.;Ich werde nichts vergessen.;;No olvidaré.;Non lo dimenticherò.;;;;;;;;x;
EVTDESC91228;Your honest nature and tendency to speak what is on your mind has ruffled a few feathers in the past, but it has also earned you great respect. People know that your words ring true.;Votre honnêteté et votre franchise ont pu froisser quelques personnes par le passé mais elles vous ont aussi valu un profond respect. Vos mots sonnent juste aux oreilles de vos sujets.;Eure ehrliche Natur und die Neigung, das zu sagen, was Euch gerade durch den Kopf geht, hat in der Vergangenheit so manchen verärgert, aber brachte Euch auch viel Respekt ein. Die Leute wissen, dass Eure Worte wahr sind.;;Tu naturaleza honesta y tu natural tendencia a decir lo que piensas ha irritado a algunos en el pasado, pero también te ha granjeado un gran respeto. El pueblo sabe que tus palabras dicen la verdad.;La tua onestà e la tua franchezza hanno irritato alcuni in passato, ma ti hanno fatto guadagnare anche un grande rispetto. Il popolo sa che dici la verità.;;;;;;;;x;
EVTOPTA91228;The truth is the truth.;Il n'y a qu'une seule vérité.;Die Wahrheit ist die Wahrheit.;;La verdad es la verdad.;La verità è la verità.;;;;;;;;x;
EVTDESC91229;Your enemies would accuse you of many things, but not even they would label you a coward. It is well known that you are fearless and always willing to share the dangers faced by your men.;Vos ennemis pourraient vous reprocher de nombreuses choses, mais certainement pas votre lâcheté. Tout le monde sait que vous êtes un[Root.Get_E] [Root.GetManWoman] intrépide, qui ne laisse jamais ses hommes affronter seuls le danger.;Eure Feinde würden Euch viele Dinge vorwerfen, doch nicht einmal sie würden Euch als einen Feigling bezeichnen. Es ist wohl bekannt, dass Ihr furchtlos seid und Ihr immer bereit seid, die Gefahr zu teilen, denen Eure Männer gegenüberstehen.;;Tus enemigos podrían acusarte de muchas cosas, pero ninguno se atrevería a etiquetarte como cobarde. Es bien sabido que no temes a nada y que siempre estás dispuesto a compartir los peligros a los que se enfrentan tus hombres.;I tuoi nemici ti vorrebbero accusare di molte cose, ma non possono affermare che tu sia un vigliacco. È risaputo che sei un impavido e che sei sempre pronto ad affrontare i pericoli insieme ai tuoi uomini.;;;;;;;;x;
EVTOPTA91229;Never give in to fear.;Il ne faut jamais céder à la peur.;Gib niemals der Angst nach.;;Nunca cedas al miedo.;Mai cedere alla paura.;;;;;;;;x;
EVTDESC91230;You are an ambitious man, always striving to improve and do better. The people know this, and though some of your decisions may be unpopular, they are usually at least seen as progressive.;Vous êtes un[Root.Get_E] [Root.GetManWoman] ambitieu[Root.GetXSe], toujours désireu[Root.GetXSe] de vous améliorer. Les gens le savent et même si certaines de vos décisions sont impopulaires, elles ont au moins le mérite d'être progressistes.;Ihr seid ein ambitionierter Mann, der immer bestrebt ist, sich zu verbessern. Die Leute wissen das, und auch wenn einige Eurer Entscheidungen unpopulär sind, werden sie normalerweise zumindest als fortschrittlich angesehen. ;;Eres un hombre ambicioso y te esfuerzas continuamente por mejorar y ser mejor. La gente lo sabe y, aunque algunas de tus decisiones no sean populares, por lo menos se ven como progresivas.;Sei un uomo ambizioso, che cerca sempre di migliorare e fare di più. Le persone lo sanno, e anche se alcune delle tue decisioni potrebbero essere impopolari, almeno sono giudicate come progressiste.;;;;;;;;x;
EVTOPTA91230;Why settle for mediocrity?;Pourquoi se contenter de médiocrité ?;Weshalb sollte man sich mit dem Mittelmäßigen zufrieden geben?;;¿Por qué conformarse con la mediocridad?;Perché accontentarsi della mediocrità?;;;;;;;;x;
EVTDESC91231;Just and fair in all things, your people rest easy in the knowledge that no matter what, you can always be depended on to observe the rule of law.;Avec un seigneur juste et impartial tel que vous, le peuple sait qu'il peut compter sur vous pour respecter les lois à la lettre.;Gerecht und fair, Eure Untertanen können sich immer darauf verlassen, dass Ihr, egal wie, Eure Gesetze einhaltet.;;Dado que eres justo y legal en todos los asuntos, tu pueblo descansa con el conocimiento de que, pase lo que pase, tú siempre respetarás la ley.;Sei giusto ed equo in tutte le cose, il tuo popolo può stare tranquillo nella consapevolezza che, succeda quel che succeda, rispetterai le leggi.;;;;;;;;x;
