#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
PLOT_POWER_CONTRIB_LOWER_THAN;Contribution to $PLOTTER$'s plot to $PLOT$ less than §Y$POWER$%§!\n;Contribution au complot de $PLOTTER$ pour $PLOT$ est inférieure à §Y$POWER$%§!\n;Beteiligung an $PLOTTER$s Plan zum $PLOT$ geringer als §Y$POWER$%§!\n ;;Contribución al complot de $PLOTTER$ sobre $PLOT$ inferior a §Y$POWER$%§!\n;Contributo al complotto di $PLOTTER$ per $PLOT$ inferiore a §Y$POWER$%§!\n;;;;;;;;x;
EVTOPTA7827;I hate snakes!;Je hais les serpents !;Ich hasse Schlangen!;;¡Odio las serpientes!;Odio i serpenti!;;;;;;;;x;
EVTDESC7828;You immediately roll out of bed before the vile serpent has a chance to strike. The beast recoils and disappears beneath the covers as you run out to fetch the guard.;Vous sautez du lit avant que le serpent n'ait le temps de vous mordre. L'animal a un mouvement de recul et disparaît sous les couvertures alors que vous courez à la recherche d'un garde.;Ihr steigt sofort aus dem Bett, noch bevor die Schlange angreifen kann. Die abscheuliche Bestie schreckt zurück und verschwindet unter der Bettdecke, während Ihr davonrennt, um einen Wächter zu finden.;;Saltas inmediatamente de la cama, antes de que la serpiente pueda atacarte. La bestia recula y desaparece entre las matas mientras corres a avisar al guarda.;Rotoli immediatamente giù dal letto prima che il disgustoso serpente abbia la possibilità di morderti. La bestia si ritrae e scompare sotto le coperte, mentre ti precipiti fuori a cercare la guardia.;;;;;;;;x;
EVTOPTA7828;That snake belongs to [FromFrom.GetTitledFirstName]...;Ce serpent appartient [FromFrom.Get_au_TitledFirstName]... ;Diese Schlange gehört [FromFrom.GetTitledFirstName]...;;La serpiente pertenece a [FromFrom.GetTitledFirstName]...;Questo serpente appartiene a [FromFrom.GetTitledFirstName]...;;;;;;;;x;
EVTOPTA7829;Who brought that snake here?!;Qui a osé déposer ce serpent dans ma chambre ?!;Wer hat diese Schlange hierher gebracht?!;;¡¿Quién ha traído esta serpiente aquí?!;Chi ha messo qui quel serpente?!;;;;;;;;x;
EVTDESC7830;My co-conspirator, [From.GetTitledFirstName], has procured a poisonous viper, and sends word that it will soon dig its fangs into [Root.PlotTarget.GetTitledFirstName].;M[From.GetOnA] complice, [From.Get_le_TitledFirstName], a fait l'acquisition d'une vipère très venimeuse et m'informe que celle-ci plantera bientôt ses crochets dans la chair [Root.PlotTarget.Get_du_TitledFirstName].;Mein Mitverschwörer [From.GetTitledFirstName] hat eine Giftschlange besorgt und lässt uns wissen, dass sie bald ihre Giftzähne in [Root.PlotTarget.GetTitledFirstName] hineinbohren wird.;;Mi cómplice, [From.GetTitledFirstName], ha conseguido una víbora venenosa y dice que pronto hincará sus colmillos en [Root.PlotTarget.GetTitledFirstName].;Il mio complice, [From.GetTitledFirstName], mi ha procurato una vipera velenosa, e manda a dire che presto infilerà le sue zanne nelle carni di [Root.PlotTarget.GetTitledFirstName].;;;;;;;;x;
EVTOPTA7830;Just don't point that thing at me.;Je vous demande juste de la tenir éloignée de moi.;Richtet das Ding nicht so auf mich.;;No me señales con eso.;Tenete solo quella cosa lontana da me.;;;;;;;;x;
EVTDESC7831;[From.GetTitledFirstName] is delighted to learn that [From.PlotTarget.GetTitledFirstName] is soon to be the victim of a savage snake attack. May [Root.Religion.GetRandomGodName] forgive me!;[From.Get_Le_TitledFirstName] se réjouit de savoir que [From.PlotTarget.Get_le_TitledFirstName] sera bientôt victime d'une attaque de serpent ! Que [Root.Religion.GetRandomGodName] me pardonne !;[From.GetTitledFirstName] ist erfreut zu erfahren, dass [From.PlotTarget.GetTitledFirstName] bald das Opfer eines wilden Schlangenangriffs sein wird. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledFirstName] se complace de saber que [From.PlotTarget.GetTitledFirstName] será pronto víctima del ataque de una serpiente salvaje. ¡Que [Root.Religion.GetRandomGodName] me perdone!;[From.GetTitledFirstName] è felice di apprendere che [From.PlotTarget.GetTitledFirstName] sarà ben presto vittima di un attacco da parte di un letale serpente. Possa [Root.Religion.GetRandomGodName] perdonarmi!;;;;;;;;x;
EVTDESC7832;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. Within a month an extremely poisonous snake will be slipped into [From.PlotTarget.GetHerHis] bedchambers.;[From.Get_Le_TitledName] m'informe que le complot visant à tuer [From.PlotTarget.Get_le_TitledName] suit son cours. D'ici un mois, un serpent venimeux sera introduit dans ses appartements.;[From.GetTitledName] hat mich wissen lassen, dass die Verschwörung, [From.PlotTarget.GetTitledName] zu töten, gut voranschreitet. In einem Monat wird eine sehr giftige Schlange in [From.PlotTarget.GetHerHis]e Gemächer hineingelassen.;;[From.GetTitledName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledName] va viento en popa. Dentro de menos de un mes, se introducirá una serpiente extremadamente venenosa en su dormitorio.;[From.GetTitledName] mi ha fatto sapere che il complotto per uccidere [From.PlotTarget.GetTitledName] procede bene. Entro un mese un serpente estremamente velenoso sarà introdotto nelle [From.PlotTarget.GetHerHis] stanze...;;;;;;;;x;
EVTDESC7833;Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. Unfortunately, the serpent was caught and the seller has revealed my complicity.;Victoire ! Le serpent a rempli son rôle avec sang-froid et déchargé son venin mortel dans le corps [From.Get_du_TitledFirstName]. Malheureusement, le serpent a été capturé et le vendeur a dévoilé le nom de l'acheteur, mettant ainsi au jour ma complicité.;Erfolg! Die Schlange hat ihre Pflicht vorbildlich erledigt und [From.GetTitledFirstName] mit tödlichem Gift vollgepumpt. Leider wurde die Schlange gefangen und der Verkäufer verriet meine Mitschuld.;;¡Buenas noticias! La serpiente cumplió su cometido con aplomo y rellenó a [From.GetTitledFirstName] con su veneno. Desafortunadamente, la serpiente fue capturada y el vendedor me delató.;Successo! Il serpente ha compiuto il suo dovere, iniettando il suo liquido venefico nelle carni di [From.GetTitledFirstName]. Purtroppo, il serpente è stato catturato e il venditore ha rivelato la mia complicità.;;;;;;;;x;
EVTDESC7834;Success! The snake performed its duty with aplomb and pumped [From.GetTitledFirstName] full of its deadly venom. It slipped away into the night, and the guards are now too busy contending with a string of lethal snake attacks to search for those responsible.;Victoire ! Le serpent a rempli son rôle avec sang-froid et déchargé son venin mortel dans le corps [From.Get_du_TitledFirstName]. Il s'est échappé pendant la nuit et les gardes sont à présent trop occupés à chercher l'animal venimeux pour se soucier de rechercher le vrai coupable.;Erfolg! Die Schlange hat ihre Pflicht vorbildlich erledigt und [From.GetTitledFirstName] mit tödlichem Gift vollgepumpt. Sie glitt in die Nacht, und nun sind die Wachen zu beschäftigt damit, eine Reihe tödlicher Schlangenangriffe aufzuklären, um nach den Schuldigen zu suchen.;;¡Buenas noticias! La serpiente cumplió su cometido con aplomo y rellenó a [From.GetTitledFirstName] con su veneno. Se escabulló mientras los guardias estaban demasiado ocupados tratando de contener el veneno para buscar al culpable.;Successo! Il serpente ha compiuto il suo dovere, iniettando il suo liquido venefico nelle carni di [From.GetTitledFirstName]. È riuscito a scivolare via nella notte, e le guardie ora sono troppo occupate a trovare il velenoso serpente per mettersi a cercare i responsabili.;;;;;;;;x;
EVTOPTA7834;I could kiss that snake! Well, maybe not...;Si je pouvais, j'embrasserais ce serpent ! Ou peut-être pas...;Ich könnte diese Schlange küssen! Na ja, vielleicht doch nicht...;;¡Podría besar a esa serpiente! Bueno, tal vez no...;Potrei baciare questo serpente! Beh, forse no...;;;;;;;;x;
EVTDESC7835;Failure! [From.GetTitledFirstName] managed to evade the snake, and the guards caught the serpent as it tried to slither away. The seller was identified and has revealed my complicity...;C'est un échec ! [From.Get_Le_TitledFirstName] a réussi à parer l'attaque du serpent et les gardes ont capturé l'animal venimeux alors qu'il tentait de s'enfuir. Le marchand a été identifié et n'a pas manqué de dévoiler ma complicité.;Fehlschlag! [From.GetTitledFirstName] konnte der Schlange entkommen und die Wachen fingen sie, als sie wegglitt. Der Verkäufer wurde identifiziert und verriet meine Mitschuld...;;¡Malas noticias! [From.GetTitledFirstName] se las ingenió para escapar de la serpiente y los guardas la capturaron mientras se escabullía. El vendedor fue identificado y me delató...;Fallimento! [From.GetTitledFirstName] è riuscito a eludere il serpente, e le guardie hanno catturato l'animale mentre cercava di strisciare via. Il venditore è stato identificato e ha rivelato la mia complicità ...;;;;;;;;x;
EVTOPTA7835;I hate snakes.;Je hais les serpents...;Ich hasse Schlangen.;;Odio las serpientes.;Odio i serpenti.;;;;;;;;x;
EVTDESC7836;Failure! [From.GetTitledFirstName] managed to evade the snake which slipped away into the darkness. A massive snake-hunt is now underway, but at least no one suspects my involvement.;C'est un échec ! [From.Get_Le_TitledFirstName] a réussi à parer l'attaque du serpent qui a disparu dans les ténèbres de la nuit. Une gigantesque chasse au serpent est en cours, mais au moins, personne ne soupçonne mon implication dans cet attentat raté.;Fehlschlag! [From.GetTitledFirstName] konnte der Schlange entkommen, die ins Dunkle glitt. Eine große Schlangenjagd ist nun im Gange, aber zumindest ahnt niemand meine Beteiligung.;;¡Malas noticias! [From.GetTitledFirstName] escapó de la serpiente, que se desvaneció en la oscuridad. Se está realizando una caza masiva de serpientes, pero al menos nadie sospecha de mí.;Fallimento! [From.GetTitledFirstName] è riuscito a eludere il serpente, che è strisciato via nell'oscurità. Una grande caccia al serpente è ora in corso, ma almeno nessuno sospetta il mio coinvolgimento.;;;;;;;;x;
EVTDESC7840;"[Root.PlotTarget.GetTitledName] likes to take in the morning air on [Root.PlotTarget.GetHerHis] balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be ""adjusted"" slightly.";[Root.PlotTarget.Get_Le_TitledName] aime respirer l'air frais du matin sur son balcon. La chute serait interminable si quelqu'un venait à le pousser... Ou peut-être que le garde-fou pourrait être légèrement 'ajusté' pour l'occasion. ;"[Root.PlotTarget.GetTitledName] mag es sehr, die frische Morgenluft auf [Root.PlotTarget.GetHerHis]em Balkon einzuatmen. Der Sturz wäre tatsächlich sehr tief, wenn jemand da runterfallen würde...vielleicht könnte man das Geländer etwas ""anpassen"".";;A [Root.PlotTarget.GetTitledName] le gusta tomar el aire desde el balcón. La caída sería grande si alguien tropezara desde ahí... quizás se podría 'ajustar' la barandilla un poco...;A [Root.PlotTarget.GetTitledName] piace respirare l'aria mattutina affacciandosi al [Root.PlotTarget.GetHerHis] balcone. la caduta sarebbe interminabile, se qualcuno dovesse cadere da lì ... forse la ringhiera potrebbe essere leggermente 'regolata'.;;;;;;;;x;
EVTOPTA7840;My co-conspirators will find someone who can get this done...;Mes complices vont trouver la personne de la situation.;Meine Mitverschwörer werden jemanden finden, der dies erledigen kann...;;Mis cómplices encontrarán a quién lo haga;I miei complici troveranno qualcuno che possa farlo...;;;;;;;;x;
EVTOPTB7840;Hire carpenter;Engager un charpentier.;Zimmermann anstellen;;Contratar a un carpintero;Assumi un carpentiere.;;;;;;;;x;
EVTOPTC7840;I know someone who can get this done...;Je connais quelqu'un qui pourrait se montrer à la hauteur de nos espérances...;Ich kenne jemanden, der dies erledigen könnte...;;Conozco a alguien que puede hacerlo...;Conosco qualcuno chi può farlo...;;;;;;;;x;
EVTDESC7842;My co-conspirator, [From.GetTitledName], is asking for funds to hire a specialist who will weaken the railing on a balcony that [Root.PlotTarget.GetTitledName] is known to frequent. The fall will be a long one...;M[From.GetOnA] complice, [From.Get_le_TitledName], réclame de l'argent afin d'engager un spécialiste chargé de saboter le garde-fou du balcon où [Root.PlotTarget.Get_le_TitledName] a l'habitude de se rafraîchir les idées. La chute sera longue et l'atterrissage douloureux;Mein Mitverschwörer [From.GetTitledName] bittet um Geld, um einen Spezialisten anzustellen, der das Geländer auf dem Balkon schwächen kann, den [Root.PlotTarget.GetTitledName] regelmäßig besucht. Das wird ein tiefer Sturz...;;Mi cómplice, [From.GetTitledName], pide fondos para contratar a un especialista que afloje la barandilla de un balcón, que sabemos que frecuenta [Root.PlotTarget.GetTitledName]. La caída será larga...;Il mio complice, [From.GetTitledName], mi ha chiesto dei fondi per assumere uno specialista che indebolirà la ringhiera del balcone da cui [Root.PlotTarget.GetTitledName] solitamente si affaccia. La caduta sarà rovinosa...;;;;;;;;x;
EVTOPTA7842;Make it happen!;Qu'il en soit ainsi !;Erledigt das!;;¡Haz que ocurra!;Procedi!;;;;;;;;x;
EVTDESC7843;[From.GetTitledFirstName] has sent the funds I needed. I can now hire a specialist to weaken the balcony's railing.;[From.Get_Le_TitledFirstName] m'a envoyé l'argent nécessaire. Je peux désormais engager un charpentier chargé de saboter le garde-fou du balcon.;[From.GetTitledFirstName] hat das nötige Geld geschickt. Jetzt kann ich einen Spezialisten anstellen, der das Balkongeländer präparieren kann.;;[From.GetTitledFirstName] ha enviado los fondos que necesito. Ahora puedo contratar a un especialista para aflojar la barandilla.;[From.GetTitledFirstName] ha inviato i fondi di cui avevo bisogno. Ora posso assumere uno specialista per indebolire la ringhiera del balcone.;;;;;;;;x;
EVTDESC7844;[From.GetTitledFirstName] refuses to provide the funds needed for hiring a specialist to weaken the balcony's railing.;[From.Get_Le_TitledFirstName] refuse de me fournir les fonds nécessaires pour engager un charpentier chargé de saboter le garde-fou du balcon.;[From.GetTitledFirstName] weigert sich, das nötige Geld zu schicken, mit dem man einen Spezialisten anstellen könnte, der das Balkongeländer präparieren würde.;;[From.GetTitledFirstName] se niega a proporcionar el dinero necesario para contratar a un especialista que afloje la barandilla del balcón.;[From.GetTitledFirstName] si rifiuta di fornire i fondi necessari per assumere uno specialista per indebolire la ringhiera del balcone.;;;;;;;;x;
EVTDESC7845;Every morning, especially when the weather is as splendid as it is today, you like to go out on your balcony, lean against the railing and take in a deep breath of fresh air. The view from up here is spectacular.;Tous les matins, d'autant plus quand le ciel est radieux comme aujourd'hui, vous aimez sortir sur votre balcon et vous appuyez sur le garde-fou pour respirer l'air frais et vous mettre dans de bonnes conditions pour la journée. La vue depuis cet endroit est vraiment spectaculaire.;Jeden Abend, vor allem wenn das Wetter so herrlich ist wie heute, geht Ihr gern auf den Balkon, lehnt Euch gegen das Geländer und atmet die frische Luft ein. Die Aussicht von hier oben ist spektakulär.;;Cada mañana, especialmente si hace un día espléndido como hoy, te gusta salir al balcón, apoyarte en la barandilla y tomar una bocanada de aire fresco. La vista desde aquí arriba es espectacular.;Ogni mattina, soprattutto quando il tempo è splendido come è oggi, ti piace uscire sul balcone, appoggiarti alla ringhiera e prendere una boccata d'aria fresca. La vista da quassù è spettacolare.;;;;;;;;x;
EVTOPTA7845;The people below look like ants!;Les gens en bas sont aussi minuscules que des fourmis !;Die Menschen da unten sehen wie Ameisen aus!;;¡Los de abajo parecen hormiguitas!;Le persone di sotto sembrano formiche!;;;;;;;;x;
EVTOPTB7845;That railing doesn't look right...;Ce garde-fou n'a pas l'air bien solide...;Dieses Geländer sieht seltsam aus...;;La barandilla no tiene buena pinta...;Questo ringhiera ha qualcosa che non va...;;;;;;;;x;
EVTTOOLTIP7845;Arrange for [This.GetTitledFirstName] to fall from [This.GetHerHis] balcony.;Faire en sorte que [This.Get_le_TitledFirstName] tombe de son balcon.;Sorgt dafür, dass [This.GetTitledFirstName] von [This.GetHerHis]em Balkon fällt.;;Arreglarlo para que [This.GetTitledFirstName] caiga del balcón.;Fai in modo che [This.GetTitledFirstName] precipiti dal [This.GetHerHis] balcone.;;;;;;;;x;
EVTDESC7846;As you lean forward on the railing, you suddenly hear the sound of splintering wood as it gives way completely and you tumble over the edge. While plummeting towards the ground, you spend your last moments reflecting on the gravity of the situation.;Alors que vous prenez appui sur le garde-fou, vous entendez un craquement et vous sentez projeté dans le vide. Tandis que le sol se rapproche de plus en plus vite, vous réfléchissez à la gravité de la situation.;Als Ihr Euch an das Geländer lehnt, hört Ihr plötzlich das Geräusch von absplitterndem Holz und fallt über die Kante. Während Ihr zu Boden stürzt, nutzt Ihr Euren letzten Moment, um über den Ernst Eurer Situation zu reflektieren.;;Te asomas a la barandilla y, de repente, oyes crujir la madera, que cede y hace que te precipites por el borde. Mientras caes en picado hacia el suelo, inviertes tus últimos instantes en reflexionar acerca de la gravedad de la situación.;Mentre ti appoggi alla ringhiera, all'improvviso senti il rumore del legno che si frantuma e come si rompe del tutto tu precipiti oltre il bordo. Mentre stai precipitando verso il suolo, spendi gli ultimi istanti della tua esistenza a meditare sulla gravità della situazione.;;;;;;;;x;
EVTOPTA7846;[FromFrom.GetTitledFirstName] had someone sabotage that railing!;[FromFrom.Get_Le_TitledFirstName] a fait saboter le garde-fou !;[FromFrom.GetTitledFirstName] engagierte jemanden, um das Geländer zu sabotieren!;;¡[FromFrom.GetTitledFirstName] ha hecho que alguien sabotee la barandilla!;[FromFrom.GetTitledFirstName] ha fatto sabotare questa ringhiera!;;;;;;;;x;
EVTOPTA7847;I will haunt the carpenter who built that railing...;Mon fantôme hantera le charpentier qui a construit ce balcon pour le reste de sa vie !;Ich werde den Zimmermann, der dieses Geländer gemacht hat, verfolgen...;;Perseguiré al carpintero que construyó la barandilla...;Il mio spettro perseguiterà il carpentiere che ha costruito questa balaustra....;;;;;;;;x;
EVTDESC7848;You inspect the railing only to discover that someone has sawed through its supports! The slightest nudge would have been enough to make the whole thing topple over the side. Had you leaned against it as usual...;Vous inspectez le garde-fou et découvrez que quelqu'un a scié la structure. La moindre pression aurait été suffisante pour que le garde-fou s'écroule, vous projetant ainsi dans le vide. Le hasard fait parfois bien les choses...;Ihr untersucht das Geländer, nur um herauszufinden, dass jemand die Pfeiler durchgesägt hat! Der kleinste Stups wäre genug gewesen, um das ganze Ding über kippen zu lassen. Hättet Ihr Euch wie immer an das Geländer gelehnt...;;Inspeccionas la barandilla y te das cuenta de que ¡alguien ha serrado sus anclajes! El mínimo roce del codo sería suficiente para que todo se derrumbe. Si te hubieras asomado como siempre...;Ispezionando la ringhiera noti che qualcuno ha segato i supporti che la ancorano al terrazzo! La minima spinta sarebbe stata sufficiente a farla crollare. Se ti fossi appoggiato come al solito...;;;;;;;;x;
EVTOPTA7848;[FromFrom.GetTitledFirstName] had someone sabotage that railing!;[FromFrom.Get_Le_TitledFirstName] a fait saboter le garde-fou !;[FromFrom.GetTitledFirstName] ließ jemanden das Geländer sabotieren!;;¡[FromFrom.GetTitledFirstName] ha hecho que alguien sabotee la barandilla!;[FromFrom.GetTitledFirstName] ha fatto sabotare questa ringhiera!;;;;;;;;x;
EVTOPTA7849;Who would have done such a thing... and why?;Qui a bien pu faire une chose pareille... Et pourquoi ?;Wer hätte so etwas gemacht...und aus welchem Grund?;;¿Quién haría algo así... y por qué?;Chi mai potrebbe fare una cosa del genere... e perché?;;;;;;;;x;
EVTDESC7850;My co-conspirator, [From.GetTitledFirstName], has hired someone to saw through the supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent. Someone may soon take a bit of a tumble...;M[From.GetOnA] complice, [From.Get_le_TitledFirstName], a engagé quelqu'un pour scier la structure du garde-fou du balcon [Root.PlotTarget.Get_du_TitledFirstName]. Quelqu'un va bientôt s'essayer à la chute libre.;Mein Mitverschwörer [From.GetTitledFirstName] hat jemanden angestellt, der die Pfeiler des Geländers von dem Balkon durchgesägt hat, den [Root.PlotTarget.GetTitledFirstName] häufig besucht. Jemand könnte bald herunterfallen...;;Mi cómplice, [From.GetTitledFirstName], ha contratado a alguien para serrar los soportes de la barandilla del balcón que frecuenta [Root.PlotTarget.GetTitledFirstName]. Alguien podría tropezar...;Il mio complice, [From.GetTitledFirstName], ha assunto qualcuno per manomettere i supporti della ringhiera del balcone su cui [Root.PlotTarget.GetTitledFirstName] è noto sostare al mattino. Qualcuno presto potrebbe cadere...;;;;;;;;x;
EVTOPTA7850;Look out below!;Attention en bas !;Vorsicht da unten!;;¡Cuidado abajo!;Attenzione lì sotto!;;;;;;;;x;
EVTDESC7851;[From.GetTitledName] approves of my idea to send [From.PlotTarget.GetTitledFirstName] flying off a balcony. May [Root.Religion.GetRandomGodName] forgive me!;[From.Get_Le_TitledName] approuve mon idée consistant à faire tomber [From.PlotTarget.Get_le_TitledFirstName] de son balcon. Que [Root.Religion.GetRandomGodName] me pardonne !;[From.GetTitledName] stimmt meiner Idee zu, dass [From.PlotTarget.GetTitledFirstName] vom Balkon abstürzen soll. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledName] aprueba mi idea de enviar a [From.PlotTarget.GetTitledFirstName] volando balcón abajo. ¡Que [Root.Religion.GetRandomGodName] me perdone!;[From.GetTitledName] approva la mia idea di far cadere [From.PlotTarget.GetTitledFirstName] giù dal balcone. Possa [Root.Religion.GetRandomGodName] perdonarmi!;;;;;;;;x;
EVTDESC7852;[From.GetTitledName] has let me know that the plot to kill [From.PlotTarget.GetTitledName] is proceeding well. The supports of the railing on a balcony [Root.PlotTarget.GetTitledFirstName] is known to frequent have been critically weakened.;[From.Get_Le_TitledName] m'informe que le plan devant aboutir à la mort [From.PlotTarget.Get_du_TitledName] est en cours. La structure du balcon où [Root.PlotTarget.Get_le_TitledFirstName] a l'habitude de prendre l'air a été sabotée.;[From.GetTitledName] hat mich davon in Kenntnis gesetzt, dass die Verschwörung, [From.PlotTarget.GetTitledName] zu töten, gut voranschreitet. Die Pfeiler des Balkons, auf dem sich [Root.PlotTarget.GetTitledFirstName] oft befindet, sind entsprechend sabotiert.;;[From.GetTitledName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledName] va viento en popa. Los soportes de la barandilla del balcón que frecuenta [Root.PlotTarget.GetTitledFirstName] han sido debilitados.;[From.GetTitledName] mi ha fatto sapere che il complotto per uccidere [From.PlotTarget.GetTitledName] procede bene. I supporti della ringhiera del balcone di [Root.PlotTarget.GetTitledFirstName] su cui è noto sostare sono stati adeguatamente indeboliti.;;;;;;;;x;
EVTDESC7853;Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. Unfortunately, the carpenter who weakened it had second thoughts and revealed my involvement.;Victoire ! [From.Get_Le_TitledFirstName] est tombé comme un fruit pourri de son balcon quand le garde-fou a cédé sous son poids. Malheureusement, le charpentier chargé de saboter le garde-fou a été pris de remords et m'a dénoncé. ;Erfolg! [From.GetTitledFirstName] fiel zu Boden wie eine verrottete Frucht, als das Balkongeländer nachgab. Der Zimmermann, der das Geländer geschwächt hatte, änderte seine Meinung und verriet meine Mitschuld.;;¡Buenas noticias! [From.GetTitledFirstName] cayó como una fruta madura cuando la barandilla cedió. Lamentablemente, el carpintero no se lo pensó dos veces antes de delatarme.;Successo! [From.GetTitledFirstName] è precipitato a terra come un frutto marcio quando la ringhiera del terrazzo ha ceduto. Purtroppo, il falegname che l'ha indebolita ha avuto un ripensamento e ha rivelato il mio coinvolgimento.;;;;;;;;x;
EVTDESC7854;Success! [From.GetTitledFirstName] fell to the ground like a piece of rotten fruit when the balcony railing gave way. A tragic accident, as far as anyone is concerned.;Victoire ! [From.Get_Le_TitledFirstName] est tombé comme un fruit pourri de son balcon quand le garde-fou a cédé sous son poids. Un accident tragique, pour le moins.;Erfolg! [From.GetTitledFirstName] fiel zu Boden wie eine verrottete Frucht, als das Balkongeländer nachgab. Ein tragischer Unfall, so weit es uns alle angeht.;;¡Buenas noticias! [From.GetTitledFirstName] cayó como una fruta madura cuando la barandilla cedió. Un trágico accidente a ojos de la gente.;Successo! [From.GetTitledFirstName] è precipitato a terra come un frutto marcio quando la ringhiera del terrazzo ha ceduto. Un tragico incidente agli occhi della gente.;;;;;;;;x;
EVTOPTA7854;Gravity can be a cruel mistress.;La gravité peut parfois être d'une cruelle réalité.;Die Schwerkraft kann eine grausame Königin sein.;;La gravedad puede ser una doncella cruel.;La Gravità può essere un amante crudele.;;;;;;;;x;
EVTDESC7855;Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. The carpenter we used was detained and revealed my involvement under torture...;C'est un échec ! [From.Get_Le_TitledFirstName] a découvert que le garde-fou a été saboté ! Le charpentier que nous avions engagé a été arrêté et a dévoilé mon implication sous la torture...;Fehlschlag! [From.GetTitledFirstName] entdeckte die Sabotage, die am Geländer vorgenommen wurde. Den Zimmermann, den wir gekauft hatten, wurde festgenommen und verriet unter Folter meine Mittäterschaft...;;¡Malas noticias! [From.GetTitledFirstName] descubrió que la barandilla había sido saboteada. El carpintero fue detenido y me delató bajo tortura...;Fallimento! [From.GetTitledFirstName] ha scoperto il sabotaggio che è stato fatto alla ringhiera. Il falegname che abbiamo ingaggiato è stato arrestato e, sotto tortura, ha rivelato il mio coinvolgimento...;;;;;;;;x;
EVTOPTA7855;I can't be blamed for building code violations...;Je ne suis pas responsable de la qualité des constructions !;Ich kann nichts dafür, dass gegen die Bauordnung verstoßen wurde... ;;No pueden culparme por violar el código del constructor...;Non posso essere incolpato per le violazioni al codice delle costruzioni...;;;;;;;;x;
EVTDESC7856;Failure! [From.GetTitledFirstName] discovered the sabotage that had been done on the railing. At least [From.GetSheHe] is clueless as to who deserves the blame for this.;C'est un échec ! [From.Get_Le_TitledFirstName] a découvert que le garde-fou a été saboté ! Au moins, [From.GetIlElle] n'a aucune idée de l'identité de la personne qui se cache derrière tout ça.;Fehlschlag! [From.GetTitledFirstName] entdeckte die Sabotage, die am Geländer vorgenommen wurde. Jedenfalls hat [From.GetSheHe] keine Ahnung, wer die Schuld daran trägt.;;¡Malas noticias! [From.GetTitledFirstName] descubrió que la barandilla había sido saboteada. Al menos no tiene ni idea de quién ha sido...;Fallimento! [From.GetTitledFirstName] ha scoperto il sabotaggio che è stato fatto alla ringhiera. Almeno [From.GetSheHe] non ha idea di chi sia stato.;;;;;;;;x;
EVTDESC7860;Young [Root.PlotTarget.GetTitledName] will soon be going on a hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...;[Root.PlotTarget.GetLeLaCap] jeune [Root.PlotTarget.GetTitledName] a prévu une partie de chasse prochainement, pour en apprendre plus sur la nature. Entre les chiens et les bêtes sauvages qui peuplent les bois, sans oublier les flèches fusant de toute part, un malencontreux accident pourrait vite arriver...;Der junge [Root.PlotTarget.GetTitledName] wird bald einen Jagdausflug machen, um etwas über die Erhabenheit der Wildnis zu erfahren. Mit den Jagdhunden und anderen gefährlichen Bestien, die da herumlaufen, ganz abgesehen von den fliegenden Pfeilen, die in alle möglichen Richtungen schwirren, können so viele Dinge bei einer Jagd schieflaufen...;;El joven [Root.PlotTarget.GetTitledName] pronto irá de cacería para descubrir la majestuosidad de los bosques. Desde los sabuesos y otras bestias peligrosas en los alrededores hasta las flechas volando en todas direcciones, hay tantas cosas podrían salir mal en una cacería...;Il giovane [Root.PlotTarget.GetTitledName] parteciperà presto a una battuta di caccia per apprendere di più sulla natura selvaggia. Tra i segugi e gli altri animali pericolosi che corrono qui attorno, per non parlare delle frecce che fischiano in ogni direzione, sono tante le cose che potrebbero andare storte durante una battuta di caccia...;;;;;;;;x;
EVTOPTA7860;My co-conspirators will bribe a hunter...;Mes complices vont soudoyer un chasseur...;Meine Mitverschwörer werden einen Jäger bestechen...;;Mis cómplices sobornarán a un cazador...;I miei complici corromperanno un cacciatore...;;;;;;;;x;
EVTOPTB7860;Bribe hunter;Soudoyer un chasseur;Jäger bestechen;;Sobornar a un cazador;Corrompi un cacciatore.;;;;;;;;x;
EVTOPTC7860;I have some leverage on one of the hunters...;Je jouis d'une certaine influence sur l'un des chasseurs...;Ich habe einen gewissen Einfluss auf einen der Jäger...;;Tengo alguna influencia sobre uno de los cazadores...;Ho una certa influenza su uno dei cacciatori...;;;;;;;;x;
