#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
HAS_LOWER_CLAN_SATISFACTION_THAN;Have lower Clan Satisfaction than ;Avoir une satisfaction de clan inférieure à  ;Geringere Klanzufriedenheit als ;;Tiene menor satisfacción del clan que;Ha una Soddisfazione del Clan inferiore a ;;;;;;;;x;
HAS_HIGHER_CLAN_SATISFACTION_THAN;Have higher Clan Satisfaction than ;Avoir une satisfaction de clan supérieure à  ;Höhere Klanzufriedenheit als ;;Tiene una mayor satisfacción del clan que;Ha una Soddisfazione del Clan superiore a ;;;;;;;;x;
HAS_LOWER_MANPOWER_THAN;Have lower Manpower than ;Avoir un total d'effectifs inférieur à  ;Geringere Mannstärke als ;;Tiene menor mano de obra que;Ha un numero di Effettivi inferiore a ;;;;;;;;x;
HAS_HIGHER_MANPOWER_THAN;Have higher Manpower than ;Avoir un total d'effectifs supérieur à  ;Höhere Mannstärke als ;;Tiene mayor mano de obra que;Ha un numero di Effettivi superiore a ;;;;;;;;x;
HAS_LOWER_MAX_MANPOWER_THAN;Have lower Max Manpower than ;Avoir un effectif maximal inférieur à  ;Geringere maximale Mannstärke als ;;Tiene menor máximo de mano de obra que;Ha un numero di Effettivi inferiore a ;;;;;;;;x;
HAS_HIGHER_MAX_MANPOWER_THAN;Have higher Max Manpower than ;Avoir un effectif maximal supérieur à  ;Höhere maximale Mannstärke als ;;Tiene mayor máximo de mano de obra que;Ha un numero di Effettivi superiore a ;;;;;;;;x;
HAS_LOWER_MANPOWER_GROWTH_THAN;Have lower Manpower Growth than ;Avoir une croissance des effectifs inférieure à  ;Geringerer Mannstärkezuwachs als ;;Tiene menor crecimiento de la mano de obra que;Ha una Crescita degli Effettivi inferiore a ;;;;;;;;x;
HAS_HIGHER_MANPOWER_GROWTH_THAN;Have higher Manpower Growth than ;Avoir une croissance des effectifs supérieure à   ;Höherer Mannstärkezuwachs als ;;Tiene mayor crecimiento de la mano de obra que;Ha una Crescita degli Effettivi superiore a ;;;;;;;;x;
HAS_LOWER_POPULATION_THAN;Have lower Population than ;Avoir une population inférieure à  ;Niedrigere Bevölkerung als ;;Tiene menor población que;Ha una Popolazione inferiore a ;;;;;;;;x;
HAS_HIGHER_POPULATION_THAN;Have higher Population than ;Avoir une population supérieure à  ;Höhere Bevölkerung als ;;Tiene mayor población que;Ha una Popolazione superiore a ;;;;;;;;x;
HAS_LOWER_MAX_POPULATION_THAN;Have lower Max Population than ;Avoir une population maximale inférieure à  ;Niedrigere Maximalbevölkerung als ;;Tiene menor máximo de población que;Ha una Popolazione Massima inferiore a ;;;;;;;;x;
HAS_HIGHER_MAX_POPULATION_THAN;Have higher Max Population than ;Avoir une population maximale supérieure à  ;Höhere Maximalbevölkerung als ;;Tiene mayor máximo de población que;Ha una Popolazione Massima superiore a ;;;;;;;;x;
HAS_LOWER_POPULATION_GROWTH_THAN;Have lower Population Growth than ;Avoir une croissance de population inférieure à  ;Geringeres Bevölkerungswachstum als ;;Tiene menor crecimiento de la población que;Ha una Crescita della Popolazione inferiore a ;;;;;;;;x;
HAS_HIGHER_POPULATION_GROWTH_THAN;Have higher Population Growth than ;Avoir une croissance de population supérieure à  ;Höheres Bevölkerungswachstum als ;;Tiene un mayor crecimiento de la población de;Ha una Crescita della Popolazione superiore a ;;;;;;;;x;
khalka;Khalka;khalkha;Chalcha;;Khalka;Khalka;;;;;;;;x;
buryat;Buryat;bouriate;Burjaten;;Buriato;Buryat;;;;;;;;x;
naiman;Naiman;naïmane;Naimanen;;Naiman;Naiman;;;;;;;;x;
oirat;Oirat;oïrate;Oirat;;Oirate;Oirat;;;;;;;;x;
uyghur;Uyghur;ouïghoure;Uiguren;;Uigur;Uyghur;;;;;;;;x;
basmyl;Basmyl;basmile;Basmilen;;Basmyl;Basmyl;;;;;;;;x;
yagma;Yagma;yagma;Yagma;;Yagma;Yagma;;;;;;;;x;
chigil;Chigil;chigile;Tschigil;;Chigil;Chigil;;;;;;;;x;
khitan;Khitan;khitane;Kitan;;Kitan;Khitan;;;;;;;;x;
sogdian;Sogdian;sogdienne;Sogdien;;Sogdiano;Sogdiana;;;;;;;;x;
nomad_succession;Nomad Succession;Succession nomade;Nomadenerbfolge;;Sucesión nómada;Successione Nomade;;;;;;;;x;
succ_nomadic;Nomad Succession;Succession nomade;Nomadenerbfolge;;Sucesión nómada;Successione Nomade;;;;;;;;x;
TITLE_NEW_PRIMARY_IS_NOMADIC;§RNomads cannot set Primary Title!§!;§RLes nomades ne peuvent déterminer de titre principal !§!;§RNomaden können keine Primärtitel festlegen!§!;;§R¡Nómadas no pueden poner título primario!§!;§RI Nomadi non possono impostarlo come Titolo principale!§!;;;;;;;;x;
CALL_ALL_TRIBAL_CONTROL;Cannot Call Tribal or Nomadic Vassals as they give us Liege Levies instead;Impossible d'appeler les vassaux tribaux ou nomades, ils nous envoient des troupes seigneuriales à la place;Stammes- und Nomadenvasallen können nicht gerufen werden, da sie uns stattdessen Lehnstruppen stellen;;No se puede llamar a vasallos tribales o nómadas mientras nos den a cambio levas de vasallos;Non puoi chiamare in aiuto i Vassalli Tribali e Nomadi, mentre ci mettono a disposizione in cambio le Leve del Signore.;;;;;;;;x;
CALL_ALL_NOT_TRIBAL;Cannot Call Tribal or Nomadic Vassals since you are not Tribal;Impossible d'appeler les vassaux tribaux ou nomades car vous n'avez pas un gouvernement tribal;Stammes- und Nomadenvasallen können nicht gerufen werden, da Ihr keine Stammesregierung habt;;No puede llamar a vasallos tribales o nómadas ya que no eres tribal.;Non puoi chiamare in aiuto i Vassalli Tribali e Nomadi fin tanto che non sarai Tribale;;;;;;;;x;
CALL_ALL_TRIBAL_VASSALS;Call all Tribal and Nomadic Vassals to War;Appeler tous les vassaux tribaux ou nomades à la guerre;Alle Stammes- und Nomandenvasallen zu den Waffen rufen;;Llamar a todos los vasallos tribales y nómadas a la guerra;Chiama alla guerra tutti i Vassalli Tribali e Nomadi;;;;;;;;x;
NOMAD_CANT_BUILD_HOLDINGS_DESC;Empty Holding slots actually provide more population and manpower for Nomads, which allows bigger armies and more taxes. To build proper Holdings you need to become either a Feudal state or a Republic (check your Decisions.);Les emplacements de propriétés vides procurent aux nomades une plus grande population et plus d'effectifs, ce qui permet de plus grandes armées et davantage d'impôts. Pour établir des propriétés proprement-dites, vous devez devenir un état féodal ou une république (consultez le menu des décisions).;Bei Nomaden liefern leere Besitztümer tatsächlich mehr Bevölkerung und Mannstärke, wodurch größere Armeen und höhere Steuern möglich werden. Um die Besitztümer wirklich auszubauen, müsst Ihr entweder das Feudalsystem einführen oder eine Republik gründen.;;Los huecos en las posesiones en realidad proporcionar más población y mano de obra para los nómadas, lo que permite ejércitos más grandes y más impuestos. Para construir posesiones apropiadas debes convertirte bien en un estado Feudal o una república (comprueba tus decisiones.);In realtà gli spazi dei Possedimenti inutilizzati forniscono ai Nomadi più popolazione ed effettivi, il che permette armate più grandi e maggiori tasse. Per costruire dei veri e propri Possedimenti devi diventare o uno Stato feudale oppure una Repubblica (Consulta il menù delle Decisioni.);;;;;;;;x;
enables_tribal_levy_laws;Enables Tribal Levy Laws.\n;Active les lois sur l'impôt tribal\n;Aktiviert Stammeslehnstruppengesetze.\n;;Activa leyes de reclutamiento tribal.\n;Abilita le leggi sulle Leve Tribali.\n;;;;;;;;x;
disables_tribal_levy_laws;Disables Tribal Levy Laws\n;Désactive les lois sur l'impôt tribal\n;Deaktiviert Stammeslehnstruppengesetze.\n;;Desactiva leyes de reclutamiento tribal;Disabilita e leggi sulle Leve Tribali.\n;;;;;;;;x;
enables_tribal_tax_laws;Enables Tribal Tax Laws\n;Active les lois sur l'impôt tribal\n;Aktiviert Stammessteuergesetze.\n;;Activa leyes de impuestos tribales;Abilita le Leggi sulle Tasse Tribali.\n;;;;;;;;x;
disables_tribal_tax_laws;Disables Tribal Tax Laws\n;Désactive les lois sur l'impôt tribal\n;Deaktiviert Stammessteuergesetze.\n;;Desactiva leyes de impuestos tribales;Disabilita le Leggi sulle Tasse Tribali.\n;;;;;;;;x;
CB_NAME_RIVALRY;Rivalry;Rivalité;Rivalität;;rivalidad;Rivalità;;;;;;;;x;
rivalry_cb_desc;§Y$TARGET$§! is your bitter rival and you can't imagine anything better than throwing the blighter into your dungeons.;§Y$TARGET$§! est votre ennemi juré et votre rêve ultime est de l'envoyer croupir dans une geôle.;§Y$TARGET$§! ist Euer Erzrivale und nichts könnte Euch mehr Vergnügen bereiten, als dieses Ekel in den Kerker zu werfen.;;§Y$TARGET$§! es tu enconado rival y no imaginas nada mejor que tirarlo a tus mazmorras.;§Y$TARGET$§! è il tuo nemico giurato e non riesci a immaginare nulla di meglio che gettare il tizio a marcire nelle tue segrete.;;;;;;;;x;
WAR_NAME_RIVALRY;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Rivalry War;$ORDER$Guerre de rivalité entre $FIRST$ et $SECOND$;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$er Rivalenkrieg;;$ORDER$$FIRST_ADJ$-$SECOND_ADJ$ Guerra de rivalidad;$ORDER$ Guerra di Rivalità $FIRST_ADJ$-$SECOND_ADJ$;;;;;;;;x;
AIREASON_TRIBUTARY_WAR_AGAINST_TRIBUTARY;Tributary war against my Tributary;Guerre tributaire contre mon tributaire;Tributkrieg gegen meinen Tributstaat;;Guerra tributaria contra mi tributario;Guerra Tributaria contro il mio Tributario;;;;;;;;x;
AIREASON_WAR_AGAINST_TRIBUTARY;War against my Tributary;Guerre contre mon tributaire;Krieg gegen meinen Tributstaat;;Guerra contra mi tributario;Guerra contro il mio Tributario;;;;;;;;x;
AIREASON_WAR_FROM_TRIBUTARY;Interests in my Tributary;Intérêts envers mon tributaire;Interesse an dem Tributstaat;;Intereses en mi tributario;Interesse verso il mio Tributario;;;;;;;;x;
AIREASON_ENEMY_IS_TRIBUTARY;Enemy is my Tributary;L'ennemi est mon tributaire;Feind ist mir tributpflichtig;;El enemigo es mi tributario;Il nemico è il mio Tributario;;;;;;;;x;
NOT_USES_DECADENCE;Does NOT use Decadence;N'utilise pas la décadence;OHNE Dekadenz;;No utiliza Decadencia;NON utilizzare la Decadenza;;;;;;;;x;
USES_DECADENCE;Use Decadence;Utilise la décadence;Mit Dekadenz;;Utilice Decadencia;Utilizza la Decadenza;;;;;;;;x;
EVTDESC_HL_5000;A traveller from the east reaches your court along with his personal bodyguard. Reading from a scroll, he states that the Great Emperor of China demands a tribute of a thousand 'heavenly horses' from your lands.;Un voyageur venu de l'est pénètre dans votre cour accompagné de son garde du corps. En lisant un parchemin, il stipule que le grand empereur de Chine réclame un tribut d'un millier de « chevaux de Ferghana » de vos terres.;Ein Reisender aus dem Osten erscheint an Eurem Hofe in Begleitung seines Leibwächters. Aus einer Schriftrolle trägt er vor, dass der große Kaiser von China eine Tributzahlung von 1000 göttlichen Pferden erwartet.;;Un viajero de Oriente llega a la corte junto a su guardaespaldas personal. Leyendo un pergamino, declara que el Gran Emperador de China exige un tributo de mil 'caballos divinos' de tus tierras.;Un viaggiatore proveniente dall'Oriente raggiunge la tua Corte insieme alla sua guardia del corpo personale. Leggendo un rotolo di pergamena, afferma che il Grande Imperatore della Cina pretende il tributo di un migliaio di 'cavalli celesti' dalle tue terre.;;;;;;;;x;
EVTOPTA_HL_5000;These are the finest and strongest horses.;Ce sont les chevaux les plus forts et les plus robustes.;Das sind die besten und stärksten Pferde.;;Son los caballos mejores y más fuertes.;Questi sono i cavalli più belli e forti.;;;;;;;;x;
EVTOPTB_HL_5000;Your Emperor has no power here!;Votre empereur n'a aucun pouvoir ici !;Dein Kaiser hat hier keinerlei Macht!;;¡Tu emperador no tiene poder aquí!;Il tuo Imperatore non ha alcun potere qui!;;;;;;;;x;
EVTDESC_HL_5001;Another envoy from China arrives at your court. He tells you that he himself is a gift - a token of gratitude from the Emperor - and that he is an excellent governor of trade if you need his services.;Un autre messager de la Chine arrive à votre cour. Il vous dit qu'il est lui-même un cadeau de la part de l'empereur en témoignage de sa gratitude et qu'il est un contrôleur commercial hors pair à votre disposition.;Ein weiterer Abgesandter aus China ist eingetroffen. Er behauptet von sich, ein Geschenk des Kaisers zu sein. Eine Geste der Dankbarkeit sozusagen. Außerdem sei er ein hervorragender Handelsverwalter, wenn Ihr für einen solchen Verwendung hättet ...;;Otro enviado de China llega a tu corte. Te dice que él mismo es un regalo -un gesto simbólico de agradecimiento del Emperador- y que es un administrador excelente del comercio si necesitas sus servicios;Un altro inviato dalla Cina arriva alla tua Corte. Ti dice di essere un dono per te - un segno di gratitudine da parte dell'imperatore - e di essere un ottimo amministratore commerciale se hai bisogno dei suoi servizi.;;;;;;;;x;
EVTOPTA_HL_5001;I'll let him govern the trade.;Je le laisserai conduire les échanges commerciaux.;Ich werde ihm die Verwaltung des Handels übertragen.;;Le dejaré dirigir el comercio.;Lo lascerò gestire il commercio.;;;;;;;;x;
EVTOPTB_HL_5001;He can muck the stables.;Qu'il s'occupe du fumier dans les écuries.;Er kann die Ställe ausmisten.;;Puede limpiar los establos.;Egli può spalare lo sterco dalle stalle.;;;;;;;;x;
EVTOPTC_HL_5001;Politely decline the offer.;Déclinez l'offre poliment.;Angebot höflich ausschlagen.;;Rehúsa cortésmente la oferta.;Rifiuta educatamente l'offerta.;;;;;;;;x;
EVTDESC_HL_5005;I've noticed an increase in traders coming from the east since I employed [chinese_envoy.GetBestName] as a trade governor.;J'ai remarqué une hausse du nombre de commerçants provenant de l'est depuis que j'ai nommé [chinese_envoy.Get_only_le_Title][chinese_envoy.GetBestName] contrôleur commercial.;Ich habe, seitdem ich [chinese_envoy.GetBestName] als Handelsverwalter beschäftige, einen Zuwachs des östlichen Handels bemerkt.;;He notado un incremento de comerciantes procedentes del Oriente desde que empleé a [chinese_envoy.GetBestName] como administrador de comercio.;Ho notato un aumento dei mercanti provenienti da Oriente da quando ho assunto [chinese_envoy.GetBestName] come amministratore commerciale.;;;;;;;;x;
EVTOPTA_HL_5005;Let the silk flow.;Laissez circuler la soie.;Die Seide soll weiterhin zu uns fließen.;;Que la seda fluya.;Lasciate che la seta fluisca.;;;;;;;;x;
EVTDESC_HL_5006;[chinese_envoy.GetBestName] has managed to acquire a collection of rare gemstones on your behalf.;[chinese_envoy.Get_only_Le_Title][chinese_envoy.GetBestName] a amassé toute une gamme de pierres précieuses pour votre compte.;[chinese_envoy.GetBestName] ist es gelungen, in Eurem Auftrag einige seltene Edelsteine aufzutreiben.;;[chinese_envoy.GetBestName] ha logrado adquirir una colección de raras piedras preciosas en tu nombre.;[chinese_envoy.GetBestName] è riuscito ad acquisire una rara collezione di gemme a tuo nome.;;;;;;;;x;
EVTOPTA_HL_5006;Sell them for profit.;Les vendre et réaliser un profit.;Gewinnbringend verkaufen.;;Véndelas para sacar beneficios.;Le venderò e realizzerò per profitto.;;;;;;;;x;
EVTOPTB_HL_5006;These will fit great in a pendant.;Elles seront parfaites en pendentif.;Daraus ließe sich kostbarer Schmuck fertigen.;;Quedarán muy bien en un colgante.;Saranno perfetti per un grande pendente.;;;;;;;;x;
EVTOPTC_HL_5006;I'll make some earrings for my [Root.Spouse.GetHusbandWife].;J'en ferai des boucles d'oreille pour m[Root.Spouse.GetOnA] [Root.Spouse.GetHusbandWife].;Ich werde daraus Ohrringe machen für meine[Root.Spouse.GetnMale] [Root.Spouse.GetHusbandWife].;;Haré unos pendientes para mi [Root.Spouse.GetHusbandWife].;Ne farò degli orecchini per la mia [Root.Spouse.GetHusbandWife].;;;;;;;;x;
EVTDESC_HL_5007;A couple of travelling merchants claim that their goods were stolen while they stayed on your premises.;Quelques commerçants ambulants prétendent s'être fait dérober de la marchandise alors qu'ils séjournaient dans vos locaux.;Einige Handelsreisende behaupten, bestohlen worden zu sein, als sie sich bei Euch aufhielten.;;Un par de comerciantes viajeros afirman que les robaron sus bienes mientras permanecieron en tus instalaciones.;Qualche mercante sostiene che i loro beni siano stati rubati mentre soggiornavano nel tuo palazzo.;;;;;;;;x;
EVTOPTA_HL_5007;Apologize and reimburse them.;Offrons nos excuses et remboursons-les.;Entschuldigt Euch und entschädigt sie.;;Me disculpo y les compensaré.;Chiedo scusa e li rimborso.;;;;;;;;x;
EVTOPTB_HL_5007;That's their loss.;Tant pis pour eux.;Das ist ihr Problem, nicht meines.;;La pérdida es suya.;Peggio per loro.;;;;;;;;x;
EVTDESC_HL_5008;Enthusiastic and blabbering [chinese_envoy.GetFirstName] pulls a large sack into the room. [chinese_envoy.GetSheHeCap] apparently found valuable goods laying on the premises and wants to share it with you.;Plein d'enthousiasme, [chinese_envoy.GetFirstName] baragouine un charabia et déverse son pillage dans la pièce. [chinese_envoy.GetIlElleCap] a apparemment trouvé des biens de grande valeur dans les locaux et souhaite les partager avec vous.;Lustig plappernd und aufs Höchste erfreut, schleift [chinese_envoy.GetFirstName] einen großen Sack in die Halle. Scheinbar hat [chinese_envoy.GetSheHe] einen wertvollen Fund gemacht, den er nun mit Euch teilen möchte.;;Entusiasta y parlanchín, [chinese_envoy.GetFirstName] tira una bolsa grande en la habitación. Al parecer [chinese_envoy.GetSheHeCap] encontró artículos valiosos tirados en las instalaciones y quiere compartirlos contigo.;Pieno d'entusiasmo e balbettante [chinese_envoy.GetFirstName] lancia una grande borsa in mezzo alla stanza. [chinese_envoy.GetSheHeCap] a quanto pare ha trovato dei beni di grande valore nei locali e vuole condividerli con te.;;;;;;;;x;
EVTOPTA_HL_5008;I wonder if this is just a coincidence?;Je me demande si ce n'est que coïncidence ?;Ich frage mich, ob das wirklich Zufall ist ...;;Me pregunto si sólo es una coincidencia.;Mi chiedo se possa essere solo una coincidenza?;;;;;;;;x;
EVTOPTB_HL_5008;Find the merchants and return their lost cargo.;Retrouvons les marchands et rendons-leur leur biens.;Macht die Kaufleute ausfindig und gebt ihnen die verschwunden geglaubte Ware zurück.;;Encontrar a los comerciantes y devolverles su cargamento perdido.;Trova i mercanti e restituisci loro i beni perduti.;;;;;;;;x;
EVTDESC_HL_5017;[From.GetBestName] entered my chamber with [From.GetHerHis] newly acquired pet snake wrapped around [From.GetHerHis] neck. [From.GetSheHeCap] asks if I want to pet it.;[From.Get_only_Le_Title][From.GetBestName] a pénétré dans ma chambre avec son tout nouvel animal de compagnie enroulé autour du cou, un serpent. [From.GetIlElleCap] me demande si je désire le caresser.;[From.GetBestName] kam mit einer neuen Schlange zu mir, die sich wie ein Schmusetier um [From.GetHerHis]en Hals schlängelte. [From.GetSheHeCap] fragt, ob ich das Tier gerne streicheln würde.;;[From.GetBestName] entró en mi cámara con [From.GetHerHis] mascota serpiente recién adquirida enrollada alrededor de [From.GetHerHis] cuello. [From.GetSheHeCap] pregunta si quiero acariciarla.;[From.GetBestName] entra nella mia stanza con il [From.GetHerHis] nuovo serpente domestico avvolto intorno al [From.GetHerHis] collo. [From.GetSheHeCap]. Mi chiede se voglio accarezzarlo.;;;;;;;;x;
EVTOPTA_HL_5017;I hope it doesn't bite.;J'espère qu'il ne mord pas.;Ich hoffe, sie beißt nicht.;;Espero que no muerda.;Spero che non morda.;;;;;;;;x;
EVTOPTB_HL_5017;It seems a bit dangerous.;Il semble un peu dangereux.;Sieht gefährlich aus.;;Parece un poco peligroso.;Sembra un po' troppo pericoloso.;;;;;;;;x;
EVTOPTC_HL_5017;Forbid [chinese_envoy.GetHerHim] from keeping the snake.;Il est interdit de garder ce serpent.;Ein Verbot zur Haltung von Schlangen aussprechen.;;Prohíbe[chinese_envoy.GetHerHim] quedarse con la serpiente.;Vieta a [chinese_envoy.GetHerHim] di tenere il serpente.;;;;;;;;x;
EVTDESC_HL_5011OTHER;I hear a scream outside and rush out only to see [From.GetFirstName]'s snake swallowing the dog of [FromFrom.GetFirstName] in a single gulp.;J'entends un cri à l'extérieur. Je m'y précipite et aperçois le serpent de [From.GetFirstName] ne faire qu'une seule bouchée du chien de [FromFrom.GetFirstName].;Ein Schrei tönt von draußen herein und als ich herausstürze, um nach dem Rechten zu sehen, muss ich feststellen, dass die Schlange von [From.GetFirstName] soeben einen Hund mit einem Happs verspeist hat. Er gehörte [FromFrom.GetFirstName].;;Escucho un grito fuera y salgo corriendo sólo para ver la serpiente de [From.GetFirstName] tragándose el perro de [FromFrom.GetFirstName] de un solo bocado.;Sento un urlo provenire da fuori, accorro solo per vedere il serpente di [From.GetFirstName] che sta inghiottendo il cane di [FromFrom.GetFirstName] in un solo boccone.;;;;;;;;x;
EVTOPTA_WOL_5011;That's the way of life.;C'est la vie.;So ist das im Leben.;;Así es la vida.;Sono i casi della vita.;;;;;;;;x;
EVTOPTB_WOL_5011;Someone slay that beast before it does more harm!;Que quelqu'un m'achève cette bête avant qu'elle fasse plus de dégâts !;Das ist ja lebensgefährlich! Jemand muss das Vieh töten.;;¡Que alguien mate a esa bestia antes de que cause más daño!;Qualcuno uccida quella bestia prima che faccia ancora del male!;;;;;;;;x;
EVTDESC_HL_5011SELF;I hear a dog barking outside and rush out only to see [From.GetFirstName]'s dastardly snake swallowing my beloved dog in a single gulp.;J'entends un chien qui jappe à l'extérieur. Je m'y précipite et aperçois l'ignoble serpent de [From.GetFirstName] ne faire qu'une seule bouchée de mon chien adoré.;Als ich von draußen ein Bellen höre, stürze ich sofort hinaus, um nachzusehen, doch, oh Schreck, die scheußliche Schlange von [From.GetFirstName] hat meinen lieben Hund mit einem Happs verschlungen!;;Escucho a un perro ladrar fuera y salgo corriendo solo para ver a la ruin serpiente de [From.GetFirstName] tragándose mi querido perro de un solo bocado.;Sento un cane abbaiare fuori, esco giusto in tempo per vedere il maledetto serpente di [From.GetFirstName] inghiottire il mio amato cane in un solo boccone.;;;;;;;;x;
EVTOPTC_WOL_5011_FAITHFUL;Poor Faithful!;Pauvre Fidèle !;Armer Getreuer!;;¡Pobre Fiel!;Povero Fido!;;;;;;;;x;
EVTOPTC_WOL_5011_HUNTER;Poor Hunter!;Pauvre Chasseur !;Armer Jäger!;;¡Pobre Cazador!;Povero Cacciatore!;;;;;;;;x;
EVTOPTC_WOL_5011_TRICKY;Poor Tricky!;Pauvre Farceur !;Armer Trickser!;;¡Pobre Tramposo!;Povero Furbetto!;;;;;;;;x;
EVTOPTC_WOL_5011_LUCIFER;Poor Lucifer!;Pauvre Lucifer !;Armer Luzifer!;;¡Pobre Lucifer!;Povero Lucifero!;;;;;;;;x;
EVTOPTC_WOL_5011_SHAYTAN;Poor Shaytan!;Pauvre Shaytan !;Armer Shaytan!;;¡Pobre Satán!;Povero Satana!;;;;;;;;x;
EVTOPTC_WOL_5011_FENRIR;Poor Fenrir!;Pauvre Fenrir !;Armer Fenrir!;;¡Pobre Fenrir!;Povero Fenrir!;;;;;;;;x;
EVTOPTC_WOL_5011_ERLIK;Poor Erlik!;Pauvre Erlik !;Armer Erlik!;;¡Pobre Erlik!;Povero Erlik!;;;;;;;;x;
EVTOPTC_WOL_5011_VELNIAS;Poor Velnias!;Pauvre Velnias !;Armer Velnias!;;¡Pobre Velnias!;Povero Velnias!;;;;;;;;x;
EVTOPTC_WOL_5011_TUONI;Poor Tuoni!;Pauvre Tuoni !;Armer Tuoni!;;¡Pobre Tuoni!;Povero Tuoni!;;;;;;;;x;
EVTOPTC_WOL_5011_XOLOTL;Poor Xolotl!;Pauvre Xolotl !;Armer Xolotl!;;¡Pobre Xolotl!;Povero Xolotl!;;;;;;;;x;
EVTOPTC_WOL_5011_VELES;Poor Veles!;Pauvre Vélès !;Armer Veles!;;¡Pobre Veles!;Povero Veles!;;;;;;;;x;
EVTOPTC_WOL_5011_GURUHI;Poor Guruhi!;Pauvre Guruhi !;Armer Guruhi!;;¡Pobre Guruhi!;Povero Guruhi!;;;;;;;;x;
EVTOPTC_WOL_5011_DARKNESS;Poor Darkness!;Pauvre Ténèbres !;Arme Dunkelheit!;;¡Pobre Oscuridad!;Povera Ignoranza!;;;;;;;;x;
EVTOPTC_WOL_5011_AHRIMAN;Poor Ahriman!;Pauvre Ahriman !;Armer Ahriman!;;¡Pobre Ahriman!;Povero Ahriman!;;;;;;;;x;
EVTOPTC_WOL_5011_SATAN;Poor Satan!;Pauvre Satan !;Armer Satan!;;¡Pobre Satán!;Povero Satana!;;;;;;;;x;
EVTOPTC_WOL_5011_VINAYAKA;Poor Vinayaka!;Pauvre Vinayaka !;Armer Vinayaka!;;¡Pobre Vinayaka!;Povero Vinayaka!;;;;;;;;x;
EVTOPTC_WOL_5011_MARA;Poor Mara!;Pauvre Mara !;Armer Mara!;;¡Pobre Mara!;Povero Mara!;;;;;;;;x;
EVTOPTC_WOL_5011_PUNISHER;Poor Punisher!;Pauvre Vengeur !;Armer Vollstrecker!;;¡Pobre Castigador!;Povero Punitore!;;;;;;;;x;
EVTOPTD_WOL_5011;I'll have [FromFrom.GetHerHis] head for this!;Je vais lui couper la tête !;Dafür muss [FromFrom.GetHerHis] Kopf rollen!;;¡Me cobraré [FromFrom.GetHerHis] cabeza por esto!;Avrò la [FromFrom.GetHerHis] testa per questo!;;;;;;;;x;
EVTDESC_HL_5014;You are out taking a walk together with [FromFrom.GetFirstName] when [From.GetFirstName] approaches you with a concern. According to Chinese law [From.GetSheHe] is required to get a woman to continue his services more permanently.;Vous faites une promenade avec [FromFrom.GetFirstName] lorsque [From.GetFirstName] vient vers vous, avec une requête. Selon la loi chinoise, [From.GetIlElle] doit se voir offrir une femme si vous souhaitez continuer à vous offrir ses services.;Auf einem Spaziergang mit [FromFrom.GetFirstName] wendet sich [From.GetFirstName] mit einer Bitte an Euch. Das chinesische Gesetz sieht vor, dass [From.GetSheHe] sich eine Frau nehmen muss, damit er seine Dienste weiterhin erfüllen kann.;;Estás dando un paseo junto a [FromFrom.GetFirstName] cuando [From.GetFirstName] se le acerca con una preocupación. Según la ley china, [From.GetSheHe] está obligado a conseguir una mujer para continuar sus servicios más permanentemente.;Sei a passeggio con [FromFrom.GetFirstName] quando [From.GetFirstName] ti si avvicina con aria preoccupata. Secondo le Leggi Cinesi, [From.GetSheHe] deve avere una donna tutta per se, per continuare a offrirti i suoi servizi.;;;;;;;;x;
EVTOPTA_HL_5014;Ahem.. We were just discussing that matter, [FromFrom.GetFirstName]. Right?;Heu... On en parlait justement, [FromFrom.GetFirstName]. Pas vrai ?;Ach ... Genau darüber sprachen wir gerade, nicht wahr, [FromFrom.GetFirstName]?;;Ejem... Justo estábamos discutiendo ese asunto, [FromFrom.GetFirstName]. ¿Verdad?;Ahem... stavamo proprio discutendo di questo, [FromFrom.GetFirstName]. Giusto?;;;;;;;;x;
EVTOPTB_HL_5014;I guess I have no more need of your services then.;Dans ce cas je peux maintenant me passer de vos services.;Dann ist Eure Zeit bei uns damit zu Ende.;;Supongo que ya necesito más sus servicios entonces.;Credo che non avrò più bisogno dei vostri servizi, allora.;;;;;;;;x;
