#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
LEDGER_SORT_DELAYED;§GClick to sort using this column§W;§GCliquez pour trier cette colonne§W;§GZum Sortieren nach dieser Spalte hier klicken§W;;§GClic para ordenar usando esta columna§W;§GClicca per ordinare secondo questa colonna§W;;;;;;;;x
EVTOPTA3706;What, never again?;Quoi ? Plus jamais ?;Wirklich, Ihr helft mir nie wieder?;;¡Cómo! ¿Nunca más?;Come, mai più?;;;;;;;;x
EVTDESC3707;I watched with awe when [From.GetTitledFirstName] released my falcon and it swooped down from the sky, killing the hare almost immediately. Despite the fact that [From.GetSheHe] had never trained a falcon before, it hadn't taken long before the falcon was a well-trained death machine.;J'ai regardé avec émerveillement [From.Get_le_TitledFirstName] libérer mon faucon et le voir fondre des cieux, tuant le lièvre presque immédiatement. Bien qu' [From.GetIlElle] n'ait jamais dressé de faucon auparavant, ce faucon était devenu en un rien de temps un bien bel instrument de mort.;Ich beobachtete voller Staunen, wie [From.GetTitledFirstName] meinen Falken losschickte und dieser in den Himmel stieg, um kurz darauf wiederum blitzartig in die Tiefe zu schießen, wo er einem Hasen einen jähen Tod bescherte. Obwohl [From.GetSheHe] nie zuvor einen Falken trainiert hatte, dauerte es nicht lange, bevor aus dem Vogel eine tödliche Jagdwaffe geworden war.;;Quedé asombrado cuando [From.GetTitledFirstName] soltó a mi halcón y este bajó en picado desde el cielo para matar a la liebre en un abrir y cerrar de ojos. Aunque [From.GetSheHe] nunca había entrenado un halcón, en poco tiempo el halcón se había convertido en una máquina de matar bien entrenada.;Ho osservato con stupore quando [From.GetTitledFirstName] ha liberato il mio falcone e lo stesso che scendeva in picchiata dal cielo, uccidendo quasi all'instante una lepre. Nonostante [From.GetSheHe] non avesse mai addestrato un facole prima d'ora, non aveva impiegato molto tempo a trasformarlo in una macchina di morte.;;;;;;;;x
EVTOPTA3707;Thank you so much!;Merci mille fois !;Ich danke Euch vielmals!;;¡Muchas gracias!;Grazie Mille!;;;;;;;;x
EVTDESC3070;My friend and I had planned to go hunting together but when he broke his leg I realized I either had to find someone else to accompany me or cancel it altogether.;Mon ami et moi avions prévu de chasser ensemble, mais lorsqu'il se brisa la jambe, je compris que je devais trouver quelqu'un pour le remplacer, ou bien renoncer à mes plans.;Ich plante, mit meinem Freund gemeinsam auf die Jagd zu gehen, doch als dieser sich ein Bein brach, wurde mir klar, dass ich entweder einen Ersatz für ihn finden oder die Jagd abblasen musste.;;Mi amigo y yo teníamos pensado salir de caza juntos, pero cuando se rompió la pierna me di cuenta de que tendría que buscarme otro compañero o abandonar el proyecto.;Il mio amico e io avevamo progettato di andare a caccia insieme ma quando lui si è rotto la gamba ho capito che avrei dovuto cercarmi qualcun altro o annullare la battuta di caccia.;;;;;;;;x
EVTOPTA3070;Anyone?;Quelqu'un ?;Gibt es nicht noch jemanden?;;¿Nadie se ofrece?;Nessuno si offre?;;;;;;;;x
EVTOPTB3070;I'll just wait until my friend is better;Je vais juste attendre que mon ami se remette;Ich werde einfach warten, bis es meinem Freund wieder besser geht;;Tendré que esperar a que mi amigo se recupere;Aspetterò fin quando il mio amico non si sentirà meglio;;;;;;;;x
EVTTOOLTIP3071;[This.GetTitledFirstName] willingly joins [Root.GetTitledFirstName] for the hunt;[This.Get_Le_TitledFirstName] rejoint de bon coeur [Root.Get_le_TitledFirstName] pour chasser;[This.GetTitledFirstName] ist gerne bereit, [Root.GetTitledFirstName] zur Jagd zu begleiten;;[This.GetTitledFirstName] acepta gustoso unirse a [Root.GetTitledFirstName] en la cacería;[This.GetTitledFirstName] si è unito di buon grado a [Root.GetTitledFirstName] per la caccia;;;;;;;;x
EVTDESC3071;When [From.GetTitledFirstName] asked me if I wanted to go hunting with [From.GetHerHim], I gladly accepted. Sadly, the hunt was ruined by [From.GetHerHis] greed.;Lorsque [From.Get_le_TitledFirstName] me demanda si je voulais chasser avec [From.GetLuiElle], j'acceptai de bon coeur. Malheureusement, la chasse fut gâchée par son avidité.;Als [From.GetTitledFirstName] mich darum bat, mit [From.Getihmihr] gemeinsam zur Jagd zu gehen, sagte ich bereitwillig zu. Doch leider verdarb [From.GetHerHis]e Gier mir den Spaß.;;Cuando [From.GetTitledFirstName] me preguntó si quería que saliéramos juntos de cacería, yo acepté de buen grado. Desafortunadamente, su avaricia nos estropeó la partida.;Quando [From.GetTitledFirstName] mi ha chiesto se volessi andare a caccia con [From.GetHerHim], ho accettato con giubilo. Sfortunatamente, la battuta di caccia è stata rovinata dalla [From.GetHerHis] avidità.;;;;;;;;x
EVTOPTA3071;Unacceptable!;Inacceptable !;Unzumutbar!;;¡Inaceptable!;Inaccettabile!;;;;;;;;x
EVTTOOLTIP3072;[Root.Liege.GetTitledFirstName] should know I will not tolerate this!;[Root.Liege.Get_Le_TitledFirstName] doit savoir que je ne tolérerai pas cela !;[Root.Liege.GetTitledFirstName] hätte wissen müssen, dass ich ein solches Verhalten nicht dulden kann!;;¡[Root.Liege.GetTitledFirstName] debería saber que no voy a tolerar esto!;[Root.Liege.GetTitledFirstName] dovrebbe sapere che non lo tollererò!;;;;;;;;x
EVTDESC3072;We managed to kill too much prey when I went hunting with [From.GetTitledFirstName], so we decided to sell some of the meat. When we had sold everything we got in an argument over the money.;Nous tuâmes tellement lors de cette chasse avec [From.Get_le_TitledFirstName] que nous décidâmes de vendre une partie de la viande. Malheureusement, une fois la viande vendue, une dispute éclata au sujet de l'argent gagné.;Auf der Jagd mit [From.GetTitledFirstName] hatten wir so großes Jagdglück, dass wir beschlossen, einen Teil des Fleisches zu verkaufen. Als wir alles verkauft hatten, gerieten wir in Streit darüber, wem welcher Anteil des Geldes zustehen sollte.;;Cuando salí de caza con [From.GetTitledFirstName] matamos más presas de las que necesitábamos , así que decidimos vender parte de la carne. Cuando acabamos de venderlo todo empezamos a discutir sobre el dinero.;Quando sono andato a caccia con [From.GetTitledFirstName] abbiamo ucciso così tante prede che, abbiamo deciso di vendere a qualcuno la carne in eccesso. Dopo aver venduto tutto ci siamo messi a discutere sul denaro guadagnato.;;;;;;;;x
EVTOPTA3072;We hunted in my forest, I should get more than you!;Nous avons chassé dans la forêt, je devrais toucher plus que vous !;Die Jagd fand in meinen Wäldern statt, deshalb steht mir ein größerer Anteil zu als Euch!;;El bosque donde cazamos es mío, ¡yo debería recibir más dinero que tú!;Abbiamo cacciato nella mia foresta, io dovrei avere più denaro di te!;;;;;;;;x
COMBATEND_ATTACKERS;Attackers;Attaquants;Angreifer;;Atacantes;Attaccanti;;;;;;;;x
COMBATEND_DEFENDERS;Defenders;Défenseurs;Verteidiger;;Defensores;Difensori;;;;;;;;x
COMBATEND_LEFT_AS_GARRISON;Left as garrison;En garnison;Als Besatzung zurückgelassen;;Dejados en guarnición;Lasciata come Guarnigione;;;;;;;;x
FE_VASSALS;Vassals:;Vassaux;Vasallen:;;Vasallos:;Vassalli:;;;;;;;;x
EVTDESC3662;Roses are red\nViolets are blue\nThe sun shows its beauty - But true beauty is in you...'\nAstonished, I noticed the tears in [From.GetTitledFirstName] as [From.GetSheHe] told me there was nothing more left for [From.GetHerHim] to teach me.;Les roses sont rouges\nLes violettes sont bleues\nLe soleil rayonne de beauté\nMais la vraie beauté est en vous... »\nAvec étonnement, je vis [From.Get_le_TitledFirstName] verser des larmes quand [From.GetIlElle] me dit qu'[From.GetIlElle] n'avait plus rien qu'[From.GetIlElle] puisse m'enseigner.;Rosen sind rot\nVeilchen sind blau\nDie Sonne zeigt ihre Schönheit – doch die wahre Schönheit entspringt nur aus Euch\nVoller Erstaunen bemerkte ich Tränen bei [From.GetTitledFirstName], als [From.GetSheHe] mir sagte, es gäbe nichts mehr, was ich von [From.Getihmihr] lernen könne.;;Las rosas son rojas\nLas violetas azules\nEl sol muestra su belleza - pero la belleza está en ti...'\nNoté asombrado que [From.GetTitledFirstName] derramaba lágrimas mientras [From.GetSheHe] me decía que no tenía nada más que enseñarme.;Le rose sono rosse\nLe viole sono blu\nIl sole mostra la sua bellezza - Ma la vera bellezza è in te...'\nAttonito, ho notato le lacrime di [From.GetTitledFirstName] mentre From.GetSheHe] mi diceva che non c'era più niente che [From.GetHerHim] mi potesse insegnare.;;;;;;;;x
EVTOPTA3165;It is truly rewarding;C'est véritablement gratifiant;In diesen Dingen liegt ein unschätzbarer Wert;;Es muy gratificante;È davvero gratificante;;;;;;;;x
EVTDESC3170;Villagers are starving in [Root.Location.GetName] and a small group of representatives has dared set foot in my castle to petition for help...;Les villageois meurent de faim dans [Root.Location.GetName] et un petit groupe d'émissaires a osé poser le pied dans mon château pour exiger de l'aide...;In [Root.Location.GetName] stirbt die Bevölkerung den Hungertod und eine kleine Gesandtschaft hat es gewagt, zu mir auf die Burg zu kommen, um hier um Hilfe zu ersuchen...;;Los aldeanos se mueren de hambre en [Root.Location.GetName] y un pequeño grupo de representantes se ha atrevido a poner los pies en mi castillo para pedir ayuda...;Gli abitanti di [Root.Location.GetName] stanno morendo di fame e un piccolo gruppo di rappresentanti ha osato entrare nel mio castello per chiedere aiuto...;;;;;;;;x
EVTOPTA3170;Of course! Take whatever you need!;Évidemment ! Prenez tout ce qu'il vous faut !;Aber natürlich! Nehmt euch, was ihr braucht!;;¡Por supuesto! ¡Coged lo que queráis!;Certamente! Prendete pure tutto ciò cui avete bisogno!;;;;;;;;x
EVTOPTB3170;Refuse to help them;Refuser de les aider;Die Bitte zurückweisen;;Negarse a ayudarlos;Rifiutarsi di aiutarli;;;;;;;;x
EVTDESC3175;One of the courtiers always treat the servants with contempt and if I hadn't interfered the courtier would likely have beaten one of the servants! I reprimanded the courtier and said: 'Kindness is a virtue, and you should show empathy and trust without prejudice even if your servant is a commoner.'.;Un des courtisans traite toujours les serviteurs avec mépris, et sans mon intervention, le courtisan aurait sans doute roué de coups un des domestiques ! Je l'ai réprimandé en disant : « La gentillesse est une vertu, et vous devriez montrer de l'empathie et faire confiance sans préjugé, même si votre serviteur est un homme du peuple. ».;"Einer der Höflinge begegnet den Bediensteten mit unverhohlenem Misstrauen und wäre ich nicht schlichtend eingeschritten, so hätte der Höfling einen der Bediensteten wahrscheinlich verprügelt! Ich ermahnte den Höfling und sagte: ""Milde ist eine Tugend – und ein Mensch soll Mitgefühl zeigen und ohne Verachtung auch jenen vertrauen, die von weniger hoher Geburt sind.""";;Hay un cortesano que siempre trata con desprecio a los sirvientes, ¡de no haber intervenido yo, el cortesano seguramente habría dado una paliza a uno de los criados! Reprendí al cortesano diciéndole: 'La amabilidad es una virtud, deberías mostrar más empatía y confiar sin prejuicios en los demás aunque tu sirviente sea un plebeyo'.;Uno dei cortigiani tratta sempre i servi con disprezzo e se non fossi intervenuto probabilmente il cortigiano ne avrebbe volentieri picchiato uno! Ho rimproverato il cortigiano ed gli ho detto: 'La gentilezza è una virtù, e tu dovresti mostrare più empatia e fiducia senza pregiudizi, anche se il tuo servo è un popolano.'.;;;;;;;;x
EVTOPTA3175;I hope the courtier listened and understood me!;J'espère que ce courtisan m'a bien écouté et bien compris !;Ich hoffe, dass diese Ermahnung nicht ohne Wirkung geblieben ist!;;¡Espero que el cortesano me haya escuchado y entendido!;Spero che il cortigiano mi abbia ascoltato e capito!;;;;;;;;x
EVTTOOLTIP3176;The kindness in [Root.GetTitledFirstName]'s heart cannot melt the ice in others;La bonté du coeur [Root.Get_du_TitledFirstName] ne peut pas faire fondre celui des autres;Die Milde im Herzen von [Root.GetTitledFirstName] vermag es nicht, die Kaltherzigkeit anderer Seelen zu ändern.;;La bondad en el corazón de [Root.GetTitledFirstName] no puede derretir el hielo en el de los demás;La bontà di cuore di [Root.GetTitledFirstName] non riesce a sciogliere il ghiaccio degli altri;;;;;;;;x
EVTDESC3176;A clumsy servant almost spilled wine all over me and I was about to slap him for his incompetence when [From.GetTitledFirstName] dragged me aside and told me: 'Kindness is a virtue, and you should show empathy and trust without prejudice even if your servant is a commoner.'.;Un serviteur maladroit a failli me renverser du vin dessus, et j'étais sur le point de le gifler pour son incompétence, quand [From.Get_le_TitledFirstName] m'a pris a part et m'a dit : « La gentillesse est une vertu, et vous devriez montrer de l'empathie et faire confiance sans préjugé, même si votre serviteur est un homme du peuple. ».;"Ein linkischer Diener wollte mich gerade mit Wein übergießen und ich war schon drauf und dran, ihm für seine Ungeschicklichkeit eine Tracht Prügel zu verpassen, als [From.GetTitledFirstName] mich zur Seite nahm und zu mir sagte: ""Milde ist eine Tugend – und ein Mensch soll Mitgefühl zeigen und ohne Verachtung auch jenen vertrauen, die von weniger hoher Geburt sind.""";;Un sirviente torpe casi derrama el vino sobre mí y cuado estaba a punto de soltarle una bofetada por su incompetencia [From.GetTitledFirstName] me arrastró a un lado y me dijo: 'La amabilidad es una virtud, deberías mostrar más empatía y confiar sin prejuicios en los demás aunque tu sirviente sea un plebeyo'.;Un goffo servitore mi ha versato addosso quasi tutto il vino ed ero sul punto di dargli uno schiaffo per la sua incompetenza quando [From.GetTitledFirstName] mi ha trascinato in un angolo e mi ha detto: 'La gentilezza è una virtù, e tu dovresti mostrare empatia e fiducia senza pregiudizio anche se il servo è solo un popolano'.;;;;;;;;x
EVTOPTA3176;That's preposterous and I told [From.GetHerHim] that!;J'ai trouvé cela prétentieux, et le lui ai dit !;Was für ein Unfug! Und genau dies ließ ich [From.GetHerHim] wissen!;;¡Eso es ridículo, y así se lo hice saber!;Tutto ciò è ridicolo!;;;;;;;;x
EVTTOOLTIP3177;[This.GetSheHeCap] will hear what [Root.GetTitledFirstName] thinks about this!;[This.GetIlElleCap] saura ce que [Root.Get_le_TitledFirstName] pense de tout cela !;[This.GetSheHeCap] wird erfahren, was [Root.GetTitledFirstName] hierüber denkt!;;¡[This.GetSheHeCap] se enterará de lo que [Root.GetTitledFirstName] piensa sobre estas cosas!;[This.GetSheHeCap] ascolterà cosa ne pensa [Root.GetTitledFirstName]!;;;;;;;;x
EVTDESC3177;No matter what I told [From.GetTitledFirstName], [From.GetSheHe] wouldn't listen and refused to accept kindness as a virtue, not a weakness.;Quoi que je pus dire [From.Get_au_TitledFirstName], [From.GetIlElle] refusa de m'écouter et d'admettre que la gentillesse était une vertu, non une faiblesse.;Trotz aller Bemühungen zeigte [From.GetTitledFirstName] keinerlei Einsicht - dass es sich bei Milde um eine Tugend und nicht etwa um eine Schwäche handelt, dafür war [From.GetSheHe] völlig unempfänglich.;;Por más que intenté explicárselo a [From.GetTitledFirstName], [From.GetSheHe] no quería escuchar y se negó a aceptar que la amabilidad es una virtud y no una debilidad.;Non importa quello che ho detto a [From.GetTitledFirstName], [From.GetSheHe] non ha voluto ascoltarmi e si è rifiutato di ammettere che la gentilezza sia una virtù, e non una debolezza.;;;;;;;;x
EVTOPTA3177;That's... unfortunate;C'est... malheureux.;Das ist... schade;;Es... una pena;È un ... Peccato;;;;;;;;x
EVTOPTB5041;I should try falconry instead;Je devrais plutôt essayer la fauconnerie;Ich sollte es stattdessen mit der Falknerei versuchen;;Debería probar suerte con la cetrería;Piuttosto dovrei provare la falconeria;;;;;;;;x
EVTOPTB5043;I'll try hunting instead;Je devrais plutôt essayer la chasse;Ich werde mal wieder jagen gehen;;Mejor me dedicaré a la caza;Piuttosto dovrei provare la caccia;;;;;;;;x
EVTOPTB5053;Poetry is safer, let's try that instead;La poésie c'est moins risqué, essayons;Zu dichten ist am sichersten, damit werde ich es versuchen;;La poesía es más segura, vale más que me quede con ella;La poesia è più sicura, proviamo questo invece;;;;;;;;x
b_laspedroneras;Las Pedroñeras;Las Pedroñeras;Las Pedroñeras;;Las Pedroñeras;Las Pedroñeras;;;;;;;;x
b_ucles;Ucles;Ucles;Uclés;;Uclés;Ucles;;;;;;;;x
b_sisante;Sisante;Sisante;Sisante;;Sisante;Sisante;;;;;;;;x
EVTOPTA72007;You must perform at my feast!;Vous devez jouer à mon banquet !;Ihr müsst bei meinem Festmahl unbedingt eine Darbietung geben!;;¡Debes actuar en mi fiesta!;Dovete esibirvi alla mia festa!;;;;;;;;x
EVTOPTA30058;My wife [Root.Spouse.GetFirstName] is right, I should pursue the title!;Mon épouse [Root.Spouse.GetFirstName] a raison, je devrais chercher à obtenir ce titre !;Ich sollte den Anspruch auf diesen Titel verfolgen!;;Mi esposa [Root.Spouse.GetFirstName] tiene razón, ¡debería perseguir el título!;Mia moglie [Root.Spouse.GetFirstName] ha ragione, dovrei cercare di ottenere quel titolo!;;;;;;;;x
REVOKE_TITLE_INTERACTION_DECLINE_SETUP;Title Revocation Refused;Révocation de titre refusée;Titelniederlegung abgelehnt;;Revocación de Título rechazada;Revocazione del Titolo Rifiutata;;;;;;;;x
REVOKE_TITLE_INTERACTION_DECLINE_LOG;§Y[Recipient.GetBestName]§W refused the revocation of §Y[ThirdPartyTitle.GetFullName]§W, requested by §Y[Actor.GetBestName]§W;[Recipient.Get_only_Le_Title]§Y[Recipient.GetBestName]§W a refusé de révoquer §Y[ThirdPartyTitle.GetFullName]§W, malgré la demande [Actor.Get_only_du_Title]§Y[Actor.GetBestName]§W;§Y[Recipient.GetBestName]§W verweigert die Niederlegung des Titels §Y[ThirdPartyTitle.GetFullName]§W, um die §Y[Actor.GetBestName]§W ersucht hatte.;;§Y[Recipient.GetBestName]§W rechazó la revocación de §Y[ThirdPartyTitle.GetFullName]§W, solicitada por §Y[Actor.GetBestName]§W;§Y[Recipient.GetBestName]§W ha rifiutato la revocazione del titolo di §Y[ThirdPartyTitle.GetFullName]§W, richiesta da §Y[Actor.GetBestName]§W;;;;;;;;x
ct_university_1;University;Université;Universität;;Universidad;Università;;;;;;;;x
ct_university_2;University;Université;Universität;;Universidad;Università;;;;;;;;x
ct_university_3;University;Université;Universität;;Universidad;Università;;;;;;;;x
tp_school_1;Monastic School;École monastique;Klosterschule;;Escuela monástica;Scuola Monastica;;;;;;;;x
tp_school_2;Cathedral School;École cathédrale;Kathedralschule;;Colegio catedralicio;Collegio della Cattedrale;;;;;;;;x
EVTDESC1000;A pretty wench is throwing herself at you.;Une jolie jeune fille s'offre à vous.;Eine hübsche Magd macht Euch schöne Augen.;;Una moza de buen ver se arroja en tus brazos.;Una bella giovinetta si getta tra le tue braccia;;;;;;;;x
EVTOPTA1000;I can't resist her.;Je ne peux pas lui résister.;Widerstand ist zwecklos;;No puedo resistirme a ella;Non posso resisterle;;;;;;;;x
EVTOPTB1000;Mind over body, mind over body...;Esprit plutôt que corps, esprit plutôt que corps...;Sei stark und widerstehe, sei stark und widerstehe ...;;La mente sobre el cuerpo, la mente sobre el cuerpo...;La mente governa il corpo, la mente governa il corpo...;;;;;;;;x
EVTDESC1001;The cook has prepared a fine meal, but the priest preached about temperance...;Le cuisinier a préparé un très bon repas, mais le prêtre a prêché la tempérance...;Der Koch hat ein wahres Festmahl aufgetischt, der Priester jedoch von Enthaltsamkeit gepredigt ...;;El cocinero ha preparado una buena comida, pero el sacerdote nos dio un sermón sobre la moderación...;Il cuoco ha preparato un prelibato piatto, ma il prete ha predicato riguardo la moderazione...;;;;;;;;x
EVTOPTA1001;I try to eat modestly but the food is too good!;J'essaye de manger avec modération, mais la nourriture est si bonne !;Ich würde ja versuchen Maß zu halten, aber das Essen ist einfach zu gut!;;¡Intento comer moderadamente pero la comida es demasiado buena!;Cerco di mangiare con moderazione ma il cibo è troppo buono!;;;;;;;;x
EVTOPTB1001;I satisfy my hunger with bread and water;J'assouvis ma faim en mangeant du pain et en buvant de l'eau.;Ich stille meinen Hunger mit Wasser und Brot;;Satisfago mi hambre con pan y agua;Soddisfo la mia fame con pane e acqua;;;;;;;;x
EVTDESC1003;After giving my advice on a delicate matter, the courtier asked me to accept a small gift of gold as thanks for my help;Après lui avoir prodigué des conseils sur un sujet délicat, un courtisan m'a prié d'accepter un peu d'or en cadeau pour me remercier de mon aide.;Nachdem ich in einer heiklen Angelegenheit Hilfestellung gegeben hatte, bot mir ein Höfling eine ‚kleine Erkenntlichkeit‘ an;;Tras haberle ofrecido mi consejo sobre un asunto delicado, el cortesano me pidió que aceptase un pequeño regalo de oro en recompensa por mi ayuda;Dopo avergli dato il mio consiglio su una questione delicata, il cortigiano mi ha chiesto di accettare un po' d'oro come ringraziamento per il mio aiuto;;;;;;;;x
EVTOPTA1003;I accept the gift reluctantly;J'accepte ce présent à contrecoeur;Ich nehme das Geschenk widerstrebend entgegen;;Acepto el regalo con desgana;Accetto il dono con riluttanza;;;;;;;;x
EVTOPTB1003;Wasn't my advice worth more than a couple pennies?;Mes conseils ne valaient-ils pas plus que quelques sous ?;Diese kleine Summe war mein Rat doch sicherlich wert!;;¿No merecía mi consejo algo más que un par de peniques?;Il mio consiglio non val più di un paio di monetine?;;;;;;;;x
EVTDESC1004;Work can be tedious and when one problem is solved another one pops up. I tire of having to complete the same tasks over and over again.;Un travail peut être fastidieux et dès qu'un problème est résolu, un autre surgit. Cela me lasse de devoir sans cesse effectuer les mêmes tâches.;Die Arbeit scheint mühsam und endlos zu sein. Es langweilt mich, dass ich mich immerzu mit den gleichen Aufgaben herumschlagen muss.;;El trabajo puede ser aburrido y cada vez que resolvemos un problema aparece otro. Estoy harto de cumplir una y otra vez las mismas tareas.;Il lavoro può essere noioso e quando un problema è stato risolto se ne presenta un altro. Sono stanco di dover eseguire sempre gli stessi compiti.;;;;;;;;x
EVTOPTA1004;Let someone else do this!;Que quelqu'un d'autre le fasse !;Jemand anders soll sich damit plagen!;;¡Que se encargue otra persona!;Lascia che qualcun altro lo faccia!;;;;;;;;x
EVTOPTB1004;I can rest in Heaven;Je peux reposer au paradis.;Ausruhen kann ich mich, wenn ich unter der Erde bin!;;Ya descansaré en el cielo;Potrò riposare in Paradiso;;;;;;;;x
EVTDESC1005;Her hair is always perfect, men love her charm and looks but she is also intelligent and well-spoken. She has been blessed with beauty, intelligence and success in all things.;Ses cheveux sont toujours parfaitement coiffés, son charme et ses traits séduisent les hommes, et elle est également intelligente et s'exprime bien. Dieu lui a accordé la beauté, l'intelligence et le succès dans tout ce qu'elle entreprend.;Ihr Haar ist immer eine Augenweide, die Männer erliegen reihenweise ihrem Charme und intelligent und beredt ist sie ebenfalls. Gott schenkte ihr Schönheit, Intelligenz und Glück in allem, was sie anfasst.;;Su cabello siempre está impecable, los hombres adoran su encanto y su apariencia pero además es inteligente y culta en el hablar. Le han sido concedidas la belleza, la inteligencia y el éxito en todo.;I suoi capelli sono sempre perfetti, gli uomini amano il suo fascino e il suo aspetto ma lei è anche intelligente e colta. È stata benedetta con la bellezza, l'intelligenza ed il successo in tutte le cose che compie.;;;;;;;;x
EVTOPTA1005;Why was [Root.GetSheHe] blessed and not I?;Pourquoi Dieu lui a-t-il accordé tant de choses si peu à moi ?;Warum wurde [Root.GetSheHe] so begünstigt und nicht ich?;;¿Por qué le fueron concedidos estos dones a [Root.GetSheHe] y no a mí?;perché [Root.GetSheHe] è stata benedetta ed io no?;;;;;;;;x
EVTOPTB1005;It's hard not to envy her, but I am perfect as I am;Difficile de ne pas l'envier, mais je suis très bien comme je suis.;Es wäre falsch, neidisch zu sein, es reicht mir zu sein, wer ich bin.;;Es difícil no envidiarla, pero soy perfecta tal como soy;È difficile non invidiarla, ma mi piaccio così come sono;;;;;;;;x
EVTDESC1006;It feels like everyone is trying to trump me! My huntsman killed more prey than I, my councillors found a better solution to the rebellious peasants than mine and I started to feel that everyone was better than me, no matter what.;J'ai le sentiment que tout le monde essaie de me surpasser ! Mes chasseurs ont abattu plus de proies que moi, mes conseillers ont trouvé une solution à la révolte paysanne bien meilleure que la mienne et j'ai l'impression que tout le monde me surpasse, quel que soit le domaine.;Mir scheint, ein jeder hat nichts anderes im Sinn, als mich zu übertreffen! Meine Jagdhelfer erlegen mehr Wild als ich selbst, meine Berater finden bessere Lösungen als ich und allmählich kommt es mir vor, als sei überall jeder viel besser als ich.;;¡Es como si todo el mundo intentase superarme! Mi cazador mató más presas que yo, mis consejeros encontraron una mejor solución que la mía a la rebelión de los campesinos, y empecé a sentir que los demás eran mejores que yo en todos los aspectos.;È come se tutto il mondo cercasse di superarmi! I miei cacciatori hanno ucciso più prede di me, i miei consiglieri hanno trovato una soluzione migliore della mia riguardo la rivolta dei contadini ed ho l'impressione che tutti sia migliori di me in ogni cosa.;;;;;;;;x
EVTOPTA1006;If they are better than me, then I have to accept that;S'ils sont meilleurs que moi, alors je dois l'accepter.;Wenn sie mich übertreffen, dann werde ich damit leben müssen;;Si son mejores que yo, tendré que aceptarlo;Se sono migliori di me, allora devo accettarlo;;;;;;;;x
EVTOPTB1006;I envy them all!;Je les envie tous !;Ich beneide sie alle von Herzen!;;¡Los envidió a todos!;Li invidio tutti!;;;;;;;;x
EVTDESC1007;I don't think it was meant to hurt me, but the criticism still stung harder than it should have.;Je ne pense pas que le but était de me faire souffrir, mais les critiques me blessent plus qu'elles ne devraient.;Vielleicht war es nicht einmal gegen meine Person gerichtet, aber die Kritik hat mich dennoch hart getroffen.;;No creo que fuera su intención lastimarme, pero aun así la crítica hirió más de lo necesario.;Non credo intendesse farmi del male, ma la critica mi ha ferito più del necessario.;;;;;;;;x
EVTOPTA1007;An eye for an eye!;Oeil pour oeil !;Auge um Auge, Zahn um Zahn!;;¡Ojo por ojo!;Occhio per occhio!;;;;;;;;x
EVTOPTB1007;I'll turn the other cheek;Je tendrai l'autre joue;Ich halte die andere Wange hin;;Pondré la otra mejilla;Porrò l'altra guancia;;;;;;;;x
EVTDESC1008;I took a good look at myself and thought about my weaknesses and strengths. After many hours of soul-searching, I realized:;Lors de mon autocritique, j'ai pensé à mes forces et à mes faiblesses. Après avoir sondé mon âme pendant de maintes heures, j'ai conclu que...;Ich habe mich einer eingehenden Selbstprüfung unterzogen und meine Stärken und Schwächen analysiert. Nach vielen Stunden der Einkehr erkannte ich dann:;;Me miré largamente y pensé sobre mis fortalezas y mis debilidades. Tras reflexionar durante muchas horas , me di cuenta:;Ho dato uno sguardo dentro di me per scoprire le mie debolezze e i miei punti di forza. Dopo diverse ore di riflessione ho realizzato che:;;;;;;;;x
EVTOPTA1008;I have nothing to be ashamed of!;je n'ai aucune honte à avoir de quoi que ce soit !;Es gibt nichts, wofür ich mich schämen müsste!;;¡No tengo nada de qué avergonzarme!;Non ho nulla di cui vergognarmi!;;;;;;;;x
EVTOPTB1008;I have many strengths, but more weaknesses;j'ai beaucoup de forces, mais j'ai encore plus de faiblesses.;Ich habe viele Stärken – aber noch mehr Schwächen;;Tengo muchas fortalezas, pero más debilidades;Ho molti punti di forza, ma ancor più debolezze.;;;;;;;;x
EVTDESC1009;It was one of those situations where you didn't want to tell the truth in case it would hurt the person, but in the same time, honesty is a virtue...;C'était l'une de ces situations où l'on ne veut pas dire la vérité au cas où cela blesserait la personne, mais en même temps, l'honnêteté est une vertu...;Es war eine dieser Situationen, wo man unmöglich die Wahrheit sagen kann, ohne jemanden zu verletzen. Doch Aufrichtigkeit ist und bleibt eine Tugend...;;Era una de esas situaciones en las que uno no se arriesga a decir la verdad para no herir a la otra persona, pero por otro lado la honestidad es una virtud...;Era una di quelle situazioni in cui non vorresti dire la verità per non offendere nessuno, ma, d'altra parte, l'onestà è una virtù ...;;;;;;;;x
EVTOPTA1009;Lie and don't hurt anyone;Mentez et ne blessez personne.;Eine Lüge wird niemandem wehtun;;Miente y no hieras a nadie;Menti senza nuocere a nessuno;;;;;;;;x
EVTOPTB1009;Be honest and tell it as it is;Soyez honnête et dites les choses telles qu'elles sont.;Sei ehrlich und sag es so, wie es ist;;Sé honesto y di las cosas como son;Sii onesto e racconta le cose come stanno;;;;;;;;x
EVTOPTA1010;Run awaaaayyy!;Fuiiir !;die Beine in die Hand zu neeeehmen!;;¡Salir corrieeeendooo!;Fuggi via!;;;;;;;;x
