#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
opinion_refused_guardianship;Refused Offer of Guardianship;A refusé l'offre de tutelle;Lehnte Vormundschaftsangebot ab;;Oferta de custodia rechazada;Offerta di Custodia Rifiutata;;;;;;;;x
AIREASON_NO_REASON;No Compelling Reason;Aucune raison convaincante;Keine zwingenden Gründe;;No hay un motivo convincente;Nessun Motivo Valido;;;;;;;;x
AIREASON_TOO_LOW_RANK_TO_ASK;Too low rank to request this;De rang trop bas pour une telle requête;Für diese Bitte zu niedrig im Rang;;Clase demasiado baja para pedir esto;Di Rango troppo basso per una tale richiesta;;;;;;;;x
INTERACTION_REQUIRES_CHILD_WITH_NO_GUARDIAN;Either party must have a child of suitable age at court;Chacune des deux parties doit avoir un enfant d'âge approprié à la cour.;Beide Parteien müssen am Hof ein Kind im geeigneten Alter haben;;Cualquier persona debe tener un hijo de edad adecuada en la corte;Entrambe le parti devono avere un bambino di età adatta a corte;;;;;;;;x
EVTDESC220;I gladly accept the Guardianship contract between [Root.GetTitledFirstName] and [New.GetTitledFirstName].;J'accepte avec joie le contrat de tutelle entre [Root.Get_le_TitledFirstName] et [New.Get_le_TitledFirstName].;Gerne akzeptiere ich den Vormundschaftskontrakt zwischen [Root.GetTitledFirstName] und [New.GetTitledFirstName].;;Acepto con gusto el contrato de custodia entre [Root.GetTitledFirstName] y [New.GetTitledFirstName].;Accetto con piacere il contratto di Custodia tra [Root.GetTitledFirstName] e [New.GetTitledFirstName].;;;;;;;;x
EVTDESC221;I fear that I cannot accept accept the Guardianship contract between [Root.GetTitledFirstName] and [New.GetTitledFirstName].;Je crains de ne pouvoir accepter le contrat de tutelle entre [Root.Get_le_TitledFirstName] et [New.Get_le_TitledFirstName].;Ich fürchte, dass ich den Vormundschaftskontrakt zwischen [Root.GetTitledFirstName] und [New.GetTitledFirstName] nicht akzeptieren kann.;;Me temo que no puedo aceptar el contrato de custodia entre [Root.GetTitledFirstName] y [New.GetTitledFirstName].;Temo di non poter accettare il contratto di Custodia tra [Root.GetTitledFirstName] e [New.GetTitledFirstName].;;;;;;;;x
EVTDESC8701;To the Great [Root.GetTitledFirstName],\nYour wisdom and mercy are legendary. The Teutonic Order wishes to assist you in your valiant struggle against the pagans. By transfering a border County to the order, we will be able to establish a local presence and fight these heathens.;À l'éminent[Root.Get_E] [Root.GetTitledFirstName],\nVotre sagesse et votre miséricorde sont légendaires. L'Ordre Teutonique souhaite vous aider dans votre vaillant combat contre les païens. Le transfert d'un comté frontalier en faveur de notre Ordre nous permettra d'établir une présence locale durable et de combattre ces barbares.;Oh [Root.GetTitledFirstName],\nEure Weisheit und Gnade sind legendär. Der Deutsche Orden möchte Euch bei Eurem heldenhaften Kampf gegen die Heiden unterstützen. Durch die Abtretung einer Grenzgrafschaft könnten wir eine lokale Präsenz etablieren und diese Ungläubigen bekämpfen.;;Al gran [Root.GetTitledFirstName],\nTu sabiduría y clemencia son legendarias. La Orden Teutónica desea ayudarte en tu valerosa lucha contra los paganos. Cediendo un condado fronterizo a la orden podremos establecer una presencia local y combatir a esos paganos.;All'attenzione del Grande [Root.GetTitledFirstName],\nLa tua saggezza e misericordia sono leggendarie. L'Ordine Teutonico desidera assisterti nella tua coraggiosa lotta contro i pagani. Con il trasferimento di una Contea di frontiera all'Ordine, saremo in grado di stabilire una presenza locale e combattere questi pagani.;;;;;;;;x
EVTOPTB8501;An intriguing idea, but not at this time...;Bonne idée, mais pas tout de suite...;Eine faszinierende Idee, aber nicht dieses Mal ...;;Una idea interesante, pero no en este momento...;Un'idea intrigante, ma non in questo momento...;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_0;Select a child to be tutored.;Sélectionnez un enfant à éduquer.;Ein auszubildendes Kind auswählen.;;Selecciona un niño para que sea instruido.;Seleziona un bambino da istruire;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_1;Select a guardian from the court of §Y[Recipient.GetBestName]§W.;Sélectionnez un tuteur à la cour [Recipient.Get_only_du_Title]§Y[Recipient.GetBestName]§W.;Einen Vormund am Hof von §Y[Recipient.GetBestName]§W auswählen.;;Selecciona un tutor en la corte de §Y[Recipient.GetBestName]§W.;Seleziona un Tutore dalla corte di [Recipient.GetBestName].;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_1B;Select a guardian from our court.;Sélectionnez un tuteur au sein de notre cour.;Vormund an Eurem Hof auswählen.;;Selecciona un tutor en nuestra corte.;Seleziona un Tutore dalla nostra corte.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_3;Select a child from our court.;Sélectionnez un enfant de notre cour.;Kind an unserem Hof auswählen.;;Selecciona un niño de nuestra corte.;Seleziona un bambino dalla nostra corte.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_3B;Select a child from the court of §Y[Recipient.GetBestName]§W.;Sélectionnez un enfant de la cour [Recipient.Get_only_du_Title]§Y[Recipient.GetBestName]§W.;Ein Kind am Hof von §Y[Recipient.GetBestName]§W auswählen.;;Selecciona un niño de la corte de §Y[Recipient.GetBestName]§W.;Seleziona un bambino dalla corte di [Recipient.GetBestName].;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_4;§Y[Recipient.GetTitledFirstName]§W's opinion of §Y[Actor.GetTitledFirstName]§W increased by §G$OPINION$§W.;L'opinion [Recipient.Get_only_du_Title]§Y[Recipient.GetTitledFirstName]§W à l'égard [Actor.Get_only_du_Title]§Y[Actor.GetTitledFirstName]§W a augmenté de §G$OPINION$§W.;§Y[Recipient.GetTitledFirstName]§W's Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §G$OPINION$§W.;;La opinión de §Y[Recipient.GetTitledFirstName]§W sobre §Y[Actor.GetTitledFirstName]§W ha mejorado un §G$OPINION$§W.;L'opinione che [Recipient.GetTitledFirstName] ha di [Actor.GetTitledFirstName] è aumentata di $OPINION$.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_4B;§Y[AdultExtra.GetTitledFirstName]§W's opinion of §Y[Actor.GetTitledFirstName]§W increased by §G$OPINION$§W.;L'opinion [AdultExtra.Get_only_du_Title]§Y[AdultExtra.GetTitledFirstName]§W à l'égard [Actor.Get_only_du_Title]§Y[Actor.GetTitledFirstName]§W a augmenté de §G$OPINION$§W.;§Y[AdultExtra.GetTitledFirstName]§W's Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §G$OPINION$§W.;;La opinión de §Y[AdultExtra.GetTitledFirstName]§W sobre §Y[Actor.GetTitledFirstName]§W ha mejorado un §G$OPINION$§W.;L'opinione che [AdultExtra.GetTitledFirstName] ha di [Actor.GetTitledFirstName] è aumentata di $OPINION$.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_5;§Y[ChildExtra.Guardian.GetBestName]§W's opinion of §Y[Actor.GetTitledFirstName]§W decreased by §R$OPINION$§W.;L'opinion [ChildExtra.Guardian.Get_only_du_Title]§Y[ChildExtra.Guardian.GetBestName]§W à l'égard [Actor.Get_only_du_Title]§Y[Actor.GetTitledFirstName]§W a baissé de §R$OPINION$§W.;§Y[ChildExtra.Guardian.GetBestName]§W's Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §R$OPINION$§W.;;La opinión de §Y[ChildExtra.Guardian.GetBestName]§W sobre §Y[Actor.GetTitledFirstName]§W ha empeorado un §R$OPINION$§W.;L'opinione che [ChildExtra.Guardian.GetBestName] ha di di [Actor.GetTitledFirstName] è diminuita di $OPINION$.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_SETUP;Guardianship Accepted;Tutelle acceptée;Vormundschaft akzeptiert;;Custodia aceptada;Custodia Accettata;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_LOG;§Y[AdultExtra.GetBestName]§W became the new guardian for §Y[ChildExtra.GetBestName]§W.;[AdultExtra.Get_only_Le_Title]§Y[AdultExtra.GetBestName]§W est [AdultExtra.GetLeLa] nouv[AdultExtra.GetEauElle] tut[AdultExtra.GetEurRice] [ChildExtra.Get_only_du_Title]§Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W wurde neuer Vormund von §Y[ChildExtra.GetBestName]§W.;;§Y[AdultExtra.GetBestName]§W se convierte en el nuevo tutor de §Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W è diventato il nuovo Tutore di §Y[ChildExtra.GetBestName]§W.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_SETUP;Guardianship Declined;Tutelle refusée;Vormundschaft abgelehnt;;Custodia rechazada;Custodia Rifiutata;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_LOG;§Y[AdultExtra.GetBestName]§W declined our proposal to be the new guardian for §Y[ChildExtra.GetBestName]§W.;[AdultExtra.Get_only_Le_Title]§Y[AdultExtra.GetBestName]§W a refusé de devenir le tuteur [ChildExtra.Get_only_du_Title]§Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W lehnte unseren Vorschlag ab, neuer Vormund von §Y[ChildExtra.GetBestName]§W zu werden.;;§Y[AdultExtra.GetBestName]§W rechaza nuestra propuesta para ser el nuevo guardián de §Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W ha rifiutato la nostra proposta di diventare il nuovo Tutore di §Y[ChildExtra.GetBestName]§W.;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_LETTER;We propose that [AdultExtra.GetBestName] become the guardian and mentor of little [ChildExtra.GetBestName], so [ChildExtra.GetSubjectPronoun] can be raised as a proper [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;Nous proposons que [AdultExtra.Get_only_le_Title][AdultExtra.GetBestName] garde et éduque [ChildExtra.Get_only_le_Title][ChildExtra.GetBestName] afin que son éducation s'inspire de la culture [AdultExtra.Culture.GetName] et la religion [AdultExtra.Religion.GetName].;Wir schlagen vor, dass [AdultExtra.GetBestName] der Vormund und Mentor von Klein-[ChildExtra.GetBestName] wird, damit [ChildExtra.GetSubjectPronoun] anständig [AdultExtra.Culture.GetName] und [AdultExtra.Religion.GetName] erzogen werden kann.;;Proponemos que [AdultExtra.GetBestName] sea el guardián y mentor del pequeño [ChildExtra.GetBestName], para que [ChildExtra.GetSubjectPronoun] sea educado como un buen [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;Abbiamo proposto che [AdultExtra.GetBestName] diventasse il nuovo Tutore e mentore del piccolo [ChildExtra.GetBestName], in modo che [ChildExtra.GetSubjectPronoun] possa crescere come un buon [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;;;;;;;;x
TECH_CONSTRUCTION;Construction;Construction;Bau;;Construcción;Costruzione;;;;;;;;x
b_szczyrzycz;Szczyrzyc;Szczyrzyc;Szczyrzyc;;Szczyrzyc;Szczyrzyc;;;;;;;;x
EVTDESC30031;My prisoner [prisoner_spouse.GetTitledFirstName]'s spouse  [outside_spouse.GetTitledFirstName] sent me a letter insisting I would meet [outside_spouse.GetHerHim] in [outside_spouse.GetHerHis] keep. [outside_spouse.GetSheHeCap] asked me to show mercy and release [outside_spouse.GetHerHis] spouse for a hefty sum of money [outside_spouse.GetSheHe] obviously does not have.;[outside_spouse.Get_Le_TitledFirstName], [outside_spouse.GetLeLa] [outside_spouse.GetHusbandWife] de m[prisoner_spouse.GetOnA] prisonni[prisoner_spouse.GetErEre], [prisoner_spouse.Get_le_TitledFirstName], m'a envoyé une lettre pour me supplier de [outside_spouse.GetLeLa] rencontrer dans son donjon. [outside_spouse.GetIlElleCap] m'a demandé de me montrer miséricordieu[Root.GetXSe] et d'accepter sa libération en échange d'une grosse somme d'argent qu'[outside_spouse.GetIlElle] ne possède pas de toute évidence.;Der Ehepartner meines Gefangenen [outside_spouse.GetTitledFirstName], [prisoner_spouse.GetTitledFirstName], schickte mir einen Brief, in dem auf ein Treffen in [outside_spouse.GetHerHis]er Unterkunft bestanden wurde. [outside_spouse.GetSheHeCap] bat mich um Gnade und um die Freilassung des Ehepartners für eine stolze Summe Geldes, die [outside_spouse.GetSheHe] offensichtlich nicht hat.;;El cónyuge [outside_spouse.GetTitledFirstName] de mi prisionero [prisoner_spouse.GetTitledFirstName] me envió una carta para que nos viéramos en su celda. [outside_spouse.GetSheHeCap] me pidió que fuera clemente y le liberase por una buena suma de la que obviamente no dispone.;il coniuge [outside_spouse.GetTitledFirstName] del mio prigioniero [prisoner_spouse.GetTitledFirstName] mi ha inviato una lettera dove insiste che dovrei incontrare [outside_spouse.GetHerHim] nella [outside_spouse.GetHerHis] fortezza. [outside_spouse.GetSheHeCap] mi ha chiesto di mostrare misericordia e di rilasciare il [outside_spouse.GetHerHis] coniuge per un'ingente somma di denaro, che [outside_spouse.GetSheHe] ovviamente non ha.;;;;;;;;x
EVTOPTA30031;This is not negotiable;Ce n'est pas négociable.;Dies ist nicht verhandelbar;;Esto no es negociable;Non è negoziabile;;;;;;;;x
EVTTOOLTIP30036;[outside_spouse.GetTitledFirstName] will be warned about the consequences of freeing [prisoner_spouse.GetTitledFirstName];[outside_spouse.Get_Le_TitledFirstName] va être mis[outside_spouse.Get_E] en garde sur les conséquences d'une libération [prisoner_spouse.Get_du_TitledFirstName].;[outside_spouse.GetTitledFirstName] wird über die Konsequenzen einer Freilassung von [prisoner_spouse.GetTitledFirstName] gewarnt werden;;[outside_spouse.GetTitledFirstName] será advertido de las consecuencias de liberar a [prisoner_spouse.GetTitledFirstName];[outside_spouse.GetTitledFirstName] sarà avvertito sulle conseguenze del rilascio di [prisoner_spouse.GetTitledFirstName];;;;;;;;x
EVTDESC3230;I have taken such pride in myself lately that my [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] noticed this and chided me about it.;J'ai tellement pris la grosse tête dernièrement que cela m'a valu une remontrance de la part de mon [Root.GetLordSpiritualName], [Root.job_spiritual.Get_le_TitledFirstName].;In letzter Zeit bin ich derart stolz auf mich gewesen, dass dies meinem [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], aufgefallen ist. Ich wurde deswegen ordentlich gescholten.;;Últimamente me siento tan orgulloso de mí mismo que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] se ha enterado y me ha regañado.;Ultimamente mi sento così orgoglioso di me stesso che il mio [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] lo ha notato e mi ha redarguito.;;;;;;;;x
EVTOPTE3655;My [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], is scared of the Wild Hunt!;Notre [Root.GetLordSpiritualName], [Root.job_spiritual.Get_le_TitledFirstName], a peur de la chasse à courre !;Mein [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], hat Angst vor der Wilden Jagd!;;¡Mi [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], teme a los Cazadores Fantasmas!;Mio [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], ha paura della Caccia Selvaggia!;;;;;;;;x
EVTDESC30059;The [Root.Religion.GetName] church's men are not always easy to deal with. I need to make sure that I have their blessing, and I have both my wife [Root.Spouse.GetFirstName] and my [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] giving me advice on how to earn their approval.;Ce n'est pas toujours facile de traiter avec les membres de l'Église [Root.Religion.GetName] prompts à protester. Je dois à la fois veiller à obtenir leur approbation sur mon gouvernement et également tenir compte des conseils de ma femme, [Root.Spouse.GetFirstName], et de mon [Root.GetLordSpiritualName], [Root.job_spiritual.GetFullName].;Die Geistlichen der [Root.Religion.GetName]en Kirche sind manchmal etwas schwierig. Ich muss dafür sorgen, dass ich ihre Zustimmung habe und sowohl meine Frau [Root.Spouse.GetFirstName] als auch [Root.job_spiritual.GetFullName], mein [Root.GetLordSpiritualName], geben mir Rat, wie die Zustimmung der Kirche zu erlangen sei.;;No siempre es fácil tratar con los clérigos de [Root.Religion.GetName]. Debo lograr su aprobación y tanto mi esposa [Root.Spouse.GetFirstName] como mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] me aconsejan acerca de cómo obtener el beneplácito de los clérigos de [Root.Religion.GetName].;Non è sempre facile trattare con gli uomini della chiesa [Root.Religion.GetName]. Devo essere sicuro della loro approvazione e, sia mia moglie [Root.Spouse.GetFirstName] che il mio [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] mi danno consigli su come ottenere la loro approvazione.;;;;;;;;x
EVTDESC30072;The friendship between me and a male courtier is very special, but I fear I might lose him if I cannot find a way to make my husband [Root.Spouse.GetFirstName] get rid of the old [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] and appoint my friend as [Root.GetLordSpiritualName] in his stead.;Je suis très proche d'un courtisan, mais je crains de le perdre si je ne parviens pas à convaincre mon mari, [Root.Spouse.GetFirstName], de se débarrasser de l'actuel [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], pour le remplacer par mon ami.;Ich unterhalte zu einem der Höflinge eine sehr spezielle Freundschaft, aber ich fürchte ihn zu verlieren, wenn ich meinen Ehemann, [Root.Spouse.GetFirstName], nicht dazu bringen kann, den alten [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], loszuwerden und meinen Freund [Root.GetLordSpiritualName] zu seinem Nachfolger zu bestellen.;;La amistad entre el cortesano y yo es muy especial, pero temo perderla si no convenzo a mi esposo [Root.Spouse.GetFirstName] de que despida al antiguo [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] y nombre en su lugar a mi amigo.;La mia amicizia con un cortigiano è molto speciale, ma ho paura che potrei perderlo se non riuscirò a trovare un modo che mio marito [Root.Spouse.GetFirstName] si sbarazzi del vecchio [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] per poi nominare il mio amico [Root.GetLordSpiritualName] al suo posto.;;;;;;;;x
EVTDESC30073;I have noticed [Root.Spouse.GetFirstName]'s affection for one of the courtiers and heard her praise his [Player.Religion.GetPietyName], so it did not surprise me when she approached me and tried to convince me to appoint him as [Root.GetLordSpiritualName]. Trouble is, [Root.job_spiritual.GetFullName] is well respected and many would disapprove if I were to fulfill [Root.Spouse.GetFirstName]'s wish.;J'ai remarqué l'affection de [Root.Spouse.GetFirstName] pour un des courtisans et je l'ai entendue faire l'éloge de sa [Player.Religion.GetPietyName]. Je n'ai donc pas été surpris qu'elle essaie de me convaincre de le nommer au poste de [Root.GetLordSpiritualName]. L'ennui, c'est que [Root.job_spiritual.GetFullName] est très respecté et beaucoup désapprouveraient ma décision si j'accédais à la demande de [Root.Spouse.GetFirstName].;Ich habe [Root.Spouse.GetFirstName]s Zuneigung für einen der Höflinge bemerkt und hörte sie seine [Player.Religion.GetPietyName] preisen. Daher überraschte es mich nicht sonderlich, als sie mich zu überzeugen versuchte, ihn zum [Root.GetLordSpiritualName] zu ernennen. Das Problem dabei ist nur, dass [Root.job_spiritual.GetFullName] hoch angesehen ist und viele es nicht gerne sähen, wenn ich [Root.Spouse.GetFirstName]s Wunsch erfüllen würde.;;He notado el afecto de [Root.Spouse.GetFirstName] por un cortesano y le oí elogiar su [Player.Religion.GetPietyName], así que no me sorprendió cuando me pidió que le nombrase [Root.GetLordSpiritualName]. El problema es que [Root.job_spiritual.GetFullName] es muy respetado y muchos desaprobarían que cumpliese el deseo de [Root.Spouse.GetFirstName].;Ho notato l'attaccamento di [Root.Spouse.GetFirstName] per uno dei suoi cortigiani e l'ho sentita elogiare la sua [Player.Religion.GetPietyName], quindi non sono rimasto sorpreso quando mi si è avvicinata e ha tento di convincermi a nominarlo [Root.GetLordSpiritualName]. Il problema è che, [Root.job_spiritual.GetFullName], è molto rispettato e molti potrebbero disapprovare se dovessi esaudire i desideri di [Root.Spouse.GetFirstName].;;;;;;;;x
EVTOPTA30073;I will make [Root.Spouse.GetFirstName]'s friend [Root.GetLordSpiritualName];Je vais nommer l'ami de [Root.Spouse.GetFirstName] au poste de [Root.GetLordSpiritualName];Ich werde [Root.Spouse.GetFirstName]s Freund zum [Root.GetLordSpiritualName] machen;;Nombraré al amigo de [Root.Spouse.GetFirstName] [Root.GetLordSpiritualName];Renderò l'amico di [Root.Spouse.GetFirstName] [Root.GetLordSpiritualName];;;;;;;;x
EVTDESC30074;I know [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] is well respected, many would disapprove and reproach my husband [Root.Spouse.GetFullName] if he chooses to appoint my friend as the [Root.GetLordSpiritualName], but I don't care. I need a friend at court!;Je sais que le [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] est très respecté. Beaucoup désapprouveraient mon mari, [Root.Spouse.GetFullName], s'il choisissait de nommer mon ami au poste de [Root.GetLordSpiritualName], mais je m'en moque. J'ai besoin d'un ami à la cour !;Ich weiß sehr wohl, dass [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] hoch angesehen ist, und dass viele meinen Ehemann [Root.Spouse.GetFullName] missbilligen und tadeln würden, wenn er meinen Freund zum [Root.GetLordSpiritualName] bestellen würde, aber das ist mir egal. Ich brauche einen Freund am Hof!;;Sé que [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] es muy respetado y que muchos reprocharían a mi esposo [Root.Spouse.GetFullName] que nombrase a mi amigo en su lugar, pero no me importa. ¡Necesito un amigo en la corte!;Lo so che [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] è molto rispettato, molti potrebbero disapprovare e rimproverare mio marito [Root.Spouse.GetFullName] se dovesse scegliere di nominare il mio amico come [Root.GetLordSpiritualName], ma non mi interessa. Ho bisogno di un amico a corte!;;;;;;;;x
EVTOPTA30074;Joyous news! My friend is [Root.GetLordSpiritualName]!;Excellente nouvelle ! Mon ami a été nommé [Root.GetLordSpiritualName] !;Freudige Neuigkeiten! Mein Freund ist [Root.GetLordSpiritualName]!;;¡Buenas noticias! ¡Mi amigo es [Root.GetLordSpiritualName]!;Grande notizia! Il mio amico è stato nominato [Root.GetLordSpiritualName]!;;;;;;;;x
EVTTOOLTIP69089;All courtiers will know that [Root.GetTitledFirstName] does not trust [Root.GetLordSpiritualName] [This.GetTitledFirstName];Tous les courtisans sauront que [Root.Get_le_TitledFirstName] ne fait pas confiance au [Root.GetLordSpiritualName], [This.Get_le_TitledFirstName].;Alle Höflinge werden wissen, dass [Root.GetTitledFirstName] [Root.GetLordSpiritualName] [This.GetTitledFirstName] nicht vertraut;;Todos los cortesanos sabrán que [Root.GetTitledFirstName] no confía en [Root.GetLordSpiritualName] [This.GetTitledFirstName];Tutti i cortigiani sapranno che [Root.GetTitledFirstName] non confida in [Root.GetLordSpiritualName] [This.GetTitledFirstName];;;;;;;;x
EVTDESC69089;[From.GetTitledFirstName]'s distrust in me as [From.GetHerHis] [From.GetLordSpiritualName] has made everyone in court dislike me!;Le fait que [From.Get_le_TitledFirstName] ne me fasse pas confiance en tant que [From.GetLordSpiritualName] me vaut l'antipathie de tous les membres de la cour !;[From.GetTitledFirstName]s Misstrauen mir gegenüber als [From.GetHerHis] [From.GetLordSpiritualName] hat dazu geführt, dass mich niemand am Hof mehr mag!;;¡La desconfianza de [From.GetTitledFirstName] en mi labor como [From.GetLordSpiritualName] ha causado que toda la corte me deteste!;Il fatto che [From.GetTitledFirstName] non confidi in me come [From.GetHerHis] [From.GetLordSpiritualName] mi è valso il disprezzo di tutta la corte!;;;;;;;;x
EVTDESC75004;There is no [Root.job_spiritual.GetManWoman] better at increasing the Church's opinion of me or teach me to become a more pious [Root.GetManWoman] than my [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;M[Root.job_spiritual.Get_on_JobTitle], [Root.job_spiritual.Get_le_TitledFirstName], n'a pas son pareil pour améliorer l'opinion que le clergé se fait de moi et renforcer ma piété !;Kein Mann kann die Meinung der Kirche über mich besser steigern oder mich besser lehren, gottesfürchtiger zu werden, als mein [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;;¡No hay mejor hombre para mejorar la opinión de la iglesia sobre mí o para enseñarme a ser una persona más piadosa que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;Non c'è [Root.job_spiritual.GetManWoman] migliore per aumentare l'opinione che la Chiesa ha di me o insegnarmi ad essere un [Root.GetManWoman] più devoto del mio [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!!;;;;;;;;x
EVTDESC75052;[Root.GetLordSpiritualName] [From.GetTitledFirstName] found a heretic at my court and insisted, nay, demanded that I would banish the heretic and make sure the heretic would never return on pain of death.;Le [Root.GetLordSpiritualName], [From.Get_le_TitledFirstName], a démasqué un hérétique au sein de ma cour et insiste, non, exige que je le bannisse et veille à ce qu'il ne revienne jamais sous peine de mort.;[Root.GetLordSpiritualName] [From.GetTitledFirstName] hat einen Ketzer an meinem Hof gefunden. Er bestand darauf ... nein, forderte ausdrücklich, dass ich den Ketzer verbannte und ihm die Rückkehr unter Androhung von Folter und Tod verbat.;;[Root.GetLordSpiritualName] [From.GetTitledFirstName] halló un hereje en mi corte e insistió, no, exigió que le desterrase bajo pena de muerte.;[Root.GetLordSpiritualName] [From.GetTitledFirstName] ha trovato un eretico alla mia corte e ha insistito, anzi, preteso che sia bandito e che mi assicuri che non torni mai più o incorrerò nella pena di morte.;;;;;;;;x
EVTDESC75054;What good is my position as [From.GetLordSpiritualName] if my liege won't listen to me? The heretic did not burn on the stake despite my desperate demands to [From.GetTitledFirstName].;À quoi bon être [From.GetLordSpiritualName] si m[From.GetOnA] [From.GetLordLady] lige ne m'écoute pas ? L'hérétique n'a pas été brûlé sur le bûcher malgré mon insistance auprès [From.Get_du_TitledFirstName].;Was bringt mir meine Position als [From.GetLordSpiritualName], wenn mein Lehnsherr nicht auf mich hört? Der Ketzer wurde trotz meiner verzweifelten Forderungen an [From.GetTitledFirstName] nicht auf dem Scheiterhaufen verbrannt.;;¿De qué sirve mi puesto como [From.GetLordSpiritualName] si mi señor no me escucha? El hereje no fue quemado a pesar de mis desesperadas exigencias a [From.GetTitledFirstName].;A che serve il mio ruolo di [From.GetLordSpiritualName] se il mio signore non vuole ascoltarmi? L'eretico non è stato bruciato sul rogo nonostante le mie disperate richieste a [From.GetTitledFirstName].;;;;;;;;x
EVTDESC20000;My liege, I am pleased to report the success of my mission to [From.Location.GetName]. The majority of the population have been converted to the [From.Religion.GetName] faith!\nYour humble [From.GetLordSpiritualName]\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJ'ai le plaisir de vous informer que ma mission en [From.Location.GetName] a porté ses fruits. Les habitants se sont majoritairement convertis à la foi [From.Religion.GetName] !\n\nVotre humble [From.GetLordSpiritualName],\n[From.GetTitledName];Mein Lehnsherr,\nmit Freuden melde ich Euch den Erfolg meiner Mission in [From.Location.GetName]. Der Großteil der Bevölkerung ist zum [From.Religion.GetName]en Glauben übergetreten!\n\nEuer ergebener [Root.GetLordSpiritualName]\n[From.GetTitledName];;Mi señor, me complace informar del éxito de mi misión a [From.Location.GetName]. ¡La mayoría de la población ha sido convertida a la fe [From.Religion.GetName]!\nTu humilde [Root.GetLordSpiritualName]\n[From.GetTitledName];Mio signore, sono lieto di comunicarvi il successo dalla mia missione in [From.Location.GetName]. La maggior parte della popolazione è stata convertita alla fede [From.Religion.GetName]!\nIl tuo umile [From.GetLordSpiritualName]\n[From.GetTitledName];;;;;;;;x
