#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;§Y[GetTitledFirstName]§! può permettersi il proprio riscatto;;;;;;;;x
EVTOPTA_SOA_3071;She really is most impressive;Elle fait vraiment forte impression tout de même;Sie ist wirklich höchst beeindruckend.;;Es realmente impresionante;Lei è veramente impressionante;;;;;;;;x
EVTDESC_SOA_3072;My new nanny is a gift from [Root.Religion.GetRandomEvilGodName] - literally. She is remarkably talented, more learned than any [Root.Religion.GetPriestTitle].;Ma nouvelle nourrice est un don [Root.GetEvilGodDuDelaDes]. Littéralement. Elle est vraiment douée, bien plus que n'importe quel [Root.Religion.GetPriestTitle].;Mein Kindermädchen ist ein Geschenk von [Root.Religion.GetRandomEvilGodName]. Und das ist durchaus wörtlich zu nehmen. Sie ist außergewöhnlich talentiert und gebildeter als jede(r) [Root.Religion.GetPriestTitle].;;Mi nueva niñera es un regalo de [Root.Religion.GetRandomEvilGodName], literalmente. Tiene un talento increíble, es más docta que cualquier [Root.Religion.GetPriestTitle].;La mia nuova bambinaia è un dono di [Root.Religion.GetRandomEvilGodName] - letteralmente. Lei è davvero talentuosa, più dotta di qualunque [Root.Religion.GetPriestTitle].;;;;;;;;x
EVTOPTA_SOA_3072;I will put her to good use;Je lui trouverai une utilité dans mes plans;Ich werde großen Nutzen aus ihr ziehen.;;Haré buen uso de ella;Farò buon uso di lei;;;;;;;;x
EVTDESC_SOA_3074;My talented courtier, the nanny [From.GetFirstName], has left court to follow her young charge.;Ma talentueuse courtisane [From.GetFirstName] a décidé de quitter la cour pour se concentrer sur son protégé.;Mein talentiertes Kindermädchen [From.GetFirstName] hat den Hof verlassen, um ihren Zögling zu begleiten.;;Mi talentosa cortesana, la niñera de [From.GetFirstName], ha abandonado la corte para seguir su joven carga.;La mia talentuosa cortigiana, la bambinaia di [From.GetFirstName], ha lasciato la corte per seguire il suo giovane protetto.;;;;;;;;x
EVTOPTA_SOA_3074;That's dedication!;Voilà quelqu'un de sérieux !;Das nenne ich Engagement!;;¡Eso es dedicación!;Questa è dedizione!;;;;;;;;x
EVTTITLE_SOA_3077;A Bad Omen;Un mauvais présage...;Ein böses Omen;;Un mal presagio;Un Cattivo Presagio;;;;;;;;x
EVTDESC_SOA_3077;During a nice family outing by the river, everyone suddenly noticed the talented nanny [From.GetFirstName] standing on top of the old tower. Smiling and looking straight at my little [GetFromFromRelation], she cried out 'I love you [FromFrom.GetFirstName]!' and calmly took a step forward into empty air, falling to the ground with black clothes flapping like the wings of some huge crow. [FromFrom.GetFirstName] laughed delightedly at the loud thump, clapping [FromFrom.GetPossPronoun] hands as everyone else stared in utter shock and disbelief.;Pendant une belle promenade en famille près du fleuve, nous avons soudainement remarqué notre talentueuse nourrice [From.GetFirstName] debout au sommet de la vieille tour. Elle regardait m[FromFrom.GetOnA] [GetFromFromRelation] en souriant et s'est soudain écriée « Je t'aime [FromFrom.GetFirstName] », puis a calmement fait un pas en avant et a plongé dans le vide. Dans sa chute, ses vêtements noirs qui volaient au vent la faisaient ressembler à un gigantesque corbeau. [FromFrom.GetFirstName] a ri aux éclats en voyant le corps se fracasser au sol et a applaudi alors que tous regardaient la scène, sous le choc, incrédules.;"Während eines schönen Familientreffens am Fluss bemerken die Anwesenden plötzlich hoch auf dem Turm das Kindermädchen [From.GetFirstName]. Sie lächelt und schaut genau in die Richtung von [GetFromFromRelation], als sie plötzlich ausruft: ""Ich liebe dich, [FromFrom.GetFirstName]!"", und einen langsamen Schritt nach vorn, in den Abgrund, tut. Geradewegs ins Nichts stürzt sie und schwarz flattern ihre Gewänder im Wind, ganz so als sei sie eine riesige Krähe. [FromFrom.GetFirstName] lacht und klatscht vergnügt in [FromFrom.GetPossPronoun]e Hände, als die Gestalt dumpf auf dem Boden aufschlägt. Die Anwesenden sind schockiert.";;"Durante una agradable excursión familiar junto al río, de pronto todos observaron que la talentosa niñera [From.GetFirstName] se encontraba en lo alto de la vieja torre. Sonriendo y mirando directamente a los ojos de mi pequeño [GetFromFromRelation], gritó: ""Te quiero, [FromFrom.GetFirstName]!"" y con calma dio un paso adelante en el aire, precipitándose al suelo con su vestimenta negra agitándose como las alas de un gran cuervo. [FromFrom.GetFirstName] rió encantado con fuerza, aplaudiendo, mientras todos los demás mirábamos completamente estupefactos e incrédulos.";Durante una piacevole gita in famiglia in riva al fiume, tutti quanti improvvisamente notano la talentuosa bambinaia [From.GetFirstName] in piedi sulla cima della vecchia torre. Sorridente e guardando dritto verso il mio piccolo [GetFromFromRelation], gridò 'ti amo [FromFrom.GetFirstName]!' e poi con calma ha fatto un passo in avanti nel vuoto, precipitando al suolo con un vestito nero che svolazzava come le ali di un enorme corvo. [FromFrom.GetFirstName] rise deliziato al forte tonfo, battendo le [FromFrom.GetPossPronoun] mani mentre tutti gli altri la guardavano completamente scioccati e increduli.;;;;;;;;x
EVTOPTA_SOA_3077;Shocking!;Quel traumatisme !;Wie schrecklich!;;¡Espeluznante!;Scioccante!;;;;;;;;x
EVTTITLE_SOA_3078;A Good Omen;Un bon présage;Ein gutes Omen;;Un buen presagio;Un Buon Presagio;;;;;;;;x
EVTDESC_SOA_3078;During a nice outing by the river, everyone suddenly noticed my talented nanny [From.GetFirstName] standing on top of the old tower. Smiling and looking straight at me, she cried out 'I love you [FromFrom.GetFirstName]!' and calmly took a step forward into empty air, falling to the ground with black clothes flapping like the wings of a demon. Everyone else stared in utter shock and disbelief, but I could only laugh and clap my hands in approval. [Root.Religion.GetRandomEvilGodNameCap] be praised!;Pendant une belle promenade près du fleuve, nous avons soudainement remarqué notre talentueuse nourrice [From.GetFirstName] debout au sommet de la vieille tour. Elle me regardait en souriant et s'est soudain écriée « Je t'aime [FromFrom.GetFirstName] », puis elle a calmement fait un pas en avant et a sauté dans le vide. Dans sa chute, ses vêtements d'un noir profond qui volaient au vent la faisaient ressembler à un démon ailé. Tous étaient figés, sous le choc, incrédules, mais je ne pouvais me retenir d'applaudir en riant aux éclats.\nQue [Root.Religion.GetRandomEvilGodNameCap] soit loué !;"Während eines Flussfests bemerkten die Anwesenden plötzlich das Kindermädchen [From.GetFirstName], das oben auf dem alten Turm stand. Sie lächelte und schaute geradewegs zu mir, als sie sagte: ""Ich liebe dich, [FromFrom.GetFirstName]!"", um dann einen Schritt nach vorne, in den Abgrund zu tun. Sie stürzte in einem Wirbel schwarzer Gewänder gleich einem leibhaftigen Dämon in die Tiefe. Während es den schockierten Umstehenden die Sprache verschlagen zu haben schien, konnte ich nicht anders, als voller Freude in die Hände zu klatschen und auszurufen: ""Gepriesen sei [Root.Religion.GetRandomEvilGodNameCap]!""";;"Durante una agradable excursión familiar junto al río, de pronto todos observaron que mi talentosa niñera [From.GetFirstName] se encontraba en lo alto de la vieja torre. Sonriendo y mirándome directamente a los ojos, gritó: ""Te quiero, [FromFrom.GetFirstName]!"" y con calma dio un paso adelante en el aire, precipitándose al suelo con su vestimenta negra agitándose como las alas de un demonio. Todos miraban con estupefacción e incredulidad, pero yo sólo pude reír y aplaudir con aprobación. ¡Alabado sea [Root.Religion.GetRandomEvilGodNameCap]!";Durante una piacevole gita in famiglia in riva al fiume, tutti quanti improvvisamente notano la talentuosa bambinaia [From.GetFirstName] in piedi sulla cima della vecchia torre. Sorridente e guardando dritto verso il mio piccolo [GetFromFromRelation], gridò 'ti amo [FromFrom.GetFirstName]!' e poi con calma ha fatto un passo in avanti nel vuoto, precipitando al suolo con un vestito nero che svolazzava come le ali di un demone. Tutti gli altri la guardavano completamente scioccati e increduli, ma io ho potuto solo ridere e battere le mani in segno di approvazione. Che [Root.Religion.GetRandomEvilGodNameCap] sia lodato!;;;;;;;;x
EVTOPTA_SOA_3078;A worthy sacrifice!;Un digne sacrifice !;Ein würdiges Opfer!;;¡Un digno sacrificio!;Un degno sacrificio !;;;;;;;;x
EVTNAME_SoA_5307;The Cadaver Synod;Le concile cadavérique;Die Leichensynode;;El sínodo cadavérico;Il sinodo del cadavere;;;;;;;;x
EVTDESC_SoA_5307;You have received strange news from Rome. The former Pope, [From.GetTitledFirstName], did by his actions and lifestyle so defile the Holy See that the current authorities in Rome decided to put his corpse on trial!\nThe corpse of [From.GetTitledFirstName] was removed from its tomb and brought to the papal court for judgement. It was propped up on a throne, and a deacon was chosen to speak for it as its legal representative.\nPerhaps unsurprisingly, the accused was found guilty on all accounts and subjected to a punishment most dire. The corpse was stripped of its papal vestments, three fingers on the right hand (those used to give blessings) were cut off, and then it was interred in a graveyard normally reserved for foreigners of low status. The punishment still not being deemed severe enough, the corpse was then exhumed again, tied to weights and cast into the river Tiber.;D'étranges nouvelles vous parviennent de Rome. L'ancien pape [From.GetTitledFirstName] a, par ses actes et son style de vie, souillé le Saint-Siège tant et si bien que les autorités de Rome ont décidé de juger sa dépouille ! Son cadavre a été exhumé et porté à la cour du pape pour y être jugé. On l'a assis sur un trône et on a nommé un diacre pour parler en son nom au tribunal.\nComme on pouvait s'y attendre, l'accusé a été jugé coupable de tous les chefs d'accusation et soumis à un châtiment des plus terribles. Le cadavre fut dépouillé de ses habits pontificaux, on lui coupa trois doigts de la main droite – ceux qui lui servaient à bénir – et on l'enterra dans une fosse commune, lieu habituellement réservé aux étrangers de basse extraction. Comme on jugea que la peine n'était pas suffisamment sévère, on l'exhuma de nouveau, on le lesta de poids et on le jeta dans le Tibre.;Seltsame Nachricht erreicht Euch aus Rom. Der frühere Papst [From.GetTitledFirstName] brachte durch seinen Lebenswandel so viel Schande über den Heiligen Stuhl, dass beschlossen wurde vor Gericht über seinen Leichnam zu richten!\nDie sterbliche Hülle von [From.GetTitledFirstName] wurde exhumiert und zum Sitz des Papstes überführt. Dort setzte man sie auf einen Thron und bestellte einen Diakon zum Verteidiger.\nWie erwartet wurde der Angeklagte in allen Punkten für schuldig befunden und verurteilt. Die päpstliche Robe wurde vom Leichnam entfernt und die drei Finger der rechten Hand die den Segen erteilt hatten wurden abgetrennt. Anschließend warf man ihn in ein Grab für Mittellose. Als man dann jedoch dachte, diese Strafe sei noch nicht hart genug, exhumierte man ihn erneut, beschwerte den Leichnam mit Gewichten und warf ihn in die Fluten des Tiber.;;Habéis recibido extrañas noticias de Roma. ¡El anterior Papa, [From.GetTitledFirstName], con sus acciones y estilo de vida profanó la Santa Sede de tal modo que las autoridades de Roma han decidido juzgar su cadáver!\nEl cadáver de [From.GetTitledFirstName] fue exhumado y llevado ante el tribunal papal para ser juzgado. Fue apoyado sobre un trono y se escogió a un diácono para que hablara por él como su representante legal.\nComo era de esperar, el acusado fue hallado culpable de todas las acusaciones y sometido al castigo más terrible. El cadáver fue despojado de sus vestiduras papales, se le cortaron tres dedos de la mano derecha (la que empleaba para dar las bendiciones) y, a continuación, fue enterrado en un camposanto normalmente reservado a extranjeros de baja condición. Por si el castigo no hubiera sido lo suficiente severo, el cadáver fue exhumado de nuevo, se le ataron pesos y fue lanzado al río Tíber.;Hai ricevuto strane notizie da Roma. Il Papa precedente, [From.GetTitledFirstName], ha fatto con le sue azioni e il suo stile di vita ha profanato la Santa Sede tanto che le attuali autorità di Roma hanno deciso di mettere il suo cadavere sotto processo!\nIl cadavere di [From.GetTitledFirstName] è stato rimosso dalla sua tomba e è stato portato alla corte papale per il giudizio. È stato appoggiato su un trono, e un diacono è stato scelto per parlare a nome del cadavere come suo rappresentante legale.\nCome ci si poteva attendere, l'imputato è stato riconosciuto colpevole di tutte le accuse e sottoposto ad una delle più terribili punizioni . Il cadavere è stato spogliato delle sue vesti papali, le tre dita della mano destra (quelle utilizzate per dare benedizioni) sono stati tagliate, e poi è stato sepolto in un cimitero normalmente riservato agli stranieri di basso rango. Ma poiché la punizione ancora non fu considerata abbastanza severa, il cadavere è stato poi riesumato un'altra volta, legato a dei pesi e gettato nel Tevere.;;;;;;;;x
EVTOPTA_SoA_5307;I am sure the judges have acted wisely.;Les juges ont certainement agi avec discernement.;Sicherlich fällten die Richter ein weises Urteil.;;Estoy seguro de que los jueces han actuado sabiamente.;Sono sicuro che i giudici hanno agito saggiamente.;;;;;;;;x
EVTDESC_SoA_5312;Widespread rumors say that [From.GetTitledFirstName] leads a most wicked lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus dissolues. C'est déjà inconvenant pour un prêtre, et donc encore plus grave pour quelqu'un de haut rang.;Gerüchte vom verwerflichen Lebenswandel von [From.GetTitledFirstName] greifen um sich. Dies ist für jeden Priester, aber insbesondere für einen mit solchen Status und Verantwortung völlig untragbar!;;Se han extendido rumores que dicen que [From.GetTitledFirstName] lleva un estilo de vida totalmente infame, bastante inapropiado para un sacerdote y más para uno de su posición.;Delle voci diffuse dicono che [From.GetTitledFirstName] conduca uno stile di vita decisamente dissoluto, per nulla confacente a qualsiasi sacerdote e ancora di più ad uno che occupi una posizione elevata come la sua.;;;;;;;;x
EVTOPTA_SoA_5312;We must pray for his eternal soul.;Nous devrions prier pour le salut de son âme.;Lasst uns für seine unsterbliche Seele beten.;;Hemos de rezar por su alma eterna.;Dobbiamo pregare per la sua anima eterna.;;;;;;;;x
EVTDESC_SoA_5314;Widespread rumors say that [From.GetTitledFirstName] leads a most wicked lifestyle, quite unsuitable for the spiritual head of all true Muslims.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus dissolues déjà inconvenant pour un imam, et d'autant plus dans sa position de chef spirituel de tous les vrais musulmans.;Gerüchten zufolge ist der Lebenswandel von [From.GetTitledFirstName] aufs Höchste verwerflich und für das spirituelle Oberhaupt der Muslime völlig untragbar.;;Se han extendido rumores que dicen que [From.GetTitledFirstName] lleva un estilo de vida totalmente infame, bastante inapropiado para el líder espiritual de todos los verdaderos musulmanes.;Delle voci diffuse dicono che [From.GetTitledFirstName] conduca uno stile di vita decisamente dissoluto, per nulla confacente alla posizione di capo spirituale di tutti i veri musulmani.;;;;;;;;x
EVTOPTA_SoA_5314;Like this, he will lose Allah's blessing.;Il en perdra la bénédiction d'Allah !;Auf diese Weise wird er sicher Allahs Segen verlieren.;;Así perderá la bendición de Alá.;Così, perderà la benedizione di Allah.;;;;;;;;x
EVTDESC_SoA_5316;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus dissolues et possède une personnalité très inquiétante. C'est déjà inconvenant pour un godi, et donc encore plus grave pour quelqu'un de haut rang.;Gerüchten zufolge geben Charakter und Lebenswandel von [From.GetTitledFirstName] Anlass zu ernsten Bedenken. Dies ist völlig untragbar für einen Priester in solch einer Position.;;Se han extendido rumores que dicen que [From.GetTitledFirstName] tiene una personalidad y lleva un estilo de vida preocupantes, bastante inapropiados para un sacerdote y más para uno de su posición.;Delle voci diffuse dicono che [From.GetTitledFirstName] abbia una personalità assai inquietante e uno stile di vita, per nulla confacente a qualsiasi sacerdote e ancora di più ad uno che occupi una posizione elevata come la sua.;;;;;;;;x
EVTOPTA_SoA_5316;The Gods will not be pleased.;Les dieux n'apprécieront pas.;Die Götter werden erzürnt sein.;;A los Dioses no les gustará.;Gli Dei non saranno contenti.;;;;;;;;x
EVTDESC_SoA_5318;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus dissolues et possède une personnalité très inquiétante. C'est déjà inconvenant pour un chamane, et donc encore plus grave pour quelqu'un de haut rang.;Gerüchten zufolge geben Charakter und Lebenswandel von [From.GetTitledFirstName] Anlass zu ernsten Bedenken. Dies ist völlig untragbar für einen Priester in solch einer Position.;;Se han extendido rumores que dicen que [From.GetTitledFirstName] tiene una personalidad y lleva un estilo de vida preocupantes, bastante inapropiados para un sacerdote y más para uno de su posición.;Delle voci diffuse dicono che [From.GetTitledFirstName] abbia una personalità assai inquietante e uno stile di vita, per nulla confacente a qualsiasi sacerdote e ancora di più ad uno che occupi una posizione elevata come la sua.;;;;;;;;x
EVTOPTA_SoA_5318;Tengri's wrath will be upon him.;La colère de Tengri s'abattra sur lui.;Tengris Zorn wird ihn treffen.;;La cólera de Tengri caerá sobre él.;L'ira di Tengri s'abbatterà su di lui.;;;;;;;;x
EVTDESC_SoA_5320;Widespread rumors say that [From.GetTitledFirstName] leads a most immoral lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus immorales. C'est déjà inconvenant pour un ervad, et donc encore plus grave pour quelqu'un de haut rang.;Gerüchten zufolge ist der Charakter und Lebenswandel von [From.GetTitledFirstName] aufs Höchste unmoralisch und für einen Priester dieser Position völlig untragbar.;;Se han extendido rumores que dicen que [From.GetTitledFirstName] lleva un estilo de vida totalmente inmoral, bastante inapropiado para un sacerdote y más para uno de su posición.;Delle voci diffuse dicono che [From.GetTitledFirstName] conduca uno stile di vita piuttosto immorale, per nulla confacente a qualsiasi sacerdote e ancora di più ad uno che occupi una posizione elevata come la sua.;;;;;;;;x
EVTOPTA_SoA_5320;Judgement comes to all.;Nous serons tous jugés.;Jeder erhält sein Urteil.;;Todo seremos juzgados.;Il giudizio arriva per tutti.;;;;;;;;x
EVTDESC_SoA_5322;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;Selon des rumeurs persistantes, [From.Get_le_TitledFirstName] mène une vie des plus dissolues et possède une personnalité très inquiétante. C'est déjà inconvenant pour un prêtre, et donc encore plus grave pour quelqu'un de haut rang.;Gerüchten zufolge geben Charakter und Lebenswandel von [From.GetTitledFirstName] Anlass zu ernsten Bedenken. Dies ist völlig untragbar für einen Priester in solch einer Position.;;Se han extendido rumores que dicen que [From.GetTitledFirstName] tiene una personalidad y lleva un estilo de vida preocupantes, bastante inapropiados para un sacerdote y más para uno de su posición.;Delle voci diffuse dicono che [From.GetTitledFirstName] abbia una personalità assai inquietante e uno stile di vita, per nulla confacente a qualsiasi sacerdote e ancora di più ad uno che occupi una posizione elevata come la sua.;;;;;;;;x
EVTOPTA_SoA_5322;Perhaps it is time to sacrifice him...;Le moment est peut-être venu de le sacrifier...;Vielleicht ist es an der Zeit, ihn zu opfern...;;Quizá sea hora de sacrificarlo…;Forse è il tempo di sacrificarlo ...;;;;;;;;x
EVTDESC_SoA_5301;There are things a Caliph should not do and should not be. But we are only human after all, and as long as people aren't aware of your vices and faults it's not a problem. However, it seems you've been slipping in discretion lately - gossip is starting to spread, and there are murmurings all over the Muslim world about your wicked habits.;Un calife ne peut pas se permettre certaines choses, ne peut pas être certaines choses. Mais nous ne sommes que des humains après tout, et tant que personne ne sera au courant de nos vices, il n'y aura pas de problème. Cependant, il semble que vous ayez manqué de discrétion ces derniers temps et des rumeurs commencent à se répandre. On murmure dans tout le monde musulman au sujet de vos habitudes malsaines.;Es gibt Dinge, die ein Kalif weder sein noch tun sollte. Trotzdem sind wir alle Menschen und solange niemand über Eure Laster und Fehler bescheid weiß, ist dies auch unproblematisch. Allerdings habt Ihr in letzter Zeit die nötige Diskretion vermissen lassen. Gerüchte sind aufgekommen und in weiten Teilen der muslimischen Welt spricht man im Geheimen über Eure lasterhaften Taten.;;Hay cosas que un Califa no debería hacer y no debería ser. Pero, después de todo, sólo somos humanos y mientras la gente no conozca vuestros vicios y fallos, no es un problema. No obstante, parece que últimamente no habéis sido muy discreto. Los chismorreos se extienden y hay rumores en todo el mundo musulmán acerca de vuestros hábitos infames.;Ci sono cose che un Califfo non dovrebbe fare e non dovrebbe essere. Ma siamo solo esseri umani, dopo tutto, e finché le persone non saranno consapevoli dei tuoi vizi e dei tuoi difetti non sarà un problema. Tuttavia, sembra che tu non sia stato molto discreto ultimamente - dei pettegolezzi stanno cominciando a diffondersi, e in tutto il mondo Musulmano si mormora delle tue cattive abitudini.;;;;;;;;x
EVTOPTA_SoA_5301;May [Root.Religion.GetRandomGodName] have mercy on me.;Que [Root.Religion.GetRandomGodName] ait pitié de moi.;Möge [Root.Religion.GetRandomGodName] gnädig mit mir sein.;;Que [Root.Religion.GetRandomGodName] se apiade de mí.;Possa [Root.Religion.GetRandomGodName] avere pietà di me .;;;;;;;;x
EVTDESC_SoA_5302;A Fylkir of the Norse faith is expected to uphold certain standards of morality and strength. But we are only human after all, and as long as people aren't aware of your vices and faults it's not a problem. However, it seems you've been slipping in discretion lately - gossip is starting to spread, and there are murmurings all over the Norse world about your unworthy traits and habits.;On attend d'un fylkir nordique qu'il fasse preuve de moralité et de force. Mais nous ne sommes que des humains après tout, et tant que personne n'est au courant de nos vices, il n'y a pas de problème. Cependant, il semble que vous ayez manqué de discrétion ces derniers temps, et des rumeurs commencent à se répandre. On murmure dans tout le monde nordique au sujet de vos habitudes indignes.;Von einem Fylkir des nordischen Glaubens erwartet man ein bestimmtes Maß an Moralität und geistiger Stärke. Trotzdem sind wir alle Menschen und solange niemand über Eure Laster und Fehler Bescheid weiß, ist dies auch unproblematisch. Allerdings habt Ihr in letzter Zeit die nötige Diskretion vermissen lassen. In weiten Teilen der nordischen Welt tuschelt man bereits über Eure lasterhaften Taten.;;Se espera que un Fylkir de la fe nórdica observe ciertas normas de moralidad y firmeza. Pero, después de todo, sólo somos humanos y mientras la gente no conozca vuestros vicios y fallos, no es un problema. No obstante, parece que últimamente no habéis sido muy discreto. Los chismorreos se extienden y hay rumores en todo el mundo nórdico acerca de vuestros hábitos y cualidades indignos.;Si spera che un Fylkir della fede norrena rispetti determinati livelli di moralità e di forza. Ma siamo solo esseri umani, dopo tutto, e finché le persone non saranno consapevoli dei tuoi vizi e dei tuoi difetti non sarà un problema. Tuttavia, sembra che tu non sia stato molto discreto ultimamente - dei pettegolezzi stanno cominciando a diffondersi, e in tutto il mondo Norreno si mormora delle tue cattive qualità e abitudini.;;;;;;;;x
EVTOPTA_SoA_5302;May the Gods still judge me favorably.;Que le jugement des dieux me soit favorable.;Mögen die Götter milde über mich urteilen.;;Que los Dioses me sean favorables.;Che il giudizio degli Dei mi sia favorevole.;;;;;;;;x
EVTNAME_SoA_5341;A visitor;Un visiteur impromptu;Ein Besucher;;Un visitante;Un Visitatore;;;;;;;;x
EVTDESC_SoA_5341;You have received a visitor, a monk from the famous great abbey at Cluny. He tells you that the monks there spend much of their days in devoted prayer, and that they always mention the names of the most pious Christians in those prayers.\n\nIf you would demonstrate your immense piety by donating a large sum of gold to Cluny Abbey, you would surely be among those present in the monks' prayers.;Vous recevez la visite d'un moine originaire de l'influente abbaye de Cluny. Il vous raconte que les moines y passent la plus grande partie de leurs journées à prier, et qu'ils mentionnent toujours les noms des chrétiens les plus pieux dans leurs prières.\n\nSi vous témoigniez de votre immense piété en faisant don d'une importante somme à l'abbaye de Cluny, il ne ferait aucun doute que ces moines prieraient également pour votre âme...;Eines Tages empfangt Ihr einen Mönch, der aus dem berühmten Kloster Cluny zu Euch gereist ist. Er spricht davon, dass die Mönche dort im Gebet regelmäßig der frommsten Christen namentlich gedenken.\n\nFalls Ihr Eure enorme Frömmigkeit mit einer ebenso enormen Spende an die Abtei in Cluny unter Beweis stellen würdet, könnte auch Euer Name Teil des Gebets werden.;;Habéis recibido la visita de un monje de la gran y famosa abadía de Cluny. Os cuenta que allí los monjes invierten gran parte de su jornada en abnegadas oraciones y que siempre mencionan el nombre de los cristianos más píos en dichas oraciones.\n\nSi demostrarais vuestra inmensa piedad donando una gran cantidad de oro a la Abadía de Cluny, estaríais seguro en las oraciones de los monjes.;Hai ricevuto un visitatore, un monaco della famosa grande Abbazia di Cluny. Ti racconta che i monaci trascorrono gran parte delle loro giornate a pregare, e che sempre menzionano i nomi dei Cristiani più pii in quelle preghiere.\n\nSe dimostrassi la tua immensa pietà donando una grossa somma di oro all'Abbazia di Cluny, saresti sicuramente ricordato tra quelli presenti nelle preghiere dei monaci.;;;;;;;;x
EVTOPTA_SoA_5341;They shall have my support!;Ils auront mon pieux soutien !;Ich werde sie unterstützen!;;¡Tendrán mi apoyo!;Avranno il mio appoggio!;;;;;;;;x
EVTOPTB_SoA_5341;I'm sure they'll manage anyway.;Je n'en ai pas besoin.;Sicherlich kommen sie auch ohne mein Gold aus.;;Estoy seguro de que se las arreglarán.;Sono sicuro che riusciranno comunque.;;;;;;;;x
EVTNAME_SoA_5342;An invitation;Une invitation;Eine Einladung;;Una invitación;Un invito;;;;;;;;x
EVTDESC_SoA_5342;My [Root.GetLordLady], we have received an invitation to visit the great monastery at Cluny!\n\nIt could make for a most interesting journey. Cluny Abbey has grown to great prominence and power since it was given independence by the Duke of Burgundy in 910. Subject now only to the Pope and supported by extensive lands as well as generous donations, it is a great center of wealth and learning. The Abbey's church is the largest in Europe, not even the great cathedrals in Rome or Constantinople can match it.;M[Root.GetOnA][Root.GetLordLady], vous avez reçu une invitation pour visiter le monastère de Cluny !\nCela pourrait être un voyage fort intéressant. L'abbaye de Cluny a pris une grande importance et acquis un grand pouvoir depuis son indépendance accordée par le duc de Bourgogne en 910, et elle est depuis sous le contrôle exclusif du Pape. Ce grand centre de richesses et d'apprentissage est financée par ses grands domaines et de généreux donateurs. L'église de l'abbaye est, dit-on, la plus grande d'Europe, plus grande même que les cathédrales de Rome ou de Constantinople.;Werte[Root.GetrMale] [Root.GetLordLady], wir haben eine Einladung für einen Besuch im berühmten Kloster Cluny erhalten! Sicherlich eine äußerst lohnende Reise!\n\nSeit ihr vom Herzog von Burgund im Jahre 910 die Unabhängigkeit zugesprochen wurde, schwang sich die Abtei von Cluny zu großer Bedeutung und Macht empor. Nur dem Papst untersteht man, und aufgrund des großen Landbesitzes sowie reicher Gönner entwickelte sich das Kloster zu einem Zentrum des Reichtums und der Gelehrsamkeit. Die Kirche der Abtei ist in ganz Europa unübertroffen, größer noch als die Kathedralen Roms oder Konstantinopels.;;¡Mi [Root.GetLordLady], hemos recibido una invitación para visitar el gran monasterio de Cluny!\n\nPodría resultar un viaje muy interesante. La Abadía de Cluny ha adquirido una gran relevancia y poder desde que el Duque de Burgundy de otorgó la independencia en 910. Sometida ahora sólo al Papa y respaldada por extensas tierras, así como donaciones generosas, es un gran centro de riqueza y conocimientos. La iglesia de la Abadía es la más grande de Europa, ni siquiera las grandes catedrales de Roma o Constantinopla la igualan.;Mio [Root.GetLordLady], abbiamo ricevuto un invito per visitare la grande Abbazia di Cluny!\n\nPotrebbe essere un viaggio molto interessante. L'Abbazia di Cluny ha conseguito una grande importanza e acquisito un grande potere da quando il Duca di Borgogna ha concesso l'indipendenza nel 910. Soggetta solo al Papa e sostenuta da vaste terre e generose donazioni, è diventata un grande centro di ricchezza e di conoscenza. la chiesa dell'Abbazia è la più grande d'Europa, che nemmeno le più grandi Cattedrali di Roma o Costantinopoli possono eguagliare.;;;;;;;;x
EVTOPTA_SoA_5342;A wonderful opportunity!;Une formidable opportunité !;Eine wunderbare Gelegenheit!;;¡Una magnífica oportunidad!;Una magnifica opportunità!;;;;;;;;x
EVTOPTB_SoA_5342;Tell them I can't come.;Dites-leur que je ne pourrai malheureusement pas venir.;Sagt ihnen, dass ich nicht kommen kann.;;Decidles que no puedo ir.;Digli che non posso venire.;;;;;;;;x
EVTNAME_SoA_5343;Cluny Abbey;L'abbaye de Cluny;Die Abtei von Cluny;;Abadía de Cluny;L'Abazia di Cluny;;;;;;;;x
