#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
EVTDESC_WOL_1019_DUEL;Challenged to a duel by my furious [GetFromFromRelation] [FromFrom.GetFirstName], my lover, [From.GetTitledFirstNameNoRegnal], decided to admit [From.GetPossPronoun] guilt and break up with me!;Mon amant[From.Get_E], [From.Get_only_le_Title][From.GetTitledFirstNameNoRegnal], défié[From.Get_E] en duel par m[FromFrom.GetOnA] furieu[FromFrom.GetXSe] [GetFromFromRelation] [FromFrom.GetFirstName], a décidé d'admettre sa culpabilité et de rompre avec moi !;Weil m[FromFrom.Geteineine] [GetFromFromRelation] [FromFrom.GetFirstName] meine[From.GetnMale] Geliebte [From.GetTitledFirstNameNoRegnal] zum Duell forderte, gestand [From.GetSheHe] [From.GetPossPronoun]e Schuld und verließ mich!;;Desafió a un duelo por mi furioso[GetFromFromRelation] [FromFrom.GetFirstName],mi amante, [From.GetTitledFirstNameNoRegnal], decidió admitir [From.GetPossPronoun] culpable y se rompe conmigo!;Sfidato a duello dalla mia furiosa [GetFromFromRelation] [FromFrom.GetFirstName], la mia amante, [From.GetTitledFirstNameNoRegnal], ha deciso di ammettere le [From.GetPossPronoun] colpe ed ha rotto con me!;;;;;;;;x
EVTOPTA_WOL_1019;How will I live without [From.GetFirstName]?;Comment vais-je pouvoir vivre sans [From.GetLuiElle] ?;Wie soll ich ohne [From.GetFirstName] leben?;;¿Cómo viviré sin [From.GetFirstName]?;Come posso vivere senza [From.GetFirstName]?;;;;;;;;x
EVTDESC_WOL_1020;The [GetRootFromFromInsult] [FromFrom.GetTitledFirstNameNoRegnal] admits to having an affair with my [GetFromRelation] [From.GetFirstName], sincerely asking for forgiveness and promising to stay away from my [GetFromRelation].;[FromFrom.Get_only_Le_Title][FromFrom.GetTitledFirstNameNoRegnal], c[FromFrom.GetEEtte] [GetRootFromFromInsultNounAdj], admet sa liaison avec m[From.GetOnA] [GetFromRelation] [From.GetFirstName], implorant mon pardon et promettant de ne plus jamais s'approcher d[From.GetEluiElle].;[FromFrom.GetTitledFirstNameNoRegnal] gibt zu, eine Affäre mit m[From.Geteinemeiner] [GetFromRelation] [From.GetFirstName] zu haben. Diese [GetRootFromFromInsult]! Immerhin wurde ich aufrichtig um Vergebung gebeten und mir wurde versprochen, dass die Beziehung zu [GetFromRelation] beendet würde.;;El [GetRootFromFromInsult] de [FromFrom.GetTitledFirstNameNoRegnal] admite que tiene una relación amorosa con mi [GetFromRelation] [From.GetFirstName], pide sinceramente perdón y promete permanecer lejos de mi [GetFromRelation]. ;Il [GetRootFromFromInsult] [FromFrom.GetTitledFirstNameNoRegnal] ha ammesso di avere una relazione con mia [GetFromRelation] [From.GetFirstName], mi ha chiesto con sincerità di perdonarlo ed ha promesso di stare alla larga da mia [GetFromRelation].;;;;;;;;x
EVTOPTA_WOL_1020;Very well, I can be the greater [Root.GetManWoman].;J'accepte de me montrer magnanime.;Gut, ich kann mich darüber hinwegsehen.;;Muy bien, puedo ser mejor [Root.GetManWoman]. ;Molto bene, posso essere il miglior [Root.GetManWoman].;;;;;;;;x
EVTDESC_WOL_1021;In spite of my lover's abasement and apologies, my wrathful [GetFromRelation] [From.GetFirstName] has chosen to shame me and [FromFromFrom.GetTitledFirstNameNoRegnal] publicly as adulterers!;Malgré les excuses sincères de mon amant[FromFromFrom.Get_E], m[From.GetOnA] [GetFromRelation] [From.GetFirstName], dans sa colère, a choisi de dénoncer publiquement [FromFromFrom.Get_only_le_Title][FromFromFrom.GetTitledFirstNameNoRegnal] et moi-même pour adultère !;Trotz der Entschuldigungen hat m[From.Geteineine] [GetFromRelation] [From.GetFirstName] vor lauter Wut beschlossen, Schande über uns zu bringen und [FromFromFrom.GetTitledFirstNameNoRegnal] und mich öffentlich als Ehebrecher bloßzustellen!;;A pesar de la degradación de mi amante y las disculpas, mi colérico/a [GetFromRelation] [From.GetFirstName] ha elegido avergonzarme públicamente a mí y a [FromFromFrom.GetTitledFirstNameNoRegnal] como adúlteros!;Nonostante le scuse e la prostrazione del mio amante, il mio adirato [GetFromRelation] [From.GetFirstName] ha scelto di costringere me e [FromFromFrom.GetTitledFirstNameNoRegnal] a dichiararci pubblicamente adulteri!;;;;;;;;x
EVTDESC_WOL_1032;The furious [From.GetTitledFirstNameNoRegnal] does not accept my profuse denials and has challenged me to a duel to determine my guilt and that of [From.GetPossPronoun] [GetFromVsFromFromRelation], my lover, [FromFrom.GetTitledFirstNameNoRegnal]!;[From.Get_only_Le_Title][From.GetTitledFirstNameNoRegnal], dans sa furie, refuse d'accepter mes nombreux démentis et me défie en duel pour déterminer ma culpabilité et celle de s[FromFrom.GetOnA] [GetFromVsFromFromRelation], mon amant[FromFrom.Get_E], [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] !;Aus Wut akzeptiert [From.GetTitledFirstNameNoRegnal] meine überschwänglichen Dementi nicht und fordert mich nun zum Duell, in dem über meine Schuld und die von [From.GetPossPronoun][From.GeterFemale][From.GetemMale] [GetFromVsFromFromRelation], m[FromFrom.Geteinemeiner] Geliebten, [FromFrom.GetTitledFirstNameNoRegnal], entschieden werden soll!;;¡El furioso [From.GetTitledFirstNameNoRegnal] no acepta mis profusos desmentidos profusos y me ha desafiado a un duelo lo determine mi culpa y la de [From.GetPossPronoun] [GetFromVsFromFromRelation], mi amante, [FromFrom.GetTitledFirstNameNoRegnal]!;il furioso [From.GetTitledFirstNameNoRegnal] non accetta le mie profuse smentite e mi ha sfidato a duello per determinare la mia colpa e quella di [From.GetPossPronoun] [GetFromVsFromFromRelation], il mio amore, [FromFrom.GetTitledFirstNameNoRegnal]!;;;;;;;;x
EVTOPTA_WOL_1032;Challenge accepted!;J'accepte le défi !;Herausforderung angenommen!;;¡Desafío aceptado!;Sfida accettata!;;;;;;;;x
EVTOPTB_WOL_1032;A duel? What farce, what mummery!;Un duel ? Quelle farce, quelle moquerie !;Ein Duell? Was für eine groteske Farce!;;¿Un duelo? ¡Qué farsa, qué mascarada!;Un duello?? Che farsa, che messinscena!!;;;;;;;;x
EVTOPTC_WOL_1032;I am no fighter. Beg forgiveness.;Je ne suis pas un[Root.Get_E] combattant[Root.Get_E]. J'implore son pardon.;Ich bin kein Kämpfer. Ich bettle um Vergebung.;;Yo no lucho. Pido perdón;Non sono un combattente.Imploro perdono.;;;;;;;;x
EVTDESC_WOL_1034;The cowardly [From.GetTitledFirstNameNoRegnal] refuses to fight me!;[From.Get_only_Le_Title][From.GetTitledFirstNameNoRegnal], dans sa couardise, refuse de se battre contre moi !;[From.GetDerDie] feige [From.GetTitledFirstNameNoRegnal] verweigert den Kampf mit mir!;;¡El/la cobarde de [From.GetTitledFirstNameNoRegnal] se niega a pelear conmigo!;Il codardo [From.GetTitledFirstNameNoRegnal] rifiuta di battersi con me!;;;;;;;;x
EVTOPTA_WOL_1034;A smear on [From.GetPossPronoun] honor!;Une tache sur son honneur !;Ein Schandfleck auf [From.GetPossPronoun]er Ehre!;;¡Una mancha en su honor!;Una macchia sul [From.GetPossPronoun] onore!;;;;;;;;x
EVTDESC_WOL_1036;After a few probing exchanges, I realized that [FromFrom.GetTitledFirstNameNoRegnal] was no master of the blade. I defeated [FromFrom.GetObjectPronoun] easily, proving [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Après quelques échanges curieux, j'ai vite remarqué que [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] était loin d'être un maître épéiste. Je l'ai vaincu facilement, prouvant ainsi sa culpabilité et celle de m[FromFromFromFrom.GetOnA] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Nach einigen Hieben stellte ich fest, dass [FromFrom.GetTitledFirstNameNoRegnal] kein Meister des Schwertes ist. Ich besiegte [FromFrom.GetObjectPronoun] leicht und bewies [FromFrom.GetPossPronoun]e Schuld und die m[FromFromFromFrom.Geteineseiner] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;Tras unos intercambios de prueba, me di cuenta que [FromFrom.GetTitledFirstNameNoRegnal] no era ningún/ ninguna maestro/maestra de la espada. [FromFrom.GetObjectPronoun] he derrotado fácilmente, demostrando su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Dopo pochi scambi, ho capito che [FromFrom.GetTitledFirstNameNoRegnal] non era un esperto della spada. L'ho battuto facilmente, dimostrando la [FromFrom.GetPossPronoun] colpevolezza, e quella di mia [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;;;;;;;;x
EVTDESC_WOL_1036_WOUND;The duel with [FromFrom.GetTitledFirstNameNoRegnal] was hard fought, but in the end I proved the better [Root.GetManWoman]. Though [FromFrom.GetSubjectPronoun] managed to cut me, I have proven [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Le duel contre [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] était rude, mais j'en suis sorti vainqueur. Bien qu'il soit parvenu à me blesser, j'ai prouvé sa culpabilité, et celle de m[FromFromFromFrom.GetOnA] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Das Duell mit [FromFrom.GetTitledFirstNameNoRegnal] war erbittert, aber am Ende zeigte sich, dass ich [Root.Getderdie] bessere [Root.GetManWoman] bin. Obwohl [FromFrom.GetSubjectPronoun] mich verletzen konnte, habe ich [FromFrom.GetPossPronoun]e Schuld bewiesen und die von m[FromFromFromFrom.Geteinemeiner] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;El duelo con [FromFrom.GetTitledFirstNameNoRegnal] fue una lucha complicada, pero al final demostré ser mejor [Root.GetManWoman]. Aunque [FromFrom.GetSubjectPronoun] logró cortarme, he demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;Il duello con [FromFrom.GetTitledFirstNameNoRegnal] è stata un'aspra battaglia, ma alla fine ho dimostrato di essere il migliore [Root.GetManWoman]. Anche se [FromFrom.GetSubjectPronoun] ha cercato di ferirmi, ho dimostrato la [FromFrom.GetPossPronoun] colpevolezza, e quella di mia [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;;;;;;;x
EVTDESC_WOL_1036_MAIM;[FromFrom.GetTitledFirstNameNoRegnal] proved to be a formidable opponent. Though I won in the end, I lost three fingers and took several wounds in the process. I have proven [FromFrom.GetPossPronoun] guilt, and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;[FromFrom.Get_only_Le_Title][FromFrom.GetTitledFirstNameNoRegnal] s'est révélé[FromFrom.Get_E] être un[FromFrom.Get_E] adversaire redoutable. Malgré ma victoire, j'ai perdu trois doigts et j'ai reçu plusieurs blessures sur le torse. J'ai néanmoins prouvé sa culpabilité et celle de [FromFromFromFrom.GetFirstName], [GetFromFromFromFromRelation] [FromFrom.Get_only_du_Title][FromFrom.GetTitledFirstNameNoRegnal] !;[FromFrom.GetTitledFirstNameNoRegnal] hat sich als starker Gegner entpuppt. Auch wenn ich letztlich siegreich war, wurde ich im Kampf mehrfach verwundet und verlor drei Finger. Ich habe [FromFrom.GetPossPronoun]e Schuld bewiesen und die m[FromFromFromFrom.Geteineseiner] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;;[FromFrom.GetTitledFirstNameNoRegnal] demostró para ser un oponente formidable. Aunque gané al final, perdí tres dedos y recibí varias heridas en el proceso. He demostrado su culpabilidad y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;[FromFrom.GetTitledFirstNameNoRegnal] si è dimostrato un avversario davvero formidabile. Anche se alla fine ho vinto io, ho perso tre dita e subito alcuni ferite nella lotta. Ho dimostrato la [FromFrom.GetPossPronoun] colpevolezza, e quella di mia [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]!;;;;;;;;x
EVTOPTA_WOL_1036;I allowed [FromFrom.GetObjectPronoun] to yield unscathed, having lost [FromFrom.GetPossPronoun] sword;Je lui ai permis de se rendre sans blessures après la perte de son épée;Ich gestattete [FromFrom.GetObjectPronoun], sich unversehrt zu ergeben, da [FromFrom.GetPossPronoun] Schwert verloren war;;Permití que se rindiese ilesa/ ileso, tras perder la espada.;Ho permesso a [FromFrom.GetObjectPronoun] di arrendersi incolume, avendo perso la [FromFrom.GetPossPronoun] spada;;;;;;;;x
EVTOPTB_WOL_1036;[FromFrom.GetSubjectPronounCap] yielded after I pierced [FromFrom.GetPossPronoun] shoulder;[FromFrom.GetIlElleCap] s'est rendu[FromFrom.Get_E] après l'avoir blessé à l'épaule;[FromFrom.GetSubjectPronounCap] ergab sich, nachdem ich [FromFrom.GetPossPronoun] Schulter durchbohrte;;Se rindió tras atravesar su hombro.;[FromFrom.GetSubjectPronounCap] si è arreso dopo che ho trafitto la [FromFrom.GetPossPronoun] spalla.;;;;;;;;x
EVTOPTC_WOL_1036;Bleeding from several cuts, [FromFrom.GetSubjectPronoun] yielded only when I took [FromFrom.GetPossPronoun] hand off!;Saignant de maintes blessures, il s'est rendu uniquement quand je lui ai coupé la main !;Auch nachdem [FromFrom.GetSheHe] aus mehreren Wunden blutete, ergab [FromFrom.GetSubjectPronoun] sich erst, als ich [FromFrom.GetPossPronoun]e Hand abhieb!;;¡Aun sangrando por varios cortes, sólo se rindió sólo cuando le corté la mano!;Pur sanguinante da numerosi tagli, [FromFrom.GetSubjectPronoun] si è arreso solamente quando ho tagliato la [FromFrom.GetPossPronoun] mano!;;;;;;;;x
EVTOPTD_WOL_1036;I pierced [FromFrom.GetPossPronoun] heart. A suitable end to the [GetRootFromInsult]!;Je lui ai percé le coeur. Une fin parfaite pour c[From.GetEEtte] [GetRootFromInsultNounAdj] !;Ich durchbohrte [FromFrom.GetPossPronoun] Herz. Das passende Ende für einen dieser Menschen!;;Atravesé su corazón. ¡Un final adecuado para ese/ esa [GetRootFromInsult]!;Ho trafitto il [FromFrom.GetPossPronoun] cuore. Una morta degna per un [GetRootFromInsult]!;;;;;;;;x
EVTDESC_WOL_1037;My brutish [GetFromRelation] [From.GetFirstName] defeated my beloved [FromFromFrom.GetTitledFirstNameNoRegnal] in a duel, thus proving our guilt.;Mon [GetFromRelation] [From.GetFirstName], cette brute, a vaincu [FromFromFrom.Get_only_le_Title][FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilité.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] ist ein Barbar und hat meine[FromFromFrom.GetnMale] geliebte[FromFromFrom.GetnMale] [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell besiegt, so dass unsere Schuld nun als erwiesen gilt.;;Mi brutal [GetFromRelation] [From.GetFirstName] derrotó a mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en un duelo, demostrando así nuestra culpa.;Il mio incivile [GetFromRelation] [From.GetFirstName] ha battuto il mio amato [FromFromFrom.GetTitledFirstNameNoRegnal] in un duello, dimostrando così la nostra colpa.;;;;;;;;x
EVTDESC_WOL_1037_WOUND;My brutish [GetFromRelation] [From.GetFirstName] defeated and wounded my beloved [FromFromFrom.GetTitledFirstNameNoRegnal] in a duel, thus proving our guilt.;Mon [GetFromRelation] [From.GetFirstName], cette brute, a vaincu et blessé [FromFromFrom.Get_only_le_Title][FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilité.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] ist ein Barbar und hat meine[FromFromFrom.GetnMale] geliebte[FromFromFrom.GetnMale] [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell besiegt und verwundet, so dass unsere Schuld nun als erwiesen gilt.;;Mi brutal [GetFromRelation] [From.GetFirstName] había derrotado y había herido mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en un duelo, demostrando así nuestra culpa.;Il mio incivile [GetFromRelation] [From.GetFirstName] ha battuto e ferito il mio amato [FromFromFrom.GetTitledFirstNameNoRegnal] in duello, dimostrando così la nostra colpa.;;;;;;;;x
EVTDESC_WOL_1037_MAIM;My vicious [GetFromRelation] [From.GetFirstName] defeated and maimed my beloved [FromFromFrom.GetTitledFirstNameNoRegnal] in a duel, thus proving our guilt.;Mon [GetFromRelation] [From.GetFirstName], cet être vicieux, a terrassé et mutilé [FromFromFrom.Get_only_le_Title][FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilité.;M[From.Geteineine] [GetFromRelation] [From.GetFirstName] ist ein wahrer Teufel und hat meine[FromFromFrom.GetnMale] geliebte[FromFromFrom.GetnMale] [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell besiegt und verstümmelt, so dass unsere Schuld nun als erwiesen gilt.;;Mi salvaje [GetFromRelation] [From.GetFirstName] derrotó y mutiló a mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en un duelo, demostrando así nuestra culpa.;Il mio crudele [GetFromRelation] [From.GetFirstName] ha sconfitto e mutilato il mio amato [FromFromFrom.GetTitledFirstNameNoRegnal] in un duello, dimostrando così la nostra colpa.;;;;;;;;x
EVTDESC_WOL_1037_DEATH;My monster of a [GetFromRelation], the [GetRootFromInsult] [From.GetFirstName], slew my beloved [FromFromFrom.GetTitledFirstNameNoRegnal] in a duel, proving our guilt. I, at least, will have to live with the shame.;M[From.GetOnA] [GetFromRelation], c[From.GetEEtte] [GetRootFromInsultNounAdj] de [From.GetFirstName], a tué [FromFromFrom.Get_only_le_Title][FromFromFrom.GetTitledFirstNameNoRegnal] en duel, prouvant ainsi notre culpabilité. À présent, je suis forcée de vivre dans la honte de mes actions.;Dieses Monster von [GetFromRelation]. [From.GetFirstName] erschlug meine[FromFromFrom.GetnMale] geliebte[FromFromFrom.GetnMale] [FromFromFrom.GetTitledFirstNameNoRegnal] in einem Duell, so dass unsere Schuld als erwiesen gilt. Nun muss ich zumindest mit dieser Schande leben.;;El monstruo de [GetFromRelation], el [GetRootFromInsult] [From.GetFirstName], mató a mi amado / amada [FromFromFrom.GetTitledFirstNameNoRegnal] en duelo, demostrando nuestra culpa. Yo, al menos, tendré que vivir con la vergüenza.;Il mio mostro di [GetFromRelation], il [GetRootFromInsult] [From.GetFirstName], ha ucciso il mio amato [FromFromFrom.GetTitledFirstNameNoRegnal] in un duello, dimostrando la nostra colpa. Io, almeno, dovrò convivere con la vergogna.;;;;;;;;x
EVTOPTA_WOL_1037;We must atone for our sins...;Nous devons expier de nos péchés...;Wir müssen Buße tun für unsere Sünden...;;Debemos expiar nuestros pecados...;Dobbiamo espiare i nostri peccati..;;;;;;;;x
EVTOPTB_WOL_1037;How cruel is the world!?;Pourquoi le monde est-il si cruel ?;Wie kann die Welt so grausam sein?;;¡¿Cómo puede ser tan cruel el mundo?!;Quanto è crudele il mondo!?;;;;;;;;x
EVTDESC_WOL_1038;Though I fought hard, the vengeful [FromFrom.GetTitledFirstNameNoRegnal] defeated me in a fair duel, thus proving me and my lover [From.GetFirstName] guilty of adultery. We are shamed.;Malgré mes efforts, [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] m'a vaincu en duel, prouvant ainsi l'adultère de [From.GetFirstName] et de moi-même. La honte s'abat sur nous.;Obwohl ich mich tapfer schlug, hat [FromFrom.GetTitledFirstNameNoRegnal] mich im Duell fair besiegt, so dass [From.GetFirstName] und ich nun als des Ehebruchs schuldig gelten. Es ist eine große Schande.;;Aunque luché mucho, el vengativo [FromFrom.GetTitledFirstNameNoRegnal] me venció en un duelo justo, demostrando así que mi amante [From.GetFirstName] y yo somos culpables de adulterio. Estamos avergonzamos.;Anche se ho combattuto duramente, il vendicativo [FromFrom.GetTitledFirstNameNoRegnal] mi ha sconfitto in un duello leale, dimostrando così che io ed la mia amante [From.GetFirstName] siamo colpevoli di adulterio. Siamo pieni di vergogna.;;;;;;;;x
EVTDESC_WOL_1038_WOUND;The vengeful [FromFrom.GetTitledFirstNameNoRegnal] defeated me in a fair duel. I had to yield after being pierced in the shoulder, thus proving me and my lover [From.GetFirstName] guilty of adultery. We are shamed.;[FromFrom.Get_only_Le_Title][FromFrom.GetTitledFirstNameNoRegnal], dans sa soif de revanche, m'a vaincu en duel. J'ai été forcé de me rendre après une blessure à l'épaule, prouvant ainsi l'adultère de [From.GetFirstName] et de moi-même. La honte s'abat sur nous.;[FromFrom.GetTitledFirstNameNoRegnal] hat mich im Duell fair besiegt. Nachdem ich an der Schulter verletzt wurde, musste ich mich ergeben, so dass [From.GetFirstName] und ich nun als des Ehebruchs schuldig gelten. Es ist eine große Schande.;;El vengativo [FromFrom.GetTitledFirstNameNoRegnal] me venció en un duelo justo. Tuve que ceder después de que atravesase el hombro, demostrando así que mi amante [From.GetFirstName] y yo somos culpables de adulterio. Estamos avergonzamos.;Il vendicativo [FromFrom.GetTitledFirstNameNoRegnal] mi ha sconfitto in un duello leale. Ho dovuto arrendermi dopo essere stato trafitto alla spalla, dimostrando così che io ed la mia amante [From.GetFirstName] siamo colpevoli di adulterio. Siamo pieni di vergogna.;;;;;;;;x
EVTDESC_WOL_1038_MAIM;The vengeful [FromFrom.GetTitledFirstNameNoRegnal] took my hand off in the vicious duel, thus proving me and my lover [From.GetFirstName] guilty of adultery. Maimed and bleeding from many lesser cuts, I will have to accept our humiliation.;[FromFrom.Get_only_Le_Title][FromFrom.GetTitledFirstNameNoRegnal], dans sa soif de revanche, m'a coupé la main dans un duel vicieux, prouvant ainsi l'adultère de [From.GetFirstName] et de moi-même. Mutilé par mes multiples blessures, je me dois d'accepter l'humiliation qui s'abat sur nous.;[FromFrom.GetTitledFirstNameNoRegnal] mich im Duell besiegt. Bei dem grausam geführten Gefecht wurde mir die Hand abgeschlagen. Nun gelten [From.GetFirstName] und ich offiziell als Ehebrecher. Ich bin nun ein Krüppel, wurde an vielen Stellen verwundet und werde unsere Erniedrigung nun hinnehmen müssen.;;El vengativo [FromFrom.GetTitledFirstNameNoRegnal] me quitó la mano en un duelo feroz, demostrando así que mi amante [From.GetFirstName] y yo somos culpables de adulterio. Mutilado y sangrado por muchos cortes menores, tendré que aceptar nuestra humillación.;Il vendicativo [FromFrom.GetTitledFirstNameNoRegnal] ha tagliato la mia mano in un crudele duello, dimostrando così che io e la mia amante [From.GetFirstName] siamo colpevoli di adulterio. Mutilato e sanguinante da molti tagli minori, dovrò accettare la nostra umiliazione.;;;;;;;;x
EVTDESC_WOL_1038_DEATH;I fought [FromFrom.GetTitledFirstNameNoRegnal] hard for what seemed like hours, but just when I finally saw an opening, [FromFrom.GetSubjectPronoun] pierced my heart. Darkness descends.;J'ai combattu [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] sans relâche pendant ce qui m'a semblé être des heures, et alors qu'une ouverture se présentait, [FromFrom.GetIlElle] m'a percé le coeur. Les ténèbres m'enveloppent.;Ich kämpfte lange mit [FromFrom.GetTitledFirstNameNoRegnal]. Es kam mir vor, als dauerte es Stunden. Als sich endlich eine Gelegenheit zum Sieg bot, durchbohrte [FromFrom.GetSubjectPronoun] mit seiner Klinge mein Herz. Ein dunkler Schleier senkt sich herab...;;He luchado duramente con [FromFrom.GetTitledFirstNameNoRegnal] lo que me parecieron horas, pero justo cuando vi una apertura, [FromFrom.GetSubjectPronoun] me atravesó el corazón. La oscuridad desciende.;Ho combattuto duramente con [FromFrom.GetTitledFirstNameNoRegnal] per quelle che sembrava ore, ma quando ho finalmente visto un'apertura, [FromFrom.GetSubjectPronoun] ha trafitto il mio cuore. L'oscurità mi avvolge.;;;;;;;;x
EVTOPTA_WOL_1038;[Root.Religion.GetRandomGodNameCap] has judged us fairly. We must atone.;[Root.Religion.GetRandomGodNameCap] nous juge avec justesse. Nous devons expier de nos péchés.;[Root.Religion.GetRandomGodNameCap] hat ein gerechtes Urteil gefällt. Wir müssen büßen.;;[Root.Religion.GetRandomGodNameCap] nos ha juzgado justamente. Debemos pagar.;[Root.Religion.GetRandomGodNameCap] ci ha giudicati equamente. Adesso dobbiamo espiare i nostri peccati.;;;;;;;;x
EVTOPTB_WOL_1038;Curse [FromFrom.GetObjectPronoun]! I will have my revenge!;Soyez maudit ! J'aurai ma revanche !;Der Teufel soll [FromFrom.GetObjectPronoun] holen! Ich werde meine Rache bekommen! ;;¡Maldito/ Maldita sea! ¡Me vengaré!;Maledetto [FromFrom.GetObjectPronoun]! Avrò la mia vendetta!;;;;;;;;x
EVTOPTC_WOL_1038;[From.GetFirstName], I have shamed you...;[From.GetFirstName], je vous ai couvert de honte...;[From.GetFirstName], ich habe dir Unrecht getan...;;[From.GetFirstName], te he avergonzado...;[From.GetFirstName], ti ho svergognato...;;;;;;;;x
EVTDESC_WOL_1039;After a few probing exchanges, I realized that [From.GetTitledFirstNameNoRegnal] was no master of the blade. I defeated [From.GetObjectPronoun] easily, proving my innocence and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Après quelques échanges curieux, j'ai vite remarqué que [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] était loin d'être un maître épéiste. Je l'ai vaincu facilement, prouvant ainsi mon innocence et celle de m[FromFromFromFrom.GetOnA] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]...;Nach einigen Hieben stellte ich fest, dass [From.GetTitledFirstNameNoRegnal] kein Meister des Schwertes ist. Ich besiegte [From.GetObjectPronoun] leicht und bewies meine Unschuld und die m[FromFromFromFrom.Geteineseiner] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;Tras unos intercambios de prueba, me di cuenta que [FromFrom.GetTitledFirstNameNoRegnal] no era ningún/ ninguna maestro/maestra de la espada. [FromFrom.GetObjectPronoun] he derrotado fácilmente, demostrando mi inocencia y la de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;Dopo pochi scambi, mi sono reso conto che [From.GetTitledFirstNameNoRegnal] non era un esperto della spada. L'ho battuto facilmente, dimostrando la mia innocenza e quella della mia [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;;;;;;;x
EVTDESC_WOL_1039_WOUND;The duel with [From.GetTitledFirstNameNoRegnal] was hard fought, but in the end I proved the better [Root.GetManWoman]. Though [From.GetSubjectPronoun] managed to cut me, I have proven my innocence and that of my [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Le duel contre [FromFrom.Get_only_le_Title][FromFrom.GetTitledFirstNameNoRegnal] était rude, mais j'en suis sorti vainqueur. Bien qu'il soit parvenu à me blesser, j'ai prouvé mon innocence, et celle de m[FromFromFromFrom.GetOnA] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;Das Duell mit [From.GetTitledFirstNameNoRegnal] war erbittert, aber am Ende zeigte sich, dass ich überlegen war. Obwohl [From.GetSubjectPronoun] mich verletzen konnte, habe ich meine Unschuld bewiesen und die m[FromFromFromFrom.Geteineseiner] [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName].;;El duelo con [FromFrom.GetTitledFirstNameNoRegnal] fue una lucha complicada, pero al final demostré ser mejor [Root.GetManWoman]. Aunque [FromFrom.GetSubjectPronoun] logró cortarme, he demostrado mi inocencia y lo de mi [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName]. ;Il duello con [From.GetTitledFirstNameNoRegnal] è stata molto combattuto, ma alla fine ho dimostrato di essere il migliore [Root.GetManWoman]. Anche se [From.GetSubjectPronoun] ha cercato di ferirmi, ho dimostrato la mia innocenza e quella della mia [GetFromFromFromFromRelation] [FromFromFromFrom.GetFirstName];;;;;;;;x
